Sentence,Subject Characters,Actions with Subject Charcater,Object Characters,Objects and Actions,sentence sentiment score,dependency_tree
"He threatens to lock them in the dungeons , but the two boys are luckily rescued by Quirrel , who is passing by .","['He', 'dungeons', 'boys', 'Quirrel']","['He:threatens', 'dungeons:lock', 'boys:rescued', 'Quirrel:rescued']",['them'],['them:lock'],0.81,"[(('threatens', 'VBZ'), 'nsubj', ('He', 'PRP')), (('threatens', 'VBZ'), 'xcomp', ('lock', 'VB')), (('lock', 'VB'), 'mark', ('to', 'TO')), (('lock', 'VB'), 'dobj', ('them', 'PRP')), (('lock', 'VB'), 'nmod', ('dungeons', 'NNS')), (('dungeons', 'NNS'), 'case', ('in', 'IN')), (('dungeons', 'NNS'), 'det', ('the', 'DT')), (('threatens', 'VBZ'), 'cc', ('but', 'CC')), (('threatens', 'VBZ'), 'conj', ('rescued', 'JJ')), (('rescued', 'JJ'), 'nsubj', ('boys', 'NNS')), (('boys', 'NNS'), 'det', ('the', 'DT')), (('boys', 'NNS'), 'nummod', ('two', 'CD')), (('rescued', 'JJ'), 'cop', ('are', 'VBP')), (('rescued', 'JJ'), 'advmod', ('luckily', 'RB')), (('rescued', 'JJ'), 'nmod', ('Quirrel', 'NNP')), (('Quirrel', 'NNP'), 'case', ('by', 'IN')), (('Quirrel', 'NNP'), 'acl:relcl', ('passing', 'VBG')), (('passing', 'VBG'), 'nsubj', ('who', 'WP')), (('passing', 'VBG'), 'aux', ('is', 'VBZ')), (('passing', 'VBG'), 'nmod', ('by', 'IN'))]"
"All the classes become very interesting to Harry , with the only exception being History of Magic , and he learns that there is a lot more to magic other than waving his wand and saying a few funny words .","['classes', 'Harry', 'exception', 'Magic', 'he', 'magic']","['classes:become', 'Harry:interesting', 'exception:History', 'Magic:History', 'he:learns', 'magic:more']","['wand', 'words']","['wand:waving', 'words:saying']",0.7089,"[(('become', 'VBP'), 'nsubj', ('classes', 'NNS')), (('classes', 'NNS'), 'det:predet', ('All', 'PDT')), (('classes', 'NNS'), 'det', ('the', 'DT')), (('become', 'VBP'), 'xcomp', ('interesting', 'JJ')), (('interesting', 'JJ'), 'advmod', ('very', 'RB')), (('interesting', 'JJ'), 'nmod', ('Harry', 'NNP')), (('Harry', 'NNP'), 'case', ('to', 'TO')), (('become', 'VBP'), 'advcl', ('History', 'NN')), (('History', 'NN'), 'mark', ('with', 'IN')), (('History', 'NN'), 'nsubj', ('exception', 'NN')), (('exception', 'NN'), 'det', ('the', 'DT')), (('exception', 'NN'), 'amod', ('only', 'JJ')), (('History', 'NN'), 'cop', ('being', 'VBG')), (('History', 'NN'), 'nmod', ('Magic', 'NNP')), (('Magic', 'NNP'), 'case', ('of', 'IN')), (('become', 'VBP'), 'cc', ('and', 'CC')), (('become', 'VBP'), 'conj', ('learns', 'VBZ')), (('learns', 'VBZ'), 'nsubj', ('he', 'PRP')), (('learns', 'VBZ'), 'ccomp', ('is', 'VBZ')), (('is', 'VBZ'), 'mark', ('that', 'IN')), (('is', 'VBZ'), 'expl', ('there', 'EX')), (('is', 'VBZ'), 'advmod', ('more', 'RBR')), (('more', 'RBR'), 'nmod:npmod', ('lot', 'RB')), (('lot', 'RB'), 'det', ('a', 'DT')), (('more', 'RBR'), 'nmod', ('magic', 'NN')), (('magic', 'NN'), 'case', ('to', 'TO')), (('is', 'VBZ'), 'xcomp', ('other', 'JJ')), (('other', 'JJ'), 'advcl', ('waving', 'VBG')), (('waving', 'VBG'), 'mark', ('than', 'IN')), (('waving', 'VBG'), 'dobj', ('wand', 'NN')), (('wand', 'NN'), 'nmod:poss', ('his', 'PRP$')), (('waving', 'VBG'), 'cc', ('and', 'CC')), (('waving', 'VBG'), 'conj', ('saying', 'VBG')), (('saying', 'VBG'), 'dobj', ('words', 'NNS')), (('words', 'NNS'), 'det', ('a', 'DT')), (('words', 'NNS'), 'amod', ('few', 'JJ')), (('words', 'NNS'), 'amod', ('funny', 'JJ'))]"
"In his first Transfiguration class on Thursday , Minerva transfigures Minerva 's desk into a pig and then back again while explaining how Transfiguration itself is some of the most complex and dangerous magic to be learned , and anyone who will get caught messing around with it will have to banned from the class .","['class', 'Thursday', 'Minerva', 'pig', 'Transfiguration', 'magic', 'it', 'class']","['class:transfigures', 'Thursday:class', 'Minerva:transfigures', 'pig:transfigures', 'Transfiguration:some', 'magic:some', 'it:have', 'class:banned']",['desk'],['desk:transfigures'],-0.7479,"[(('transfigures', 'VBZ'), 'nmod', ('class', 'NN')), (('class', 'NN'), 'case', ('In', 'IN')), (('class', 'NN'), 'nmod:poss', ('his', 'PRP$')), (('class', 'NN'), 'amod', ('first', 'JJ')), (('class', 'NN'), 'compound', ('Transfiguration', 'NNP')), (('class', 'NN'), 'nmod', ('Thursday', 'NNP')), (('Thursday', 'NNP'), 'case', ('on', 'IN')), (('transfigures', 'VBZ'), 'nsubj', ('Minerva', 'NNP')), (('transfigures', 'VBZ'), 'dobj', ('desk', 'NN')), (('desk', 'NN'), 'nmod:poss', ('Minerva', 'NNP')), (('Minerva', 'NNP'), 'case', (""'s"", 'POS')), (('transfigures', 'VBZ'), 'nmod', ('pig', 'NN')), (('pig', 'NN'), 'case', ('into', 'IN')), (('pig', 'NN'), 'det', ('a', 'DT')), (('transfigures', 'VBZ'), 'cc', ('and', 'CC')), (('transfigures', 'VBZ'), 'conj', ('then', 'RB')), (('then', 'RB'), 'advmod', ('again', 'RB')), (('again', 'RB'), 'advmod', ('back', 'RB')), (('then', 'RB'), 'advcl', ('explaining', 'VBG')), (('explaining', 'VBG'), 'mark', ('while', 'IN')), (('explaining', 'VBG'), 'ccomp', ('some', 'DT')), (('some', 'DT'), 'advmod', ('how', 'WRB')), (('some', 'DT'), 'nsubj', ('Transfiguration', 'NNP')), (('Transfiguration', 'NNP'), 'nmod:npmod', ('itself', 'PRP')), (('some', 'DT'), 'cop', ('is', 'VBZ')), (('some', 'DT'), 'nmod', ('magic', 'NN')), (('magic', 'NN'), 'case', ('of', 'IN')), (('magic', 'NN'), 'det', ('the', 'DT')), (('magic', 'NN'), 'amod', ('complex', 'JJ')), (('complex', 'JJ'), 'advmod', ('most', 'RBS')), (('complex', 'JJ'), 'cc', ('and', 'CC')), (('complex', 'JJ'), 'conj', ('dangerous', 'JJ')), (('magic', 'NN'), 'acl', ('learned', 'VBN')), (('learned', 'VBN'), 'mark', ('to', 'TO')), (('learned', 'VBN'), 'auxpass', ('be', 'VB')), (('some', 'DT'), 'cc', ('and', 'CC')), (('some', 'DT'), 'conj', ('anyone', 'NN')), (('anyone', 'NN'), 'acl:relcl', ('caught', 'VBN')), (('caught', 'VBN'), 'nsubjpass', ('who', 'WP')), (('caught', 'VBN'), 'aux', ('will', 'MD')), (('caught', 'VBN'), 'auxpass', ('get', 'VB')), (('caught', 'VBN'), 'xcomp', ('messing', 'VBG')), (('messing', 'VBG'), 'compound:prt', ('around', 'RP')), (('messing', 'VBG'), 'advcl', ('have', 'VB')), (('have', 'VB'), 'mark', ('with', 'IN')), (('have', 'VB'), 'nsubj', ('it', 'PRP')), (('have', 'VB'), 'aux', ('will', 'MD')), (('have', 'VB'), 'xcomp', ('banned', 'VBN')), (('banned', 'VBN'), 'mark', ('to', 'TO')), (('banned', 'VBN'), 'nmod', ('class', 'NN')), (('class', 'NN'), 'case', ('from', 'IN')), (('class', 'NN'), 'det', ('the', 'DT'))]"
"the entire class is very impressed , but soon realise that they are not gon na be changing furniture into animals .","['class', 'they', 'animals']","['class:impressed', 'they:gon', 'animals:changing']",['furniture'],['furniture:changing'],0.2952,"[(('impressed', 'JJ'), 'nsubj', ('class', 'NN')), (('class', 'NN'), 'det', ('the', 'DT')), (('class', 'NN'), 'amod', ('entire', 'JJ')), (('impressed', 'JJ'), 'cop', ('is', 'VBZ')), (('impressed', 'JJ'), 'advmod', ('very', 'RB')), (('impressed', 'JJ'), 'cc', ('but', 'CC')), (('impressed', 'JJ'), 'conj', ('realise', 'VBP')), (('realise', 'VBP'), 'advmod', ('soon', 'RB')), (('realise', 'VBP'), 'ccomp', ('gon', 'VBG')), (('gon', 'VBG'), 'mark', ('that', 'IN')), (('gon', 'VBG'), 'nsubj', ('they', 'PRP')), (('gon', 'VBG'), 'aux', ('are', 'VBP')), (('gon', 'VBG'), 'neg', ('not', 'RB')), (('gon', 'VBG'), 'xcomp', ('changing', 'VBG')), (('changing', 'VBG'), 'mark', ('na', 'TO')), (('changing', 'VBG'), 'aux', ('be', 'VB')), (('changing', 'VBG'), 'dobj', ('furniture', 'NN')), (('changing', 'VBG'), 'nmod', ('animals', 'NNS')), (('animals', 'NNS'), 'case', ('into', 'IN'))]"
"Only Hermione is able to make any progress at turning a match into a needle , for which MacGonagall gives her a rare smile , but Harry is relieved to see that his peers are just as lost as he is .","['Hermione', 'needle', 'MacGonagall', 'Harry', 'he']","['Hermione:able', 'needle:turning', 'MacGonagall:gives', 'Harry:relieved', 'he:is']","['progress', 'match', 'smile', 'peers']","['progress:make', 'match:turning', 'smile:gives', 'peers:lost']",0.4767,"[(('able', 'JJ'), 'nsubj', ('Hermione', 'NNP')), (('Hermione', 'NNP'), 'advmod', ('Only', 'RB')), (('able', 'JJ'), 'cop', ('is', 'VBZ')), (('able', 'JJ'), 'xcomp', ('make', 'VB')), (('make', 'VB'), 'mark', ('to', 'TO')), (('make', 'VB'), 'dobj', ('progress', 'NN')), (('progress', 'NN'), 'det', ('any', 'DT')), (('make', 'VB'), 'advcl', ('turning', 'VBG')), (('turning', 'VBG'), 'mark', ('at', 'IN')), (('turning', 'VBG'), 'dobj', ('match', 'NN')), (('match', 'NN'), 'det', ('a', 'DT')), (('turning', 'VBG'), 'nmod', ('needle', 'NN')), (('needle', 'NN'), 'case', ('into', 'IN')), (('needle', 'NN'), 'det', ('a', 'DT')), (('needle', 'NN'), 'acl:relcl', ('gives', 'VBZ')), (('gives', 'VBZ'), 'nmod', ('which', 'WDT')), (('which', 'WDT'), 'case', ('for', 'IN')), (('gives', 'VBZ'), 'nsubj', ('MacGonagall', 'NNP')), (('gives', 'VBZ'), 'iobj', ('her', 'PRP')), (('gives', 'VBZ'), 'dobj', ('smile', 'NN')), (('smile', 'NN'), 'det', ('a', 'DT')), (('smile', 'NN'), 'amod', ('rare', 'JJ')), (('able', 'JJ'), 'cc', ('but', 'CC')), (('able', 'JJ'), 'conj', ('relieved', 'JJ')), (('relieved', 'JJ'), 'nsubj', ('Harry', 'NNP')), (('relieved', 'JJ'), 'cop', ('is', 'VBZ')), (('relieved', 'JJ'), 'xcomp', ('see', 'VB')), (('see', 'VB'), 'mark', ('to', 'TO')), (('see', 'VB'), 'ccomp', ('lost', 'VBN')), (('lost', 'VBN'), 'mark', ('that', 'IN')), (('lost', 'VBN'), 'nsubjpass', ('peers', 'NNS')), (('peers', 'NNS'), 'nmod:poss', ('his', 'PRP$')), (('lost', 'VBN'), 'auxpass', ('are', 'VBP')), (('lost', 'VBN'), 'advmod', ('as', 'RB')), (('as', 'RB'), 'advmod', ('just', 'RB')), (('lost', 'VBN'), 'advcl', ('is', 'VBZ')), (('is', 'VBZ'), 'mark', ('as', 'IN')), (('is', 'VBZ'), 'nsubj', ('he', 'PRP'))]"
"When time comes to transition to Defence Against the Dark Arts class -LRB- the class everyone is looking forward to -RRB- every morning , the lesson turns into more of a joke , as Quirrel keeps going on with stories about his travels in the year prior , such as when he had ward off a vampire in Rom -LRB- whom he is afraid will come back and get him -RRB- , and when he had earned his turban from an African prince for saving him from a troublesome zombie .","['time', 'transition', 'Defence', 'class', 'everyone', 'lesson', 'joke', 'Quirrel', 'stories', 'travels', 'he', 'Rom', 'he', 'he', 'prince', 'zombie']","['time:comes', 'transition:comes', 'Defence:comes', 'class:Defence', 'everyone:looking', 'lesson:turns', 'joke:more', 'Quirrel:keeps', 'stories:going', 'travels:stories', 'he:had', 'Rom:vampire', 'he:afraid', 'he:earned', 'prince:earned', 'zombie:saving']","['ward', 'him', 'turban', 'him']","['ward:had', 'him:get', 'turban:earned', 'him:saving']",-0.1082,"[(('turns', 'VBZ'), 'advcl', ('comes', 'VBZ')), (('comes', 'VBZ'), 'advmod', ('When', 'WRB')), (('comes', 'VBZ'), 'nsubj', ('time', 'NN')), (('comes', 'VBZ'), 'nmod', ('transition', 'NN')), (('transition', 'NN'), 'case', ('to', 'TO')), (('comes', 'VBZ'), 'nmod', ('Defence', 'NNP')), (('Defence', 'NNP'), 'case', ('to', 'TO')), (('Defence', 'NNP'), 'nmod', ('class', 'NN')), (('class', 'NN'), 'case', ('Against', 'IN')), (('class', 'NN'), 'det', ('the', 'DT')), (('class', 'NN'), 'amod', ('Dark', 'JJ')), (('class', 'NN'), 'compound', ('Arts', 'NNP')), (('Defence', 'NNP'), 'dep', ('looking', 'VBG')), (('looking', 'VBG'), 'nsubj', ('everyone', 'NN')), (('everyone', 'NN'), 'det', ('the', 'DT')), (('everyone', 'NN'), 'compound', ('class', 'NN')), (('looking', 'VBG'), 'aux', ('is', 'VBZ')), (('looking', 'VBG'), 'advmod', ('forward', 'RB')), (('looking', 'VBG'), 'nmod', ('to', 'TO')), (('Defence', 'NNP'), 'dep', ('morning', 'NN')), (('morning', 'NN'), 'det', ('every', 'DT')), (('turns', 'VBZ'), 'nsubj', ('lesson', 'NN')), (('lesson', 'NN'), 'det', ('the', 'DT')), (('turns', 'VBZ'), 'nmod', ('more', 'JJR')), (('more', 'JJR'), 'case', ('into', 'IN')), (('more', 'JJR'), 'nmod', ('joke', 'NN')), (('joke', 'NN'), 'case', ('of', 'IN')), (('joke', 'NN'), 'det', ('a', 'DT')), (('turns', 'VBZ'), 'advcl', ('keeps', 'VBZ')), (('keeps', 'VBZ'), 'mark', ('as', 'IN')), (('keeps', 'VBZ'), 'nsubj', ('Quirrel', 'NNP')), (('keeps', 'VBZ'), 'xcomp', ('going', 'VBG')), (('going', 'VBG'), 'compound:prt', ('on', 'RP')), (('going', 'VBG'), 'nmod', ('stories', 'NNS')), (('stories', 'NNS'), 'case', ('with', 'IN')), (('stories', 'NNS'), 'nmod', ('travels', 'NNS')), (('travels', 'NNS'), 'case', ('about', 'IN')), (('travels', 'NNS'), 'nmod:poss', ('his', 'PRP$')), (('going', 'VBG'), 'advcl', ('prior', 'RB')), (('prior', 'RB'), 'case', ('in', 'IN')), (('prior', 'RB'), 'nmod:npmod', ('year', 'NN')), (('year', 'NN'), 'det', ('the', 'DT')), (('going', 'VBG'), 'advcl', ('had', 'VBD')), (('had', 'VBD'), 'mark', ('such', 'JJ')), (('such', 'JJ'), 'mwe', ('as', 'IN')), (('had', 'VBD'), 'advmod', ('when', 'WRB')), (('had', 'VBD'), 'nsubj', ('he', 'PRP')), (('had', 'VBD'), 'dobj', ('ward', 'NN')), (('ward', 'NN'), 'dep', ('off', 'RP')), (('ward', 'NN'), 'dep', ('vampire', 'NN')), (('vampire', 'NN'), 'det', ('a', 'DT')), (('vampire', 'NN'), 'nmod', ('Rom', 'NNP')), (('Rom', 'NNP'), 'case', ('in', 'IN')), (('vampire', 'NN'), 'dep', ('afraid', 'JJ')), (('afraid', 'JJ'), 'dobj', ('whom', 'WP')), (('afraid', 'JJ'), 'nsubj', ('he', 'PRP')), (('afraid', 'JJ'), 'cop', ('is', 'VBZ')), (('afraid', 'JJ'), 'ccomp', ('come', 'VB')), (('come', 'VB'), 'aux', ('will', 'MD')), (('come', 'VB'), 'advmod', ('back', 'RB')), (('come', 'VB'), 'cc', ('and', 'CC')), (('come', 'VB'), 'conj', ('get', 'VB')), (('get', 'VB'), 'dobj', ('him', 'PRP')), (('keeps', 'VBZ'), 'cc', ('and', 'CC')), (('keeps', 'VBZ'), 'conj', ('earned', 'VBN')), (('earned', 'VBN'), 'advmod', ('when', 'WRB')), (('earned', 'VBN'), 'nsubj', ('he', 'PRP')), (('earned', 'VBN'), 'aux', ('had', 'VBD')), (('earned', 'VBN'), 'dobj', ('turban', 'NN')), (('turban', 'NN'), 'nmod:poss', ('his', 'PRP$')), (('earned', 'VBN'), 'nmod', ('prince', 'NN')), (('prince', 'NN'), 'case', ('from', 'IN')), (('prince', 'NN'), 'det', ('an', 'DT')), (('prince', 'NN'), 'amod', ('African', 'JJ')), (('prince', 'NN'), 'acl', ('saving', 'VBG')), (('saving', 'VBG'), 'mark', ('for', 'IN')), (('saving', 'VBG'), 'dobj', ('him', 'PRP')), (('saving', 'VBG'), 'nmod', ('zombie', 'NN')), (('zombie', 'NN'), 'case', ('from', 'IN')), (('zombie', 'NN'), 'det', ('a', 'DT')), (('zombie', 'NN'), 'amod', ('troublesome', 'JJ'))]"
"During breakfast the first Friday , Hedwig arrives with a tea invitation from Rubeus .","['breakfast', 'Hedwig', 'invitation', 'Rubeus']","['breakfast:arrives', 'Hedwig:arrives', 'invitation:arrives', 'Rubeus:arrives']",[],[],0.0,"[(('arrives', 'VBZ'), 'nmod', ('breakfast', 'NN')), (('breakfast', 'NN'), 'case', ('During', 'IN')), (('breakfast', 'NN'), 'dep', ('Friday', 'NNP')), (('Friday', 'NNP'), 'det', ('the', 'DT')), (('Friday', 'NNP'), 'amod', ('first', 'JJ')), (('arrives', 'VBZ'), 'nsubj', ('Hedwig', 'NNP')), (('arrives', 'VBZ'), 'nmod', ('invitation', 'NN')), (('invitation', 'NN'), 'case', ('with', 'IN')), (('invitation', 'NN'), 'det', ('a', 'DT')), (('invitation', 'NN'), 'compound', ('tea', 'NN')), (('arrives', 'VBZ'), 'nmod', ('Rubeus', 'NNP')), (('Rubeus', 'NNP'), 'case', ('from', 'IN'))]"
"Later , in his Potions class , Harry discovers that Professor Snape hates him , mocking Harry as `` our new celebrity '' and then humiliating Harry for his ignorance of potion-making materials .","['class', 'Harry', 'Snape', 'celebrity', 'ignorance', 'materials']","['class:discovers', 'Harry:discovers', 'Snape:hates', 'celebrity:mocking', 'ignorance:Harry', 'materials:ignorance']","['him', 'Harry', 'Harry']","['him:hates', 'Harry:mocking', 'Harry:humiliating']",-0.8519,"[(('discovers', 'VBZ'), 'advmod', ('Later', 'RB')), (('discovers', 'VBZ'), 'nmod', ('class', 'NN')), (('class', 'NN'), 'case', ('in', 'IN')), (('class', 'NN'), 'nmod:poss', ('his', 'PRP$')), (('class', 'NN'), 'compound', ('Potions', 'NNP')), (('discovers', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('discovers', 'VBZ'), 'ccomp', ('hates', 'VBZ')), (('hates', 'VBZ'), 'mark', ('that', 'IN')), (('hates', 'VBZ'), 'nsubj', ('Snape', 'NNP')), (('Snape', 'NNP'), 'compound', ('Professor', 'NNP')), (('hates', 'VBZ'), 'dobj', ('him', 'PRP')), (('hates', 'VBZ'), 'dep', ('mocking', 'VBG')), (('mocking', 'VBG'), 'dobj', ('Harry', 'NNP')), (('mocking', 'VBG'), 'nmod', ('celebrity', 'NN')), (('celebrity', 'NN'), 'case', ('as', 'IN')), (('celebrity', 'NN'), 'nmod:poss', ('our', 'PRP$')), (('celebrity', 'NN'), 'amod', ('new', 'JJ')), (('mocking', 'VBG'), 'cc', ('and', 'CC')), (('mocking', 'VBG'), 'conj', ('humiliating', 'VBG')), (('humiliating', 'VBG'), 'advmod', ('then', 'RB')), (('humiliating', 'VBG'), 'dobj', ('Harry', 'NNP')), (('Harry', 'NNP'), 'nmod', ('ignorance', 'NN')), (('ignorance', 'NN'), 'case', ('for', 'IN')), (('ignorance', 'NN'), 'nmod:poss', ('his', 'PRP$')), (('ignorance', 'NN'), 'nmod', ('materials', 'NNS')), (('materials', 'NNS'), 'case', ('of', 'IN')), (('materials', 'NNS'), 'amod', ('potion-making', 'JJ'))]"
Harry brings Ronald with him to Rubeus 's shack for tea .,"['Harry', 'him', 'shack', 'tea']","['Harry:brings', 'him:Ronald', 'shack:brings', 'tea:shack']",['Ronald'],['Ronald:brings'],0.0,"[(('brings', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('brings', 'VBZ'), 'dobj', ('Ronald', 'NNP')), (('Ronald', 'NNP'), 'nmod', ('him', 'PRP')), (('him', 'PRP'), 'case', ('with', 'IN')), (('brings', 'VBZ'), 'nmod', ('shack', 'NN')), (('shack', 'NN'), 'case', ('to', 'TO')), (('shack', 'NN'), 'nmod:poss', ('Rubeus', 'NNP')), (('Rubeus', 'NNP'), 'case', (""'s"", 'POS')), (('shack', 'NN'), 'nmod', ('tea', 'NN')), (('tea', 'NN'), 'case', ('for', 'IN'))]"
"Harry and Ronald are disconcerted by Rubeus 's huge and fierce-looking dog , Fang , but discover that Rubeus is gentle .","['dog', 'Rubeus']","['dog:disconcerted', 'Rubeus:gentle']","['Harry', 'Ronald']","['Harry:disconcerted', 'Ronald:disconcerted']",0.6705,"[(('disconcerted', 'VBN'), 'nsubjpass', ('Harry', 'NNP')), (('Harry', 'NNP'), 'cc', ('and', 'CC')), (('Harry', 'NNP'), 'conj', ('Ronald', 'NNP')), (('disconcerted', 'VBN'), 'auxpass', ('are', 'VBP')), (('disconcerted', 'VBN'), 'nmod', ('dog', 'NN')), (('dog', 'NN'), 'case', ('by', 'IN')), (('dog', 'NN'), 'nmod:poss', ('Rubeus', 'NNP')), (('Rubeus', 'NNP'), 'case', (""'s"", 'POS')), (('dog', 'NN'), 'amod', ('huge', 'JJ')), (('huge', 'JJ'), 'cc', ('and', 'CC')), (('huge', 'JJ'), 'conj', ('fierce-looking', 'JJ')), (('dog', 'NN'), 'appos', ('Fang', 'NNP')), (('disconcerted', 'VBN'), 'cc', ('but', 'CC')), (('disconcerted', 'VBN'), 'conj', ('discover', 'VBP')), (('discover', 'VBP'), 'ccomp', ('gentle', 'JJ')), (('gentle', 'JJ'), 'mark', ('that', 'IN')), (('gentle', 'JJ'), 'nsubj', ('Rubeus', 'NNP')), (('gentle', 'JJ'), 'cop', ('is', 'VBZ'))]"
"Rubeus tells Harry that Rubeus is overreacting to Severus 's treatment , asserting that Severus would have no reason to hate Rubeus .","['Rubeus', 'Rubeus', 'treatment', 'Severus']","['Rubeus:tells', 'Rubeus:overreacting', 'treatment:overreacting', 'Severus:have']","['Harry', 'reason', 'Rubeus']","['Harry:tells', 'reason:have', 'Rubeus:hate']",-0.7096,"[(('tells', 'VBZ'), 'nsubj', ('Rubeus', 'NNS')), (('tells', 'VBZ'), 'dobj', ('Harry', 'NNP')), (('tells', 'VBZ'), 'ccomp', ('overreacting', 'VBG')), (('overreacting', 'VBG'), 'mark', ('that', 'IN')), (('overreacting', 'VBG'), 'nsubj', ('Rubeus', 'NNP')), (('overreacting', 'VBG'), 'aux', ('is', 'VBZ')), (('overreacting', 'VBG'), 'nmod', ('treatment', 'NN')), (('treatment', 'NN'), 'case', ('to', 'TO')), (('treatment', 'NN'), 'nmod:poss', ('Severus', 'NNP')), (('Severus', 'NNP'), 'case', (""'s"", 'POS')), (('overreacting', 'VBG'), 'advcl', ('asserting', 'VBG')), (('asserting', 'VBG'), 'ccomp', ('have', 'VB')), (('have', 'VB'), 'mark', ('that', 'IN')), (('have', 'VB'), 'nsubj', ('Severus', 'NNP')), (('have', 'VB'), 'aux', ('would', 'MD')), (('have', 'VB'), 'dobj', ('reason', 'NN')), (('reason', 'NN'), 'neg', ('no', 'DT')), (('reason', 'NN'), 'acl', ('hate', 'VB')), (('hate', 'VB'), 'mark', ('to', 'TO')), (('hate', 'VB'), 'dobj', ('Rubeus', 'NNS'))]"
"Harry happens to notice an article from the wizard newspaper , the Daily Prophet , detailing a break-in that occurred at Gringotts bank in a vault that had been emptied earlier in the day .","['Harry', 'newspaper', 'bank', 'vault', 'day']","['Harry:happens', 'newspaper:detailing', 'bank:occurred', 'vault:occurred', 'day:earlier']","['article', 'break-in']","['article:notice', 'break-in:detailing']",-0.1779,"[(('happens', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('happens', 'VBZ'), 'xcomp', ('notice', 'VB')), (('notice', 'VB'), 'mark', ('to', 'TO')), (('notice', 'VB'), 'dobj', ('article', 'NN')), (('article', 'NN'), 'det', ('an', 'DT')), (('notice', 'VB'), 'advcl', ('detailing', 'VBG')), (('detailing', 'VBG'), 'mark', ('from', 'IN')), (('detailing', 'VBG'), 'nsubj', ('newspaper', 'NN')), (('newspaper', 'NN'), 'det', ('the', 'DT')), (('newspaper', 'NN'), 'amod', ('wizard', 'JJ')), (('newspaper', 'NN'), 'appos', ('Prophet', 'NN')), (('Prophet', 'NN'), 'det', ('the', 'DT')), (('Prophet', 'NN'), 'amod', ('Daily', 'JJ')), (('detailing', 'VBG'), 'dobj', ('break-in', 'NN')), (('break-in', 'NN'), 'det', ('a', 'DT')), (('break-in', 'NN'), 'acl:relcl', ('occurred', 'VBD')), (('occurred', 'VBD'), 'nsubj', ('that', 'WDT')), (('occurred', 'VBD'), 'nmod', ('bank', 'NN')), (('bank', 'NN'), 'case', ('at', 'IN')), (('bank', 'NN'), 'compound', ('Gringotts', 'NNP')), (('occurred', 'VBD'), 'nmod', ('vault', 'NN')), (('vault', 'NN'), 'case', ('in', 'IN')), (('vault', 'NN'), 'det', ('a', 'DT')), (('vault', 'NN'), 'acl:relcl', ('emptied', 'VBN')), (('emptied', 'VBN'), 'nsubjpass', ('that', 'WDT')), (('emptied', 'VBN'), 'aux', ('had', 'VBD')), (('emptied', 'VBN'), 'auxpass', ('been', 'VBN')), (('emptied', 'VBN'), 'advmod', ('earlier', 'RBR')), (('earlier', 'RBR'), 'nmod', ('day', 'NN')), (('day', 'NN'), 'case', ('in', 'IN')), (('day', 'NN'), 'det', ('the', 'DT'))]"
"Rubeus realises that it happened on Rubeus 's birthday , the day Rubeus and Rubeus went to Gringotts .","['Rubeus', 'it', 'birthday', 'Gringotts']","['Rubeus:realises', 'it:happened', 'birthday:happened', 'Gringotts:went']",['day'],['day:happened'],0.0,"[(('realises', 'VBZ'), 'nsubj', ('Rubeus', 'NNS')), (('realises', 'VBZ'), 'ccomp', ('happened', 'VBD')), (('happened', 'VBD'), 'mark', ('that', 'IN')), (('happened', 'VBD'), 'nsubj', ('it', 'PRP')), (('happened', 'VBD'), 'nmod', ('birthday', 'NN')), (('birthday', 'NN'), 'case', ('on', 'IN')), (('birthday', 'NN'), 'nmod:poss', ('Rubeus', 'NNP')), (('Rubeus', 'NNP'), 'case', (""'s"", 'POS')), (('happened', 'VBD'), 'dobj', ('day', 'NN')), (('day', 'NN'), 'det', ('the', 'DT')), (('day', 'NN'), 'acl:relcl', ('went', 'VBD')), (('went', 'VBD'), 'nsubj', ('Rubeus', 'NNPS')), (('Rubeus', 'NNPS'), 'cc', ('and', 'CC')), (('Rubeus', 'NNPS'), 'conj', ('Rubeus', 'NNPS')), (('went', 'VBD'), 'nmod', ('Gringotts', 'NNP')), (('Gringotts', 'NNP'), 'case', ('to', 'TO'))]"
