Sentence,Subject Characters,Actions with Subject Charcater,Object Characters,Objects and Actions,sentence sentiment score,dependency_tree
"When Severus falls through a trick stair and traps Severus 's leg , Severus accidentally drops the egg and map , attracting the attention of Argus .","['Severus', 'stair', 'leg', 'Severus', 'Argus']","['Severus:falls', 'stair:falls', 'leg:falls', 'Severus:drops', 'Argus:attention']","['egg', 'map', 'attention']","['egg:drops', 'map:drops', 'attention:attracting']",0.128,"[(('drops', 'VBZ'), 'advcl', ('falls', 'VBZ')), (('falls', 'VBZ'), 'advmod', ('When', 'WRB')), (('falls', 'VBZ'), 'nsubj', ('Severus', 'NNP')), (('falls', 'VBZ'), 'nmod', ('stair', 'NN')), (('stair', 'NN'), 'case', ('through', 'IN')), (('stair', 'NN'), 'det', ('a', 'DT')), (('stair', 'NN'), 'compound', ('trick', 'NN')), (('stair', 'NN'), 'cc', ('and', 'CC')), (('stair', 'NN'), 'conj', ('leg', 'NN')), (('leg', 'NN'), 'nmod:poss', ('Severus', 'NNP')), (('Severus', 'NNP'), 'compound', ('traps', 'NNP')), (('Severus', 'NNP'), 'case', (""'s"", 'POS')), (('drops', 'VBZ'), 'nsubj', ('Severus', 'NNP')), (('drops', 'VBZ'), 'advmod', ('accidentally', 'RB')), (('drops', 'VBZ'), 'dobj', ('egg', 'NN')), (('egg', 'NN'), 'det', ('the', 'DT')), (('egg', 'NN'), 'cc', ('and', 'CC')), (('egg', 'NN'), 'conj', ('map', 'NN')), (('drops', 'VBZ'), 'advcl', ('attracting', 'VBG')), (('attracting', 'VBG'), 'dobj', ('attention', 'NN')), (('attention', 'NN'), 'det', ('the', 'DT')), (('attention', 'NN'), 'nmod', ('Argus', 'NNP')), (('Argus', 'NNP'), 'case', ('of', 'IN'))]"
"Filch finds the egg , and Severus soon arrives and demands Argus 's help in catching someone who broke into his office .","['Filch', 'Severus', 'office']","['Filch:finds', 'Severus:arrives', 'office:broke']","['egg', 'help', 'someone']","['egg:finds', 'help:arrives', 'someone:catching']",-0.0258,"[(('finds', 'VBZ'), 'nsubj', ('Filch', 'NNP')), (('finds', 'VBZ'), 'dobj', ('egg', 'NN')), (('egg', 'NN'), 'det', ('the', 'DT')), (('finds', 'VBZ'), 'cc', ('and', 'CC')), (('finds', 'VBZ'), 'conj', ('arrives', 'VBZ')), (('arrives', 'VBZ'), 'nsubj', ('Severus', 'NNP')), (('arrives', 'VBZ'), 'advmod', ('soon', 'RB')), (('arrives', 'VBZ'), 'cc', ('and', 'CC')), (('arrives', 'VBZ'), 'conj', ('demands', 'VBZ')), (('arrives', 'VBZ'), 'dobj', ('help', 'NN')), (('help', 'NN'), 'nmod:poss', ('Argus', 'NNP')), (('Argus', 'NNP'), 'case', (""'s"", 'POS')), (('help', 'NN'), 'acl', ('catching', 'VBG')), (('catching', 'VBG'), 'mark', ('in', 'IN')), (('catching', 'VBG'), 'dobj', ('someone', 'NN')), (('someone', 'NN'), 'acl:relcl', ('broke', 'VBD')), (('broke', 'VBD'), 'nsubj', ('who', 'WP')), (('broke', 'VBD'), 'nmod', ('office', 'NN')), (('office', 'NN'), 'case', ('into', 'IN')), (('office', 'NN'), 'nmod:poss', ('his', 'PRP$'))]"
"Moody then shows up , angering Severus by suggesting Severus had something to hide in his office .","['Moody', 'Severus', 'office']","['Moody:shows', 'Severus:had', 'office:hide']","['Severus', 'something']","['Severus:angering', 'something:had']",-0.7506,"[(('shows', 'VBZ'), 'nsubj', ('Moody', 'NNP')), (('shows', 'VBZ'), 'advmod', ('then', 'RB')), (('shows', 'VBZ'), 'compound:prt', ('up', 'RP')), (('shows', 'VBZ'), 'xcomp', ('angering', 'VBG')), (('angering', 'VBG'), 'dobj', ('Severus', 'NNS')), (('angering', 'VBG'), 'advcl', ('suggesting', 'VBG')), (('suggesting', 'VBG'), 'mark', ('by', 'IN')), (('suggesting', 'VBG'), 'ccomp', ('had', 'VBD')), (('had', 'VBD'), 'nsubj', ('Severus', 'NNP')), (('had', 'VBD'), 'dobj', ('something', 'NN')), (('something', 'NN'), 'acl', ('hide', 'VB')), (('hide', 'VB'), 'mark', ('to', 'TO')), (('hide', 'VB'), 'nmod', ('office', 'NN')), (('office', 'NN'), 'case', ('in', 'IN')), (('office', 'NN'), 'nmod:poss', ('his', 'PRP$'))]"
Severus points out that Moody searched his office after his arrival at Hogwarts .,"['Severus', 'Moody', 'arrival', 'Hogwarts']","['Severus:points', 'Moody:searched', 'arrival:searched', 'Hogwarts:searched']",['office'],['office:searched'],-0.3612,"[(('points', 'VBZ'), 'nsubj', ('Severus', 'NNS')), (('points', 'VBZ'), 'compound:prt', ('out', 'RP')), (('points', 'VBZ'), 'ccomp', ('searched', 'VBD')), (('searched', 'VBD'), 'mark', ('that', 'IN')), (('searched', 'VBD'), 'nsubj', ('Moody', 'NNP')), (('searched', 'VBD'), 'dobj', ('office', 'NN')), (('office', 'NN'), 'nmod:poss', ('his', 'PRP$')), (('searched', 'VBD'), 'nmod', ('arrival', 'NN')), (('arrival', 'NN'), 'case', ('after', 'IN')), (('arrival', 'NN'), 'nmod:poss', ('his', 'PRP$')), (('searched', 'VBD'), 'nmod', ('Hogwarts', 'NNP')), (('Hogwarts', 'NNP'), 'case', ('at', 'IN'))]"
Moody then saves Harry from detection by claiming that the Marauder 's Map is his own -LRB- after an invisible Harry warns him not to give it to Severus -RRB- .,"['Moody', 'detection', 'Map', 'Harry', 'Severus']","['Moody:saves', 'detection:Harry', 'Map:own', 'Harry:warns', 'Severus:give']","['Harry', 'him', 'it']","['Harry:saves', 'him:warns', 'it:give']",-0.4404,"[(('saves', 'VBZ'), 'nsubj', ('Moody', 'NNP')), (('saves', 'VBZ'), 'advmod', ('then', 'RB')), (('saves', 'VBZ'), 'dobj', ('Harry', 'NNP')), (('Harry', 'NNP'), 'nmod', ('detection', 'NN')), (('detection', 'NN'), 'case', ('from', 'IN')), (('saves', 'VBZ'), 'advcl', ('claiming', 'VBG')), (('claiming', 'VBG'), 'mark', ('by', 'IN')), (('claiming', 'VBG'), 'ccomp', ('own', 'JJ')), (('own', 'JJ'), 'mark', ('that', 'IN')), (('own', 'JJ'), 'nsubj', ('Map', 'NN')), (('Map', 'NN'), 'nmod:poss', ('Marauder', 'NNP')), (('Marauder', 'NNP'), 'det', ('the', 'DT')), (('Marauder', 'NNP'), 'case', (""'s"", 'POS')), (('own', 'JJ'), 'cop', ('is', 'VBZ')), (('own', 'JJ'), 'nmod:poss', ('his', 'PRP$')), (('claiming', 'VBG'), 'parataxis', ('warns', 'VBZ')), (('warns', 'VBZ'), 'mark', ('after', 'IN')), (('warns', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('Harry', 'NNP'), 'det', ('an', 'DT')), (('Harry', 'NNP'), 'amod', ('invisible', 'JJ')), (('warns', 'VBZ'), 'dobj', ('him', 'PRP')), (('warns', 'VBZ'), 'xcomp', ('give', 'VB')), (('give', 'VB'), 'neg', ('not', 'RB')), (('give', 'VB'), 'mark', ('to', 'TO')), (('give', 'VB'), 'dobj', ('it', 'PRP')), (('give', 'VB'), 'nmod', ('Severus', 'NNP')), (('Severus', 'NNP'), 'case', ('to', 'TO'))]"
"However , Snape suspects Harry 's involvement because he recognises the Marauder 's Map before Moody confiscates the egg from Argus and forces the pair away .","['Snape', 'he', 'Moody', 'Argus']","['Snape:suspects', 'he:recognises', 'Moody:confiscates', 'Argus:confiscates']","['involvement', 'Map', 'egg', 'pair']","['involvement:suspects', 'Map:recognises', 'egg:confiscates', 'pair:forces']",-0.5994,"[(('suspects', 'VBZ'), 'advmod', ('However', 'RB')), (('suspects', 'VBZ'), 'nsubj', ('Snape', 'NNP')), (('suspects', 'VBZ'), 'dobj', ('involvement', 'NN')), (('involvement', 'NN'), 'nmod:poss', ('Harry', 'NNP')), (('Harry', 'NNP'), 'case', (""'s"", 'POS')), (('suspects', 'VBZ'), 'advcl', ('recognises', 'VBZ')), (('recognises', 'VBZ'), 'mark', ('because', 'IN')), (('recognises', 'VBZ'), 'nsubj', ('he', 'PRP')), (('recognises', 'VBZ'), 'dobj', ('Map', 'NN')), (('Map', 'NN'), 'nmod:poss', ('Marauder', 'NNP')), (('Marauder', 'NNP'), 'det', ('the', 'DT')), (('Marauder', 'NNP'), 'case', (""'s"", 'POS')), (('recognises', 'VBZ'), 'advcl', ('confiscates', 'VBZ')), (('confiscates', 'VBZ'), 'mark', ('before', 'IN')), (('confiscates', 'VBZ'), 'nsubj', ('Moody', 'NNP')), (('confiscates', 'VBZ'), 'dobj', ('egg', 'NN')), (('egg', 'NN'), 'det', ('the', 'DT')), (('confiscates', 'VBZ'), 'nmod', ('Argus', 'NNP')), (('Argus', 'NNP'), 'case', ('from', 'IN')), (('confiscates', 'VBZ'), 'cc', ('and', 'CC')), (('confiscates', 'VBZ'), 'conj', ('forces', 'VBZ')), (('forces', 'VBZ'), 'dobj', ('pair', 'NN')), (('pair', 'NN'), 'det', ('the', 'DT')), (('forces', 'VBZ'), 'compound:prt', ('away', 'RP'))]"
"As Moody frees Harry 's leg , Harry tells Moody about how the map works and said he saw Mr on it .","['Moody', 'Harry', 'map', 'he', 'it']","['Moody:frees', 'Harry:tells', 'map:works', 'he:saw', 'it:Mr']","['leg', 'Moody', 'Mr']","['leg:frees', 'Moody:tells', 'Mr:saw']",-0.4215,"[(('tells', 'VBZ'), 'advcl', ('frees', 'VBZ')), (('frees', 'VBZ'), 'mark', ('As', 'IN')), (('frees', 'VBZ'), 'nsubj', ('Moody', 'NNP')), (('frees', 'VBZ'), 'dobj', ('leg', 'NN')), (('leg', 'NN'), 'nmod:poss', ('Harry', 'NNP')), (('Harry', 'NNP'), 'case', (""'s"", 'POS')), (('tells', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('tells', 'VBZ'), 'dobj', ('Moody', 'NNP')), (('Moody', 'NNP'), 'acl', ('works', 'VBZ')), (('works', 'VBZ'), 'mark', ('about', 'IN')), (('works', 'VBZ'), 'advmod', ('how', 'WRB')), (('works', 'VBZ'), 'nsubj', ('map', 'NN')), (('map', 'NN'), 'det', ('the', 'DT')), (('works', 'VBZ'), 'cc', ('and', 'CC')), (('works', 'VBZ'), 'conj', ('said', 'VBD')), (('said', 'VBD'), 'ccomp', ('saw', 'VBD')), (('saw', 'VBD'), 'nsubj', ('he', 'PRP')), (('saw', 'VBD'), 'dobj', ('Mr', 'NNP')), (('Mr', 'NNP'), 'nmod', ('it', 'PRP')), (('it', 'PRP'), 'case', ('on', 'IN'))]"
"After Moody spends time looking over the Marauder 's Map , Harry asks what Bartemius was doing in Severus 's office , and Moody suggests that Bartemius was trying to find evidence of Severus being a dark wizard .","['Moody', 'Map', 'Harry', 'Bartemius', 'office', 'Moody', 'Bartemius', 'Severus']","['Moody:spends', 'Map:looking', 'Harry:asks', 'Bartemius:doing', 'office:doing', 'Moody:suggests', 'Bartemius:trying', 'Severus:evidence']","['time', 'evidence']","['time:spends', 'evidence:find']",-0.6124,"[(('asks', 'VBZ'), 'advcl', ('spends', 'VBZ')), (('spends', 'VBZ'), 'mark', ('After', 'IN')), (('spends', 'VBZ'), 'nsubj', ('Moody', 'NNP')), (('spends', 'VBZ'), 'dobj', ('time', 'NN')), (('time', 'NN'), 'acl', ('looking', 'VBG')), (('looking', 'VBG'), 'nmod', ('Map', 'NN')), (('Map', 'NN'), 'case', ('over', 'IN')), (('Map', 'NN'), 'nmod:poss', ('Marauder', 'NNP')), (('Marauder', 'NNP'), 'det', ('the', 'DT')), (('Marauder', 'NNP'), 'case', (""'s"", 'POS')), (('asks', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('asks', 'VBZ'), 'ccomp', ('doing', 'VBG')), (('doing', 'VBG'), 'dobj', ('what', 'WP')), (('doing', 'VBG'), 'nsubj', ('Bartemius', 'NNP')), (('doing', 'VBG'), 'aux', ('was', 'VBD')), (('doing', 'VBG'), 'nmod', ('office', 'NN')), (('office', 'NN'), 'case', ('in', 'IN')), (('office', 'NN'), 'nmod:poss', ('Severus', 'NNP')), (('Severus', 'NNP'), 'case', (""'s"", 'POS')), (('asks', 'VBZ'), 'cc', ('and', 'CC')), (('asks', 'VBZ'), 'conj', ('suggests', 'VBZ')), (('suggests', 'VBZ'), 'nsubj', ('Moody', 'NNP')), (('suggests', 'VBZ'), 'ccomp', ('trying', 'VBG')), (('trying', 'VBG'), 'mark', ('that', 'IN')), (('trying', 'VBG'), 'nsubj', ('Bartemius', 'NNP')), (('trying', 'VBG'), 'aux', ('was', 'VBD')), (('trying', 'VBG'), 'xcomp', ('find', 'VB')), (('find', 'VB'), 'mark', ('to', 'TO')), (('find', 'VB'), 'dobj', ('evidence', 'NN')), (('evidence', 'NN'), 'nmod', ('Severus', 'NNP')), (('Severus', 'NNP'), 'case', ('of', 'IN')), (('find', 'VB'), 'xcomp', ('wizard', 'NN')), (('wizard', 'NN'), 'cop', ('being', 'VBG')), (('wizard', 'NN'), 'det', ('a', 'DT')), (('wizard', 'NN'), 'amod', ('dark', 'JJ'))]"
"Moody then asks to borrow the map , and after learning what Harry was up to that night , says that Harry might consider becoming an Auror for a career .","['Moody', 'Harry', 'night', 'Harry', 'career']","['Moody:asks', 'Harry:was', 'night:up', 'Harry:consider', 'career:Auror']",['map'],['map:borrow'],-0.3612,"[(('asks', 'VBZ'), 'nsubj', ('Moody', 'NNP')), (('asks', 'VBZ'), 'advmod', ('then', 'RB')), (('asks', 'VBZ'), 'advcl', ('borrow', 'VB')), (('borrow', 'VB'), 'mark', ('to', 'TO')), (('borrow', 'VB'), 'dobj', ('map', 'NN')), (('map', 'NN'), 'det', ('the', 'DT')), (('borrow', 'VB'), 'cc', ('and', 'CC')), (('borrow', 'VB'), 'conj', ('says', 'VBZ')), (('says', 'VBZ'), 'mark', ('after', 'IN')), (('says', 'VBZ'), 'dep', ('learning', 'VBG')), (('learning', 'VBG'), 'ccomp', ('was', 'VBD')), (('was', 'VBD'), 'dobj', ('what', 'WP')), (('was', 'VBD'), 'nsubj', ('Harry', 'NNP')), (('was', 'VBD'), 'advmod', ('up', 'RB')), (('up', 'RB'), 'nmod', ('night', 'NN')), (('night', 'NN'), 'case', ('to', 'TO')), (('night', 'NN'), 'det', ('that', 'DT')), (('says', 'VBZ'), 'ccomp', ('consider', 'VB')), (('consider', 'VB'), 'mark', ('that', 'IN')), (('consider', 'VB'), 'nsubj', ('Harry', 'NNP')), (('consider', 'VB'), 'aux', ('might', 'MD')), (('consider', 'VB'), 'xcomp', ('becoming', 'VBG')), (('becoming', 'VBG'), 'xcomp', ('Auror', 'NN')), (('Auror', 'NN'), 'det', ('an', 'DT')), (('Auror', 'NN'), 'nmod', ('career', 'NN')), (('career', 'NN'), 'case', ('for', 'IN')), (('career', 'NN'), 'det', ('a', 'DT'))]"
Harry explains what happened the previous night to Ronald and Hermione .,"['Harry', 'Ronald', 'Hermione']","['Harry:explains', 'Ronald:happened', 'Hermione:happened']",[],[],0.0,"[(('explains', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('explains', 'VBZ'), 'ccomp', ('happened', 'VBD')), (('happened', 'VBD'), 'nsubj', ('what', 'WP')), (('happened', 'VBD'), 'nmod:tmod', ('night', 'NN')), (('night', 'NN'), 'det', ('the', 'DT')), (('night', 'NN'), 'amod', ('previous', 'JJ')), (('happened', 'VBD'), 'nmod', ('Ronald', 'NNP')), (('Ronald', 'NNP'), 'case', ('to', 'TO')), (('Ronald', 'NNP'), 'cc', ('and', 'CC')), (('Ronald', 'NNP'), 'conj', ('Hermione', 'NNP'))]"
"Even though Harry and Ronald suspect Snape might have put Harry 's name in the Goblet of Floo , Hermione doubts this .","['Harry', 'Ronald', 'Snape', 'Goblet', 'Floo', 'Hermione']","['Harry:suspect', 'Ronald:suspect', 'Snape:put', 'Goblet:put', 'Floo:Goblet', 'Hermione:doubts']",['name'],['name:put'],-0.5267,"[(('doubts', 'VBZ'), 'advcl', ('suspect', 'VBP')), (('suspect', 'VBP'), 'advmod', ('Even', 'RB')), (('suspect', 'VBP'), 'mark', ('though', 'IN')), (('suspect', 'VBP'), 'nsubj', ('Harry', 'NNP')), (('Harry', 'NNP'), 'cc', ('and', 'CC')), (('Harry', 'NNP'), 'conj', ('Ronald', 'NNP')), (('suspect', 'VBP'), 'ccomp', ('put', 'VBN')), (('put', 'VBN'), 'nsubj', ('Snape', 'NNP')), (('put', 'VBN'), 'aux', ('might', 'MD')), (('put', 'VBN'), 'aux', ('have', 'VB')), (('put', 'VBN'), 'dobj', ('name', 'NN')), (('name', 'NN'), 'nmod:poss', ('Harry', 'NNP')), (('Harry', 'NNP'), 'case', (""'s"", 'POS')), (('put', 'VBN'), 'nmod', ('Goblet', 'NN')), (('Goblet', 'NN'), 'case', ('in', 'IN')), (('Goblet', 'NN'), 'det', ('the', 'DT')), (('Goblet', 'NN'), 'nmod', ('Floo', 'NNP')), (('Floo', 'NNP'), 'case', ('of', 'IN')), (('doubts', 'VBZ'), 'nsubj', ('Hermione', 'NNP')), (('doubts', 'VBZ'), 'dobj', ('this', 'DT'))]"
Harry also sends a school owl to Sirius to update him on what happened .,"['Harry', 'Sirius']","['Harry:sends', 'Sirius:sends']","['owl', 'him']","['owl:sends', 'him:update']",0.0,"[(('sends', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('sends', 'VBZ'), 'advmod', ('also', 'RB')), (('sends', 'VBZ'), 'dobj', ('owl', 'NN')), (('owl', 'NN'), 'det', ('a', 'DT')), (('owl', 'NN'), 'compound', ('school', 'NN')), (('sends', 'VBZ'), 'nmod', ('Sirius', 'NNP')), (('Sirius', 'NNP'), 'case', ('to', 'TO')), (('sends', 'VBZ'), 'advcl', ('update', 'VB')), (('update', 'VB'), 'mark', ('to', 'TO')), (('update', 'VB'), 'dobj', ('him', 'PRP')), (('update', 'VB'), 'advcl', ('happened', 'VBD')), (('happened', 'VBD'), 'mark', ('on', 'IN')), (('happened', 'VBD'), 'nsubj', ('what', 'WP'))]"
"Over the coming weeks , even with help from Hermione and Ronald as well as the library 's resources -LRB- including getting Minerva 's permission for the Restricted -RRB- , Harry struggles to think of a way to breathe underwater for an hour .","['weeks', 'Hermione', 'Ronald', 'Restricted', 'Harry', 'way', 'hour']","['weeks:struggles', 'Hermione:help', 'Ronald:help', 'Restricted:permission', 'Harry:struggles', 'way:think', 'hour:underwater']",['permission'],['permission:getting'],-0.0772,"[(('struggles', 'VBZ'), 'nmod', ('weeks', 'NNS')), (('weeks', 'NNS'), 'case', ('Over', 'IN')), (('weeks', 'NNS'), 'det', ('the', 'DT')), (('weeks', 'NNS'), 'amod', ('coming', 'JJ')), (('struggles', 'VBZ'), 'advmod', ('even', 'RB')), (('even', 'RB'), 'nmod', ('help', 'VB')), (('help', 'VB'), 'case', ('with', 'IN')), (('help', 'VB'), 'nmod', ('Hermione', 'NNP')), (('Hermione', 'NNP'), 'case', ('from', 'IN')), (('Hermione', 'NNP'), 'cc', ('and', 'CC')), (('Hermione', 'NNP'), 'conj', ('Ronald', 'NNP')), (('help', 'VB'), 'cc', ('as', 'RB')), (('as', 'RB'), 'mwe', ('well', 'RB')), (('as', 'RB'), 'mwe', ('as', 'IN')), (('help', 'VB'), 'conj', ('resources', 'NNS')), (('resources', 'NNS'), 'nmod:poss', ('library', 'NN')), (('library', 'NN'), 'det', ('the', 'DT')), (('library', 'NN'), 'case', (""'s"", 'POS')), (('resources', 'NNS'), 'dep', ('including', 'VBG')), (('including', 'VBG'), 'advcl', ('getting', 'VBG')), (('getting', 'VBG'), 'dobj', ('permission', 'NN')), (('permission', 'NN'), 'nmod:poss', ('Minerva', 'NNP')), (('Minerva', 'NNP'), 'case', (""'s"", 'POS')), (('permission', 'NN'), 'nmod', ('Restricted', 'NNP')), (('Restricted', 'NNP'), 'case', ('for', 'IN')), (('Restricted', 'NNP'), 'det', ('the', 'DT')), (('struggles', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('struggles', 'VBZ'), 'xcomp', ('think', 'VB')), (('think', 'VB'), 'mark', ('to', 'TO')), (('think', 'VB'), 'nmod', ('way', 'NN')), (('way', 'NN'), 'case', ('of', 'IN')), (('way', 'NN'), 'det', ('a', 'DT')), (('way', 'NN'), 'acl', ('breathe', 'VB')), (('breathe', 'VB'), 'mark', ('to', 'TO')), (('breathe', 'VB'), 'dobj', ('underwater', 'JJ')), (('underwater', 'JJ'), 'nmod', ('hour', 'NN')), (('hour', 'NN'), 'case', ('for', 'IN')), (('hour', 'NN'), 'det', ('an', 'DT'))]"
"Two days before the second task is to start , Sirius 's response comes in .","['task', 'response']","['task:is', 'response:comes']",[],[],0.0,"[(('comes', 'VBZ'), 'advcl', ('is', 'VBZ')), (('is', 'VBZ'), 'dep', ('days', 'NNS')), (('days', 'NNS'), 'nummod', ('Two', 'CD')), (('is', 'VBZ'), 'mark', ('before', 'IN')), (('is', 'VBZ'), 'nsubj', ('task', 'NN')), (('task', 'NN'), 'det', ('the', 'DT')), (('task', 'NN'), 'amod', ('second', 'JJ')), (('is', 'VBZ'), 'xcomp', ('start', 'VB')), (('start', 'VB'), 'mark', ('to', 'TO')), (('comes', 'VBZ'), 'nsubj', ('response', 'NN')), (('response', 'NN'), 'nmod:poss', ('Sirius', 'NNP')), (('Sirius', 'NNP'), 'case', (""'s"", 'POS')), (('comes', 'VBZ'), 'compound:prt', ('in', 'RP'))]"
Sirius wants to know when their next trip to Hogsmeade is .,"['Sirius', 'trip', 'Hogsmeade']","['Sirius:wants', 'trip:is', 'Hogsmeade:trip']",[],[],0.0,"[(('wants', 'VBZ'), 'nsubj', ('Sirius', 'NNS')), (('wants', 'VBZ'), 'xcomp', ('know', 'VB')), (('know', 'VB'), 'mark', ('to', 'TO')), (('know', 'VB'), 'ccomp', ('is', 'VBZ')), (('is', 'VBZ'), 'advmod', ('when', 'WRB')), (('is', 'VBZ'), 'nsubj', ('trip', 'NN')), (('trip', 'NN'), 'nmod:poss', ('their', 'PRP$')), (('trip', 'NN'), 'amod', ('next', 'JJ')), (('trip', 'NN'), 'nmod', ('Hogsmeade', 'NNP')), (('Hogsmeade', 'NNP'), 'case', ('to', 'TO'))]"
"On the last night before the task , the trio are continuing their research in the school library when Fred and George appear to inform them that Minerva has summoned Ronald and Hermione .","['night', 'task', 'trio', 'library', 'Fred', 'George', 'Minerva']","['night:continuing', 'task:night', 'trio:continuing', 'library:continuing', 'Fred:appear', 'George:appear', 'Minerva:summoned']","['research', 'them', 'Ronald', 'Hermione']","['research:continuing', 'them:inform', 'Ronald:summoned', 'Hermione:summoned']",0.0,"[(('continuing', 'VBG'), 'nmod', ('night', 'NN')), (('night', 'NN'), 'case', ('On', 'IN')), (('night', 'NN'), 'det', ('the', 'DT')), (('night', 'NN'), 'amod', ('last', 'JJ')), (('night', 'NN'), 'nmod', ('task', 'NN')), (('task', 'NN'), 'case', ('before', 'IN')), (('task', 'NN'), 'det', ('the', 'DT')), (('continuing', 'VBG'), 'nsubj', ('trio', 'NN')), (('trio', 'NN'), 'det', ('the', 'DT')), (('continuing', 'VBG'), 'aux', ('are', 'VBP')), (('continuing', 'VBG'), 'dobj', ('research', 'NN')), (('research', 'NN'), 'nmod:poss', ('their', 'PRP$')), (('continuing', 'VBG'), 'nmod', ('library', 'NN')), (('library', 'NN'), 'case', ('in', 'IN')), (('library', 'NN'), 'det', ('the', 'DT')), (('library', 'NN'), 'compound', ('school', 'NN')), (('library', 'NN'), 'acl:relcl', ('appear', 'VBP')), (('appear', 'VBP'), 'advmod', ('when', 'WRB')), (('appear', 'VBP'), 'nsubj', ('Fred', 'NNP')), (('Fred', 'NNP'), 'cc', ('and', 'CC')), (('Fred', 'NNP'), 'conj', ('George', 'NNP')), (('appear', 'VBP'), 'xcomp', ('inform', 'VB')), (('inform', 'VB'), 'mark', ('to', 'TO')), (('inform', 'VB'), 'dobj', ('them', 'PRP')), (('inform', 'VB'), 'ccomp', ('summoned', 'VBN')), (('summoned', 'VBN'), 'mark', ('that', 'IN')), (('summoned', 'VBN'), 'nsubj', ('Minerva', 'NNP')), (('summoned', 'VBN'), 'aux', ('has', 'VBZ')), (('summoned', 'VBN'), 'dobj', ('Ronald', 'NNP')), (('Ronald', 'NNP'), 'cc', ('and', 'CC')), (('Ronald', 'NNP'), 'conj', ('Hermione', 'NNP'))]"
"Harry later sneaks back into the library after hours with his Invisibility Cloak , but ca n't find anything else .","['Harry', 'library', 'hours', 'Cloak', 'anything']","['Harry:sneaks', 'library:sneaks', 'hours:library', 'Cloak:hours', 'anything:else']",[],[],0.0,"[(('sneaks', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('sneaks', 'VBZ'), 'advmod', ('later', 'RB')), (('sneaks', 'VBZ'), 'compound:prt', ('back', 'RP')), (('sneaks', 'VBZ'), 'nmod', ('library', 'NN')), (('library', 'NN'), 'case', ('into', 'IN')), (('library', 'NN'), 'det', ('the', 'DT')), (('library', 'NN'), 'nmod', ('hours', 'NNS')), (('hours', 'NNS'), 'case', ('after', 'IN')), (('hours', 'NNS'), 'nmod', ('Cloak', 'NNP')), (('Cloak', 'NNP'), 'case', ('with', 'IN')), (('Cloak', 'NNP'), 'nmod:poss', ('his', 'PRP$')), (('Cloak', 'NNP'), 'compound', ('Invisibility', 'NNP')), (('sneaks', 'VBZ'), 'cc', ('but', 'CC')), (('sneaks', 'VBZ'), 'conj', ('find', 'VB')), (('find', 'VB'), 'aux', ('ca', 'MD')), (('find', 'VB'), 'neg', (""n't"", 'RB')), (('find', 'VB'), 'xcomp', ('else', 'RB')), (('else', 'RB'), 'nsubj', ('anything', 'NN'))]"
"The next morning , with a little help from Dobby , Harry discovers gillyweed , a plant that , when eaten , gives him fish-like qualities such as gills and fins .","['help', 'Dobby', 'Harry', 'gills', 'fins']","['help:discovers', 'Dobby:help', 'Harry:discovers', 'gills:qualities', 'fins:qualities']",['qualities'],['qualities:gives'],0.3415,"[(('discovers', 'VBZ'), 'nmod:tmod', ('morning', 'NN')), (('morning', 'NN'), 'det', ('The', 'DT')), (('morning', 'NN'), 'amod', ('next', 'JJ')), (('discovers', 'VBZ'), 'nmod', ('help', 'NN')), (('help', 'NN'), 'case', ('with', 'IN')), (('help', 'NN'), 'det', ('a', 'DT')), (('help', 'NN'), 'amod', ('little', 'JJ')), (('help', 'NN'), 'nmod', ('Dobby', 'NNP')), (('Dobby', 'NNP'), 'case', ('from', 'IN')), (('discovers', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('discovers', 'VBZ'), 'xcomp', ('gillyweed', 'JJ')), (('discovers', 'VBZ'), 'ccomp', ('gives', 'VBZ')), (('gives', 'VBZ'), 'dep', ('plant', 'NN')), (('plant', 'NN'), 'det', ('a', 'DT')), (('gives', 'VBZ'), 'mark', ('that', 'IN')), (('gives', 'VBZ'), 'advcl', ('eaten', 'VBN')), (('eaten', 'VBN'), 'advmod', ('when', 'WRB')), (('gives', 'VBZ'), 'iobj', ('him', 'PRP')), (('gives', 'VBZ'), 'dobj', ('qualities', 'NNS')), (('qualities', 'NNS'), 'amod', ('fish-like', 'JJ')), (('qualities', 'NNS'), 'nmod', ('gills', 'NNS')), (('gills', 'NNS'), 'case', ('such', 'JJ')), (('such', 'JJ'), 'mwe', ('as', 'IN')), (('gills', 'NNS'), 'cc', ('and', 'CC')), (('gills', 'NNS'), 'conj', ('fins', 'NNS'))]"
