"paragraph","nrc_sentiment","no_of_interactions","sentence_id","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","Valence","Arousal","Dominance"
" He is reluctant to identify the trio , but when Lucius is satisfied that the prisoners are indeed Harry and his accomplices , he reaches for his Dark Mark .",-0.9,1," 154",0.2,0,0,0.2,0.2,0.4,0,0,0.39955,-1.04091,0.17909
" At that instant Bellatrix , who was with Draco-Lucius-Narcissa , stops Lucius , because she saw a sword being carried by one of the Snatchers and believes it to be Godric 's Sword which was supposed to be in her vault at Gringotts . She singles out Hermione for torture and interrogation , although Ronald tries and fails to take her place , to find how the trio acquired the sword , while Ronald and Harry are locked in a cellar with Dean , Griphook , Garrick , and Luna .",-0.55,2," 155 156",0.25,0.125,0.125,0.25,0,0.25,0,0,0.31679,-0.98304,0.36732
" Hearing Hermione 's cries , Harry locates his broken shard of mirror , sees a flash of blue in it resembling Albus 's eye and in desperation begs for help .",-2.25,1," 157",0.285714285714286,0,0,0.285714285714286,0,0.428571428571429,0,0,0.32731,-0.61423,0.20769
" Upstairs , Hermione lies to Bellatrix , saying that the sword is a copy .",-1,1," 158",NA,NA,NA,NA,NA,NA,NA,NA,-0.006,-0.646,0.554
" Bellatrix sends Draco to fetch Griphook who Harry convinces to corroborate Hermione 's story .",1.2,1," 159",0.333333333333333,0,0,0,0,0.333333333333333,0,0.333333333333333,0.944,-1.146,0.744
" As Draco slams the door , Dobby into the cellar .",0,1," 160",NA,NA,NA,NA,NA,NA,NA,NA,-0.02667,-1.35333,-0.01
" Harry orders him to take Dean , Luna and Ollivander first and then return for everyone else .",0,1," 161",0.5,0,0,0,0,0.5,0,0,0.98,-1.025,0.87
" When Dobby , the noise is heard upstairs , and Peter is sent to investigate .",0.25,1," 162",NA,NA,NA,NA,NA,NA,NA,NA,0.71,-1.04167,0.75833
" When he reaches the cellar , Harry and Ronald attack him , but Peter resists , losing his wand to Ronald , but grabbing Harry 's neck with his artificial hand . Harry calls upon the life debt that Peter owes him , and Pettigrew momentarily hesitates , and his artificial hand , made for him by Tom three years previous , immediately strangles Wormtail to death for the mercy he has shown .",-1,2," 163 164",0.277777777777778,0.166666666666667,0.0555555555555556,0.111111111111111,0,0.277777777777778,0.0555555555555556,0.0555555555555556,-0.27885,-0.74923,0.02346
" At that moment , Hermione lets out a horrible scream of pain . Harry and Ronald leave Peter 's body on the floor and rush upstairs to find Bellatrix questioning Griphook and an unconscious Hermione at her feet .",-1.625,2," 165 166",0.230769230769231,0,0.153846153846154,0.230769230769231,0,0.230769230769231,0.153846153846154,0,-0.34462,-0.44538,0.42385
" Griphook tells Bellatrix that the sword is , in fact , a copy .",0,1," 167",0,0,0,0,0,0,0,1,0.634,-1.064,0.422
" Bellatrix kicks him aside and presses her Dark Mark . When they crash through the door , Ronald disarms Bellatrix , and he and Harry begin a fierce exchange of spells with the others in the room .",-0.8,2," 168 169",0.2,0,0.1,0.2,0,0.3,0.1,0.1,0.10292,-1.02208,0.42833
" They are forced to stop when Bellatrix threatens to cut Hermione 's throat .",-1.65,1," 170",0,0,0,1,0,0,0,0,-0.4925,-0.37833,-0.15167
" As Tom approaches , Dobby returns and drops a chandelier onto Bellatrix , who drops Hermione and runs away .",0,1," 171",NA,NA,NA,NA,NA,NA,NA,NA,0.46667,-0.605,0.38917
" The chandelier falls onto the goblin and Hermione and shards of glass fly all over the place . Ronald sprints to pull Hermione from the wreckage as Harry wrests three wands from Draco ; his wand and the wands Ronald and Harry had taken during the earlier skirmish .",-1.05,2," 172 173",0.4,0,0.2,0.2,0,0.2,0,0,0.07235,-0.71765,0.09529
" Harry picks up Griphook , seizes Dobby and Apparition as Ronald does the same with Hermione . They escape as Tom is close to arriving , but Dobby is struck by Bellatrix 's knife as they flee . They Apparate to Shell , William and Fleur 's house , as Tom makes it to Malfoy . As Ronald takes Hermione inside , Harry sees that Dobby has been struck with Bellatrix 's sharp knife and that he is dying . Dobby dies in Harry 's arms with the final words , `` Harry ... Potter ... '' as Harry is forced to watch helplessly .",-1.02,5," 174 175 176 177 178",0.260869565217391,0.0869565217391304,0.0434782608695652,0.304347826086957,0,0.217391304347826,0.0869565217391304,0,0.06161,-0.59806,0.27097
" As Harry stares at dead Dobby curled up on the grass , he ca n't help but remember staring at Albus 's corpse the same way . William suggests that he bury him .",-1,2," 179 180",0.2,0,0.2,0,0,0.6,0,0,-0.21458,-1.00083,0.32875
" Harry believes that for Dobby 's bravery , Dobby deserves a funeral just as grand , and Dobby refuses to use magic .",-0.35,1," 181",0.333333333333333,0,0,0,0,0.666666666666667,0,0,0.665,-0.49,0.4175
" Dobby digs Dobby 's grave by hand as Hermione and Griphook 's injuries are tended to in the house .",-0.5,1," 182",0,0,0,0.5,0,0.5,0,0,-0.13286,-0.95,0.16
" While digging the grave , Harry does some thinking .",-0.75,1," 183",0.25,0,0,0.25,0,0.5,0,0,-1.095,-0.895,0.04
" Dobby realises that Albus had been right about Dobby and Ronald and Pettigrew .",0.8,1," 184",NA,NA,NA,NA,NA,NA,NA,NA,1.45333,-1.01667,1.12667
" Dobby comes to a reaffirmation of faith in Dobby 's old mentor and loses Dobby 's burning obsession with the Deathly .",-0.2,1," 185",0,0.25,0,0,0.25,0,0,0.5,-0.47,-0.44143,-0.21714
" Dean takes the injured Griphook inside as William tells Harry that Ronald has taken Hermione inside and that she 'll be alright .",-0.75,1," 186",0.25,0,0,0.25,0,0.5,0,0,0.39,-1.03,0.164
" Dean and Ronald come outside . Ronald says to Harry that Hermione is doing better and Fleur is looking after Hermione . Then Dean and Ronald join Harry with digging the grave .",0.1,3," 187 188 189",0.333333333333333,0,0,0.166666666666667,0,0.5,0,0,0.4375,-1.15875,0.59
" The group holds a funeral for Dobby .",-0.8,1," 190",0,0,0,0,0,1,0,0,-0.51333,-0.815,-0.41833
" They provide clothes for him ; Harry wraps him in his jacket , Ronald gives him shoes and socks , and Dean gives him a hat .",0.8,1," 191",0.333333333333333,0,0,0,0,0.333333333333333,0,0.333333333333333,1.25333,-1.31167,0.815
" Luna says a few words for him , as Harry is too grief-stricken to speak .",0,1," 192",0.4,0,0,0,0,0.6,0,0,0.9425,-0.9875,1.1225
" Ronald and Dean give thanks to Dobby , and Harry manages to choke out a goodbye as he forces himself not to break down .",-0.4,1," 193",0.4,0,0,0,0,0.4,0.2,0,0.23167,-0.48917,0.17333
" He asks for some alone time , then finds a large stone and places it , pillowlike , on Dobby 's grave with the epitaph `` HERE LIES Dobby , A FREE ELF . ''",-0.8,2," 194",0.25,0.125,0.125,0.25,0,0.25,0,0,0.17625,-0.91917,0.5625
" He looks at the grave once more and heads back inside .",-0.5,1," 195",0,0,0,0.5,0,0.5,0,0,-0.2575,-1.165,0.0975
" Once inside , Harry washes his hands , then tells William he needs to talk to Ollivander and Griphook . He meets up with Ronald and Hermione and then questions Griphook about how to break into Gringotts , believing that a Horcrux is hidden in Bellatrix 's vault .",0.35,2," 196 197",0.25,0,0,0,0,0.25,0.25,0.25,0.80042,-1.34208,0.57583
" This feeling was based on her reaction when she saw that the trio had Gryffindor 's Sword .",0.25,1," 198",0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.765,-1.11375,0.88625
" Harry then questions Ollivander about the Elder , revealing his deep insight into Tom 's way of thinking .",0.4,1," 199",0.333333333333333,0,0,0,0,0.333333333333333,0,0.333333333333333,1.07333,-1.48833,0.43167
" Ollivander also gives him a lesson on wand mechanics ; when a wizard disarms , kills , or otherwise defeats another wizard , they can use that wizard 's wand as well as their own .",0.05,1," 200",0,0.5,0,0,0,0,0.25,0.25,0.33808,-0.81692,0.10692
" Harry tells Ronald and Hermione that Tom is seeking the Elder as the way to defeat him . While telling them this , he receives confirmation as he has a vision in which Tom successfully steals the Elder from the tomb of Albus .",0.5,2," 201 202",0.142857142857143,0.142857142857143,0,0,0,0.285714285714286,0,0.428571428571429,0.41464,-1.34214,-0.02286
" Griphook eventually agrees to help the trio , in return for Gryffindor 's sword . Harry reluctantly concedes that he will have to give up the sword but plans to hand over the sword after all the Horcruxes have been destroyed . He tells Griphook he can have the sword after they have broken in to the Bank , but he is very careful not to mention when , as Goblins are notoriously known for going back on their word .",-0.55,3," 203 204 205",0.3,0,0,0.2,0,0.3,0,0.2,0.62969,-1.03609,0.56625
" The trio spend nearly a month planning in one of the Cottages cramped bedrooms , only seeing daylight or the other occupants of the house at mealtimes .",0,1," 206",0,0.5,0,0,0,0,0,0.5,1.19091,-1.31182,0.78545
" Harry , as well as the other two , comes to strongly dislike Griphook , because the Goblin seems to relish causing pain .",-0.35,1," 207",0.25,0,0.25,0.25,0,0.25,0,0,-0.45556,-0.91222,0.04111
" During their stay , Remus visits them again .",0,1," 208",NA,NA,NA,NA,NA,NA,NA,NA,1.35,-1.48,0.385
" Chastened by Harry , he had returned to Nymphadora by Christmas , and he came to Shell to tell everyone that she has given birth to a son who does not have his werewolf tendencies , but instead possesses Nymphadora 's Metamorphmagus abilities .",1.2,1," 209",0.2,0.1,0,0.2,0.1,0.2,0.1,0.1,0.9875,-0.85312,0.5525
" Remus also gives Harry the honour of being Teddy Lupin 's godfather .",0,1," 210",0.5,0,0,0,0,0.5,0,0,1.71667,-1.39,0.33333
" After many rounds of wine , he departs , and as they are cleaning up , William corners Harry and tells him to be wary of Griphook .",-0.4,1," 211",0.333333333333333,0,0,0.333333333333333,0,0.333333333333333,0,0,0.47111,-1.41444,0.21111
" After extensive planning , on  May the group sets out for Gringotts to obtain the Horcrux .",0.75,1," 212",0,0.5,0,0,0,0,0,0.5,0.296,-1.339,0.835
" Hermione poses by way of Polyjuice as Bellatrix using a lone hair that had been left on her during the Skirmish at Malfoy .",-1.05,1," 213",0.5,0,0,0,0,0.5,0,0,0.29111,-1.19,0.36111
" Ronald is disguised as a fictional foreign wizard , and Griphook and Harry go under the Invisibility cloak .",-0.35,1," 214",0.25,0.25,0,0,0,0.25,0.25,0,0.67625,-0.74313,0.1525
" Through their use of disguises and Harry 's repeated use of the Imperius , they manage to gain access to the bank .",0.9,1," 215",0.166666666666667,0.166666666666667,0,0,0.166666666666667,0.166666666666667,0,0.333333333333333,0.3875,-0.7775,0.6675
" As they are travelling down the tunnel to the Lestrange , their cover is blown , and the Gringotts ' defences are set against them .",0,1," 216",0,0,0,0,0,0,0,1,0.97875,-1.09125,0.5275
" With Griphook 's help , they gain access to the vault and find the Horcrux , Helga Hufflepuff 's Cup .",0.75,1," 217",0,0.5,0,0,0.5,0,0,0,1.29333,-1.18333,1.22833
" Harry grabs it , but Griphook betrays their presence and flees with the sword .",-0.6,1," 218",0.5,0,0,0,0,0.5,0,0,-0.436,-0.134,0.146
" Many guards begin to pour into the vicinity as Harry , Ronald , and Hermione exit the vault . Fighting off the guards , they narrowly escape on the back of a captive half-blind dragon which is released into the wild following their escape .",-0.9,2," 219 220",0.222222222222222,0.111111111111111,0,0.333333333333333,0,0.222222222222222,0.111111111111111,0,0.57219,-1.03594,0.27563
" Gryffindor 's sword is kept by Griphook .",0,1," 221",NA,NA,NA,NA,NA,NA,NA,NA,0.92333,-0.73,0.73667
" Sitting on the edge of the lake where they dismounted from the dragon , Harry has a vision shortly after their escape in which Tom lists off all the locations of the Horcruxes , now that he realises they are being sought after and destroyed .",-0.5,1," 222",0.2,0.3,0,0.3,0,0.2,0,0,0.72857,-1.15571,0.55
" Tom inadvertently reveals that the unknown Horcrux , which Harry suspects to be a relic of Rowena Ravenclaw , founder of Ravenclaw house , is safe within Hogwarts , confirming a belief Harry had shared with the others to much derision . Harry realises that if they want to get the Horcrux within Hogwarts , they need to do so immediately , before Tom finds his other Horcruxes are missing .",-0.35,2," 223 224",0.230769230769231,0.153846153846154,0.0769230769230769,0.153846153846154,0.0769230769230769,0.230769230769231,0,0.0769230769230769,0.74,-1.20545,0.76045
" They immediately Apparate to Hogsmeade to find a way to sneak into the school .",-0.5,1," 225",0.2,0.2,0,0.2,0,0,0.2,0.2,0.525,-0.89,0.5775
" When they arrive in Hogsmeade , they immediately trigger the Caterwauling Charm placed on the village alerting the Death to their presence .",0,1," 226",0.125,0.375,0.125,0.125,0,0.125,0.125,0,0.42875,-0.43125,0.7825
" Harry and friends are cornered by the Death , but are saved by Aberforth , Albus 's younger brother .",-0.1,1," 227",0.222222222222222,0.111111111111111,0.111111111111111,0.111111111111111,0,0.222222222222222,0.111111111111111,0.111111111111111,0.61571,-0.83429,0.34429
" Harry also discovers that Aberforth was the one he saw in the mirror at Malfoy .",0,1," 228",0.5,0,0,0,0,0.5,0,0,1.324,-0.95,0.87
" During the ensuing argument , Aberforth urges the trio to flee , but they refuse to give up .",-2.3,1," 229",0.5,0,0,0.5,0,0,0,0,-0.26667,-0.37833,0.01167
" Aberforth then tells them the truth about Ariana ; She had been a witch , but an attack on her by Muggle boys had left her unable to control her natural magical abilities .",1.3,1," 230",0.2,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.32643,-0.54393,0.24643
" Percival attacked the Muggles in retaliation .",-2,1," 231",0.5,0,0,0.5,0,0,0,0,-2.5,1.11,-0.59
" Lestrange-Peverell-Riddle-Weasley-Malfoy-Roberts-Potter-Dursley kept Ariana and her incurable condition secret to protect her , with Aberforth caring for her the most .",-0.25,1," 232",0.166666666666667,0,0.166666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,0.166666666666667,-0.038,-0.925,0.277
" However , one of Ariana 's magical outbursts killed Kendra .",-0.15,1," 233",0,0.333333333333333,0,0,0.333333333333333,0,0.333333333333333,0,0.0875,0.26125,-0.2125
" With Aberforth about to return to school , Albus took over care of Ariana .",1,1," 234",0,0,0,0,0,0,0,1,0.955,-1.2375,0.745
" At this time he was introduced to Gellert . He began to neglect his duties as he was planning his uprising with Gellert , for which he was confronted by Aberforth .",-0.5,2," 235 236",0.166666666666667,0.5,0,0.166666666666667,0,0,0,0.166666666666667,0.37909,-0.89864,0.37909
" Gellert , Albus , and Aberforth got into a duel , in which Ariana was accidentally killed in the struggle .",-1.85,1," 237",0.285714285714286,0.142857142857143,0,0.285714285714286,0,0.142857142857143,0.142857142857143,0,-0.56,-0.057,-0.264
" After sharing this sad story and being told by Harry that his brother regretted that moment to his death , Aberforth opens a secret passageway to Hogwarts , where Neville greets them .",-1.05,1," 238",0.181818181818182,0.0909090909090909,0.0909090909090909,0.0909090909090909,0,0.272727272727273,0.0909090909090909,0.181818181818182,0.20346,-0.84885,0.40231
" The trio learn that Neville , Ginevra , and Luna had restarted Albus 's Army to resist the regime of Severus , who was made headmaster following Tom 's takeover of the Ministry and that the members of the reconstituted Albus 's Army have taken shelter in the Room of Requirement to hide from Severus 's forces . Believing that Harry 's return meant revolution , Neville summons members of the D.A. who have been forced to leave the school , including Ginevra , Luna , and Dean , or those who had graduated previously , such as Fred and George , Harry 's old Quidditch team , and his first girlfriend , Cho .",0.5,2," 239 240",0.117647058823529,0.0588235294117647,0,0.176470588235294,0.0588235294117647,0.176470588235294,0.117647058823529,0.294117647058824,0.42225,-0.991,0.5315
" Harry asks them what they know about any artefact that belonged to Ravenclaw , which Albus believed to be a Horcrux .",0,1," 241",0.333333333333333,0,0,0,0,0.333333333333333,0,0.333333333333333,1.5,-1.724,0.914
" However , the only known relic is Rowena Ravenclaw 's Diadem , which has been lost for centuries . Wishing to see what the diadem looks like , Harry and Luna venture under Harry 's Invisibility cloak to Ravenclaw .",0.275,2," 242 243",0.333333333333333,0,0,0,0,0.666666666666667,0,0,0.81077,-0.99192,0.55615
" He reveals himself to get a closer look at the diadem but is seen by Alecto Carrow who had been stationed to watch the room .",0,1," 244",0,0.5,0,0.5,0,0,0,0,0.894,-1.449,0.734
" She immediately summons Tom , but she is immediately stunned by Luna .",-0.5,1," 245",0,0.333333333333333,0,0.333333333333333,0,0,0.333333333333333,0,-0.22333,-0.31,-0.49
" Soon , both Amycus Carrow and Minerva arrive to see what the disturbance is about .",-0.75,1," 246",0.2,0.2,0,0.2,0,0.2,0.2,0,0.385,-0.62,0.41
" When Carrow suggests that they push the blame off onto the students , Minerva protests , and he spits in her face .",-1.25,1," 247",0.5,0,0.5,0,0,0,0,0,-0.13286,-0.77857,0.03857
" In a rage , Harry uses the Cruciatus Curse on him until he passes out .",-1.75,1," 248",0.428571428571429,0,0.142857142857143,0.142857142857143,0,0.285714285714286,0,0,-0.82875,-0.0575,-0.22625
" Telling her that he is on a mission for Albus , Harry asks Minerva for time to search the castle , but before plans can be made , they come across Severus in the corridor , and in a fierce duel , Severus is run out of the building . Shortly after Harry 's arrival , Tom discovers that two more of his Horcruxes have disappeared and gathers an army of Death , Dementors , and his other supporters , in order to assault the school and kill Harry once and for all . After forcing Severus to flee , Minerva and Kingsley , who only recently arrived , raise their own army consisting of teachers , students , the D.A , the Order of the Phoenix , and enchanted statues and suits of armour .",-0.733333333333333,3," 249 250 251",0.222222222222222,0.185185185185185,0.0740740740740741,0.222222222222222,0.037037037037037,0.148148148148148,0.037037037037037,0.0740740740740741,0.47686,-0.83105,0.53942
" At midnight , the Battle of Hogwarts begins .",-0.5,1," 252",1,0,0,0,0,0,0,0,0.37167,-0.59167,0.87
" All the while Harry tries to locate the diadem and Ronald and Hermione who had gone missing . Thinking that the diadem had not been seen in living memory , he speaks with the Grey Lady and surmises that Tom had learned of the diadem 's location from her . Shortly after the battle begins , Harry recalls seeing the diadem in the Room of Requirement and meets up with Ronald and Hermione , who had disappeared in order to retrieve Basilisk fangs from the Chamber of Secrets to destroy the next two Horcruxes . The trio re-enter the Room of Requirement , and Ronald remembers all about the house-elves in the kitchens .",-0.525,4," 253 254 255 256",0.333333333333333,0.111111111111111,0,0.222222222222222,0,0.333333333333333,0,0,0.70095,-1.05946,0.67432
" He does not feel that it is right to order them to die for them , so he makes his thoughts known .",0.05,1," 257",0,0,0,0.5,0,0.5,0,0,0.81556,-0.85444,0.83333
" With a clatter , Hermione drops all the basilisk fangs she is holding , and she and Ronald share a deep , meaningful kiss , completely forgetting that Harry is there and that there is a war going on .",1.4,1," 258",0.1,0.2,0,0.2,0.2,0.1,0.1,0.1,0.42857,-0.60929,0.25857
" After being reminded , they search the Room of Hidden Things , a version of the Room of Requirement that students have used to hide contraband over the centuries . Once they are inside , they are confronted by Malfoy and his cronies Vincent and Gregory .",-0.925,2," 259 260",0.25,0,0.25,0.5,0,0,0,0,0.40824,-1.13882,0.38647
" During a short duel in which Vincent aims to kill , Vincent mishandles the Fiendfyre spell , causing a huge inferno .",-1.25,1," 261",0.285714285714286,0.142857142857143,0,0.428571428571429,0,0.142857142857143,0,0,-0.14625,-0.45687,-0.03625
" Harry , Ronald , Hermione , Malfoy , and Gregory escape on two old brooms , and the diadem is destroyed by the fire , along with Vincent .",-1.25,1," 262",0.25,0.125,0,0.375,0,0.25,0,0,-0.19143,-0.66714,-0.02286
" Soon after , Fred and Percy , who had just reconciled with Lestrange-Peverell-Riddle-Weasley-Malfoy-Roberts-Potter-Dursley , are seen duelling with two Death one of whom is Minister for Magic Pius Thicknesse . After they defeat them , there is an explosion in the corridor , and Fred is killed , deeply affecting his parents , sister and brothers , as well as Harry and Hermione .",-0.8,2," 263 264",0.181818181818182,0.0909090909090909,0.0909090909090909,0.181818181818182,0,0.181818181818182,0.272727272727273,0,0.41548,-0.77667,0.13238
" With the cup and diadem destroyed , only one Horcrux remains Tom 's snake , Nagini .",-1,1," 265",0.125,0,0.25,0.375,0,0.125,0,0.125,-0.166,-0.789,-0.108
" The trio fight their way through the castle , as the two armies battle furiously , dodging curses , Death , and Acromantulas and saving Draco 's life again along the way .",-3,1," 266",0.4,0.1,0.1,0.2,0,0.1,0.1,0,0.055,-0.39667,0.12667
" When they reach the Entrance Hall , they find that Giants have joined the battle .",0.1,1," 267",1,0,0,0,0,0,0,0,0.62571,-1.17,0.41143
" Before leaving Hermione spots Fenrir trying to attack Lavender on a balcony and casts a spell that knocks them off .",-0.75,1," 268",0.5,0,0,0.5,0,0,0,0,0.25889,-0.78444,0.27667
" While Lavender stirs feebly , Fenrir tries to get up but Sybill drops a Crystal ball on his head and he is knocked unconscious . It is presumed that Lavender dies later . Trelawney then grabs another Crystal ball and uses her wand to throw one with a `` tennis like serve '' .",-0.133333333333333,3," 269 270 271",0,0,0,0,0,0,0,1,0.5964,-0.994,0.5576
" Once onto the grounds , they come across Tom 's Dementors .",0,1," 272",NA,NA,NA,NA,NA,NA,NA,NA,0.64,-1.43,0.94
" Unable to produce Patronuses , because of the horrors they have witnessed , all seems lost , and Harry even welcomes the oblivion that accompanies the Dementor 's Kiss .",-1.55,1," 273",0.181818181818182,0.0909090909090909,0,0.181818181818182,0.0909090909090909,0.363636363636364,0.0909090909090909,0,0.22417,-0.79917,-0.035
" They are saved by Seamus , Luna , and Ernie , who conjure Patronuses long enough for Harry to summon the will to drive Dementor away .",0.3,1," 274",0.2,0.4,0,0,0,0.2,0.2,0,0.98167,-0.93667,0.905
" Then Seamus , Luna , and Ernie run to safety .",0.8,1," 275",NA,NA,NA,NA,NA,NA,NA,NA,1.805,-0.41,1.0675
" Harry , Hermione , and Ronald finally make it to the Shrieking , where Tom is waiting out the battle . They discover him talking to Severus , who wishes to participate in the battle to find Harry , but Tom 's only concern is that the Elder does not seem to work properly for him . He coldly sets his snake on Severus , believing that the wand can not serve him while Snape is still alive , as Severus had killed Albus .",0.35,3," 276 277 278",0.210526315789474,0.105263157894737,0.105263157894737,0.0526315789473684,0.105263157894737,0.105263157894737,0.0526315789473684,0.263157894736842,0.49865,-0.80788,0.70846
" As he dies , Harry runs out to him , and Severus gives up his memories to Harry , and his last request was to look into Harry 's eyes who has the same eyes as his mother Lily .",-0.8,1," 279",0.166666666666667,0.166666666666667,0,0,0.166666666666667,0.333333333333333,0,0.166666666666667,1.19231,-0.84808,0.60423
" Tom then delivers an ultimatum ; if Harry does not surrender himself in an hour , he will join the battle , and all in Hogwarts will be destroyed .",-2,1," 280",0.4,0,0,0.3,0,0.3,0,0,-0.21091,-0.80909,0.54818
" Returning to the castle , Harry sees the defenders looking for loved ones and counting up the dead , with Lupin and Nymphadora laying next to Colin and Fred .",-0.25,1," 281",0.5,0,0,0,0,0.5,0,0,0.7645,-1.2515,0.485
" After seeing this , Harry makes his way up to Albus 's office to view the memories Severus left him .",0,1," 282",0.5,0,0,0,0,0.5,0,0,0.77214,-1.35929,0.7
" Harry dives into Severus 's memories , learning several surprising secrets .",0.8,1," 283",0.333333333333333,0,0,0,0,0.333333333333333,0.333333333333333,0,1.415,-0.549,0.611
" Severus and Lily were friends as children , back when Lily was first discovering her magical powers . The two remained close friends through school , even after Lily was sorted into Gryffindor and Severus was sorted into Slytherin , until the day Severus angrily called Lily a mudblood while being teased by James and Sirius .",0.125,2," 284 285",0,0.25,0,0,0.25,0,0.25,0.25,1.294,-1.1242,0.6166
" This ended their friendship permanently , as Lily refused to accept Severus 's many apologies despite his total regret and remorse leading to him joining the Death . After overhearing the prophecy involving Harry and Tom and reporting it to the Dark Lord , Severus was horrified when Lily was targeted and went to Albus begging him to keep Harry-James-Campaign-Ginevra safe .",-1.425,2," 286 287",0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.285714285714286,0.0476190476190476,0.19047619047619,0.36769,-0.99096,0.27981
" Albus agreed on the condition Severus promised his total allegiance to him , however even he could n't protect them due to their poor judgement in making Wormtail their Secret Keeper . Afterwards , Albus knew the day would come Tom would return and Snape promised to protect Harry no matter what in Lily 's memory , which he did throughout his time at the school despite the boy reminding Severus of James and the risk to his life if Tom or the Death Eaters should find out . Upon Tom 's return , Albus sent Severus to return to the Death 's ranks to act as a double agent for him . Harry then finds out that , prior to his sixth year , Albus had put on the ring in a foolish attempt to see Lestrange-Peverell-Riddle-Weasley-Malfoy-Roberts-Potter-Dursley only to fall victim to a curse which , despite Severus 's efforts , would kill him within a year . Albus then tells Severus to do what he could to protect Draco and , knowing that Tom had ordered the boy to kill the headmaster , to take over the task . As well as preventing damage to Draco 's soul from committing a murder , Draco would also be sparing Albus from a painful death .",-0.583333333333333,6," 288 289 290 291 292 293",0.175438596491228,0.105263157894737,0.157894736842105,0.175438596491228,0,0.228070175438596,0.087719298245614,0.0701754385964912,0.31192,-0.88378,0.48474
" Albus then explains why Harry is so important ; when Tom 's body was destroyed , a piece of Tom 's soul latched onto the baby since Tom was closest living thing -LRB- explaining why Harry can speak Parseltongue -RRB- .",0.6,1," 294",0.285714285714286,0,0,0.142857142857143,0.142857142857143,0.285714285714286,0,0.142857142857143,0.67567,-1.04,0.574
" In effect , Harry Tom is a horcrux and must be killed by Tom personally to destroy that part of Tom 's soul .",-1,1," 295",0.5,0,0,0,0,0.5,0,0,-0.095,-0.74687,0.25625
" Severus is horrified that they have essentially been preparing Harry to die at the proper time , and when Albus notes that despite everything Snape does truly care for Harry , Severus summons his Patronus which is a doe ... his love for Lily being so strong , his patronus changed to be the same as hers -LRB- as well as revealing that it was Severus who led Harry to the Sword of Gryffindor in the lake -RRB- .",2.2,1," 296",0.142857142857143,0.142857142857143,0,0.285714285714286,0.142857142857143,0.285714285714286,0,0,0.82043,-1.09217,0.66543
" Harry emerges from the memories , now knowing that Severus was always working for Albus against Tom and that he must die to destroy the Dark Lord forever .",-1,1," 297",0.142857142857143,0,0.142857142857143,0.142857142857143,0,0.428571428571429,0,0.142857142857143,0.105,-0.6065,0.3
" Resigned to his fate , Harry sneaks out of the castle under his Invisibility cloak and stops to tell Neville to kill Nagini , the other remaining Horcrux , at all costs .",-2.55,1," 298",0.166666666666667,0.166666666666667,0,0.166666666666667,0,0.5,0,0,-0.21375,-0.60167,0.11667
" Then , before he sacrifices himself to Tom , he opens the Golden left to him by Albus to reveal the Resurrection .",0.45,1," 299",0,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0,0.827,-0.533,0.933
" He uses it to summon the spirits of his parents , of Sirius , and of Remus , all of whom provide emotional support as Harry walks to his death .",0.55,1," 300",0.166666666666667,0.166666666666667,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.166666666666667,0.166666666666667,0.0833333333333333,0.75778,-0.56333,0.36
" He enters Tom 's camp and shows himself . He tries to betray fear as he allows himself to be hit with the Killing Curse . However , Harry finds himself in a sort of dream and meets the deceased Albus in what appears to be a deserted King 's Cross Station .",-1.5,3," 301 302 303",0.333333333333333,0,0.125,0.208333333333333,0,0.291666666666667,0.0416666666666667,0,0.266,-0.82475,0.2845
" He appears to be in a Limbo state in which he can speak to Albus . Here , it is explained he can not be killed by Tom whilst Tom lives .",-0.25,2," 304 305",NA,NA,NA,NA,NA,NA,NA,NA,0.38833,-1.08292,0.38833
" Since Tom used Harry 's blood to recreate his body , Lily 's protection over Harry binds the two and therefore tethers Harry to life .",0.8,1," 306",0.5,0,0,0,0,0.5,0,0,0.6125,-0.667,0.2755
" Albus then gives Harry a theory on why his wand acted of its own accord : as a result of their encounter in the Little Hangleton graveyard three years previous , Harry 's wand was imbued with some of the qualities of Tom 's wand and regurgitated some of his own magic back at him .",0.8,1," 307",0.166666666666667,0.333333333333333,0,0,0,0.166666666666667,0,0.333333333333333,0.72111,-1.00333,0.50111
" He also discovers that the part of Tom 's soul he had had inside himself has been separated by the attempted murder and is represented in his vision by a flayed naked child , whimpering in agony and abandoned under a bench , which is Tom .",-0.4,1," 308",0.214285714285714,0.142857142857143,0.0714285714285714,0.214285714285714,0.0714285714285714,0.214285714285714,0.0714285714285714,0,0.28475,-0.813,0.3625
