"paragraph","nrc_sentiment","no_of_interactions","sentence_id","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","Valence","Arousal","Dominance"
" Upon returning to the Gryffindor common room after his first detention , he discovers that the team had won the Quidditch in his absence , and Ginevra runs up and hugs him .",0.3,1," 144",0,0,0,0.25,0,0.5,0,0.25,1.04833,-0.73167,0.92958
" At this point , Harry finally reveals his feelings for Ginevra and kisses her .",0.4,1," 145",0.142857142857143,0.142857142857143,0.142857142857143,0,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,1.3975,-0.5225,1.4475
" Both of them are ecstatic and start dating .",0.75,1," 146",0,0.5,0,0,0.25,0,0.25,0,1.555,-0.12,0.435
" Some time later , Albus asks Harry to come to his office .",0,1," 147",0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,0,0,0.47125,-1.65,0.6575
" On the way , he runs into his old Divination teacher Sybill , who was trying to hide sherry bottles in the Room of Requirement before being thrown out .",0.25,1," 148",0,0.333333333333333,0,0.333333333333333,0,0,0,0.333333333333333,0.65077,-1.28962,0.30731
" She tells Harry that she heard a male voice -LRB- which Harry suspects to be Malfoy 's -RRB- whooping before she was ejected , and also reveals that Severus had told Tom about the prophecy concerning him and Harry , which caused him to murder Harry 's parents .",-0.95,1," 149",0.25,0.125,0.125,0.125,0,0.25,0.125,0,0.31688,-0.90375,0.2575
" Harry expresses outrage that Albus later gave Severus a job at Hogwarts , but Albus states that Severus felt great remorse for what he had done . He then asks Harry to join him in finding a Horcrux , Slytherin 's locket , which Harry agrees to .",-0.375,2," 150 151",0.428571428571429,0,0.142857142857143,0,0,0.428571428571429,0,0,0.82533,-0.95,0.70533
" Before leaving , Harry tells Ronald and Hermione that Malfoy 's almost certainly going to try something tonight , and gives them the remainder of the Felix Felicis .",0,1," 152",0.5,0,0,0,0,0.5,0,0,0.87833,-0.675,0.445
" Albus and Harry travel to a cave in which Tom had tormented two children in his youth .",-0.6,1," 153",0.285714285714286,0.142857142857143,0,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0,0.85214,-0.40214,0.28714
" They proceed through the cave , coming to an island in the middle of a lake .",0,1," 154",0,1,0,0,0,0,0,0,0.99083,-1.49917,0.5425
" On the island , they find a basin of emerald green potion , with the locket at the bottom . On Albus 's orders , Harry reluctantly force-feeds him the potion , which badly weakens him and causes extreme thirst . In an attempt to save him , Harry gives him water from the lake , awakening dozens of Inferi Voldemort had placed to guard his Horcrux .",-0.416666666666667,3," 155 156 157",0.166666666666667,0.111111111111111,0,0.111111111111111,0.111111111111111,0.277777777777778,0.0555555555555556,0.166666666666667,0.90729,-1.0075,0.4975
" Harry attempts to fight , but there are too many of them . Just as he is about to be overwhelmed , Albus creates a ring of fire around them , which fends off the Inferius , and allows them to escape with the locket to Hogsmeade , where they discover the Dark Mark above the astronomy tower at Hogwarts .",-1.05,2," 158 159",0.222222222222222,0.111111111111111,0,0.333333333333333,0,0.333333333333333,0,0,0.62059,-0.52824,0.42353
" Borrowing broomsticks , the pair fly to the tower .",0,1," 160",NA,NA,NA,NA,NA,NA,NA,NA,0.45125,-1.11,0.67125
" Upon hearing someone approaching them , Albus uses a charm to paralyse Harry and hides him under his invisibility cloak , before being disarmed by Malfoy .",0.75,1," 161",0.25,0.25,0,0.25,0,0.25,0,0,0.65333,-1.03056,0.63667
" Malfoy reveals that he had let Death into the school through a pair of vanishing cabinets , which were the objects Harry had overheard him questioning Borgin about .",-1.35,1," 162",0.222222222222222,0.111111111111111,0.111111111111111,0.111111111111111,0,0.222222222222222,0.111111111111111,0.111111111111111,0.19538,-1.04346,0.585
" Malfoy also explains that he was behind the cursed necklace and poisoned mead incidents , which were really assassination attempts on Albus .",-1.75,1," 163",0.3,0,0.1,0.3,0,0.3,0,0,-0.18937,-0.43375,0.17312
" Albus reveals that he had known Malfoy was attempting to kill him , but allowed him to remain at Hogwarts because he knew that Tom would have murdered Malfoy once his cover had been blown . Albus tries to persuade him to change sides , but the other Death Eaters join the scene and urge Malfoy to finish his mission . Then Snape appears , and with Malfoy still reluctant to finish off the unarmed Albus , Severus kills Albus . Released from the spell after Albus 's death , Harry pursues Severus through battle in the halls of the school and out onto the grounds . Near the entrance to Hogwarts , Harry attempts to curse Severus , who repels his attacks with ease and reminds the other Death Eaters they are not to harm the boy .",-1.3,5," 164 165 166 167 168",0.194444444444444,0.0833333333333333,0.138888888888889,0.222222222222222,0,0.194444444444444,0.0833333333333333,0.0833333333333333,0.00098,-0.80912,0.35
" When Harry tries one of the Half-Blood Prince 's spells , an enraged Snape reveals that the spell is his own .",-0.15,1," 169",0.5,0,0,0,0,0.5,0,0,0.4875,-0.88625,0.68125
" He is the Half-Blood Prince , having taken the title when he was a student as a pun on his mother 's maiden name .",0.85,1," 170",0,0.2,0,0,0.2,0.2,0,0.4,0.89545,-1.16273,0.50818
" -LRB- Hermione 's research later reveals that Severus 's father was a Muggle named Tobias Snape and his mother a pureblood witch named Eileen Prince . -RRB-",0.1,2," 171",0.125,0.125,0.125,0.125,0.125,0.125,0,0.25,0.86333,-0.85444,0.54667
" Buckbeak the Hippogriff attacks Severus , who leaves Harry behind and escapes with Draco .",-0.75,1," 172",0.5,0,0,0,0,0.5,0,0,-0.94,0.36,-0.23333
" When he returns to Albus 's body , Harry finds that the locket was a fake : the real horcrux was already stolen by someone with the initials R.A.B. After the battle , Ginevra accompanies Harry to the hospital wing , where he learns that the only other person who died was a Death .",-1.5,2," 173 174",0.3125,0.0625,0.0625,0.125,0,0.25,0.0625,0.125,0.0365,-0.63775,0.334
" None of Harry 's friends are badly hurt , apart from William , the Weasley ' oldest child who was attacked by an untransformed Greyback , although the only side effects are permanent scars across his face and a liking for rare steaks . Fleur expresses her desire to marry William despite his potential transformations , and she and Mrs reconcile .",-0.225,2," 175 176",0.133333333333333,0.133333333333333,0,0.133333333333333,0.2,0.2,0.0666666666666667,0.133333333333333,0.7135,-0.3685,0.42675
" Nymphadora reveals her love for Remus , who had refused her because he was a werewolf and felt that she deserved someone young and whole , unlike himself .",0.65,1," 177",0,0.2,0,0,0.4,0.2,0.2,0,0.8205,-0.7995,0.662
" Minerva questions Harry about what he and Albus were doing , but Harry , under orders from Albus not to tell anyone except Ronald and Hermione , refuses .",-0.8,1," 178",0.5,0,0,0,0,0.5,0,0,0.41,-1.31,0.62167
" The teachers then discuss the future of Hogwarts , and plans for Albus 's funeral .",-0.8,1," 179",0,0,0,0,0,1,0,0,0.63,-1.21,0.452
" Harry turns his back on the Half-Blood Prince 's book , and regrets ever possessing it , although Hermione and Ronald comfort him , stating that while the Prince may have had a mean sense of humour , nothing in the book ever indicated that he was evil , or capable of murder .",0.35,1," 180",0.214285714285714,0.0714285714285714,0.142857142857143,0.142857142857143,0.0714285714285714,0.214285714285714,0.0714285714285714,0.0714285714285714,0.307,-1.0725,0.5535
" The funeral is attended by many witches and wizards , including a number of minor characters in the series .",-0.2,1," 181",0,0,0,0,0,0.5,0,0.5,0.147,-1.18,0.491
" During the funeral , Harry ends his relationship with Ginevra to protect her from Tom . She reveals that she had never given up on him ; Hermione had advised her to go out with other people so she could relax around Harry , as previously she had trouble talking to him . As a result , he fell in love with her upon seeing who she really was , and regrets not asking her out sooner .",-0.266666666666667,3," 182 183 184",0.222222222222222,0.111111111111111,0,0,0.111111111111111,0.444444444444444,0,0.111111111111111,0.75558,-0.96942,0.6163
" Harry then meets Scrimgeour , who again makes the offer he 'd made to Harry at Christmas , which Harry again turns down .",0.1,1," 185",0.5,0,0,0,0,0.5,0,0,1.23143,-1.07857,0.93
" He then tells Ronald and Hermione of his intention to leave Hogwarts to destroy the Horcruxes and then Tom himself .",-0.75,1," 186",0,0,0,0,0,0.5,0.5,0,-0.45,-0.6475,0.38
" His two best friends agree to travel with him on his quest , and Harry happily acknowledges that there is `` still one last golden day of peace left to enjoy with Ronald and Hermione '' .",4,1," 187",0.1,0.3,0,0,0.3,0.1,0,0.2,1.71643,-0.90857,1.12857
