"paragraph","nrc_sentiment","no_of_interactions","sentence_id","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","Valence","Arousal","Dominance"
" Harry disagrees with Dolores about Tom , costing Gryffindor house points and getting him a detention . Harry then has an outburst after she rebuts his attempts to convince her that this is not a lie and sends Harry to Minerva 's office with a note . Upon learning what happened , Minerva urges Harry to keep his temper under control because he could end up in even worse trouble due to Dolores 's position .",-0.816666666666667,3," 140 141 142",0.263157894736842,0.0526315789473684,0.0526315789473684,0.105263157894737,0.0526315789473684,0.368421052631579,0.0526315789473684,0.0526315789473684,-0.01096,-0.75808,0.20942
" Minerva then reveals the note Dolores sent to her states that Dolores has assigned him detention for a week .",-0.5,1," 143",0,0,0,0,0,1,0,0,0.33875,-1.335,0.53875
" Word quickly spreads amongst the students about Harry 's behaviour in Dolores 's class that night at dinner , creating more snide remarks .",-0.4,1," 144",0.333333333333333,0,0,0,0,0.333333333333333,0,0.333333333333333,0.86667,-0.82222,0.93111
" After they leave the Great , Hermione explains to an irritated Harry that despite Albus 's speech at the end of the last school term about Tom 's return , the Ministry 's interference over the last two months prevented the truth from sinking in .",0.5,1," 145",0.125,0,0,0,0.125,0.25,0.125,0.375,0.70941,-1.15706,0.60235
" When they return to their common room , the trio talk about Dolores and her class .",0.4,1," 146",NA,NA,NA,NA,NA,NA,NA,NA,0.92333,-1.63333,0.55833
" Hermione points out Dolores was obviously sent by Fudge as a spy .",0,1," 147",NA,NA,NA,NA,NA,NA,NA,NA,1.022,-0.926,0.482
" When the other students return from dinner , Hermione catches Fred and George once again testing their joke products on first year students . Though Fred and George mean no harm , as they tested their products on themselves first , Hermione threatens to write to their mother if they continue to test them on first years .",0.175,2," 148 149",0,0.285714285714286,0,0.142857142857143,0.142857142857143,0.142857142857143,0,0.285714285714286,0.67174,-0.74652,0.55522
" Hermione then goes to bed and also mentions the woolly hats she brought are for the house-elves , confirming she is still doing her S.P.E.W. work .",0.25,1," 150",NA,NA,NA,NA,NA,NA,NA,NA,0.882,-1.408,0.935
" The next day , teachers brief their fifth year students about their upcoming Ordinary Wizarding Level exams and give them a lot of homework .",0.8,1," 151",0,0,0,0.5,0,0,0,0.5,0.87909,-1.22636,0.57727
" Rubeus is still missing , and his class is taken over by Professor Grubbly-Plank .",-0.1,1," 152",0,0,0,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0.455,-1.07333,0.105
" During Care of Magical Creatures , Harry has difficulty keeping his temper under control when he hears Draco make some rude comments about Rubeus , including that it is likely that Rubeus will be sacked even if he did return to Hogwarts based on what his father told him .",0.85,1," 153",0.222222222222222,0.111111111111111,0,0.111111111111111,0.111111111111111,0.222222222222222,0.111111111111111,0.111111111111111,0.64875,-1.12813,0.5375
" Once he returns to Hogwarts , Angelina mentions to Harry that she is unhappy that Harry 's detention on Friday will prevent from attending the tryouts for their Quidditch team , as she wanted the whole team to be there . Due to Harry 's telling the truth about Tom 's return in Dolores 's first Defence Against the Dark Arts lesson , she gives him detention every day for a week . Dolores refuses Harry 's suggestion to modify the punishment so he could attend Quidditch tryouts on Friday , believing it is the most effective punishment to make him miss out on something he likes .",-0.133333333333333,3," 154 155 156",0.217391304347826,0.0434782608695652,0.0869565217391304,0.0869565217391304,0,0.304347826086957,0.0434782608695652,0.217391304347826,0.4759,-1.04282,0.64641
" She makes him write out `` I must not tell lies '' many times in his own blood , though Harry makes sure to keep his temper under control to avoid another outburst in front of Dolores .",-2.4,1," 157",0.25,0,0,0.25,0.125,0.25,0.125,0,0.00107,-0.69536,0.22857
" With Dolores 's detentions and his busy schedule , Harry has difficulty with keeping up on his homework . Ronald is busy with something , causing him to also fall behind in his homework .",-0.375,2," 158 159",0.25,0,0,0.375,0,0.375,0,0,-0.3825,-0.9375,0.07667
" He later mentions to Harry that he wants to try out for the Quidditch team now that he has a decent broom .",0.5,1," 160",0.333333333333333,0,0,0,0,0.333333333333333,0,0.333333333333333,0.79571,-1.24,0.91571
" Ronald becomes concerned when he learns about Harry 's detentions , but Harry refuses to go to Minerva or Albus , knowing there is nothing they can do . After Harry 's final detention on Friday , he learns that Ronald was chosen as their team 's new Keeper .",0.05,2," 161 162",0.25,0,0,0.125,0,0.5,0,0.125,0.60694,-0.97389,0.50167
" Angelina also apologises for the cold way she criticised Harry earlier , due to the pressure of having to lead their Quidditch team .",-0.75,1," 163",0.333333333333333,0,0,0,0,0.333333333333333,0,0.333333333333333,0.07714,-1.29357,0.01357
" He then meets with Hermione who is exhausted after making more hats for the house-elves .",-0.75,1," 164",0,0,0,0,0,1,0,0,0.61,-1.41,0.636
" When Harry mentions his scar recently hurting again , he refuses her advice to see Albus .",-2.3,1," 165",0.3,0,0.1,0.2,0,0.3,0,0.1,-0.49667,-0.80167,-0.085
" Harry decides to immediately write to Sirius , but Hermione talks him out of it by pointing out the chances his letter could be intercepted . On Saturday morning , despite Hermione 's warning , Harry decides to write a letter to Sirius . Harry writes about his detention and asks about Rubeus 's whereabouts , though he carefully codes the words and phrases in case the letter is intercepted .",-0.166666666666667,3," 166 167 168",0.266666666666667,0.266666666666667,0,0.133333333333333,0,0.333333333333333,0,0,0.6337,-1.33935,0.59587
" After sending Hedwig with the letter , Harry notices the same mysterious winged horses he saw before outside . Cho arrives and praises Harry for standing up to Dolores in her class , before Argus arrives . He claims that he heard from a source that Harry was sending an order for Dungbombs , but Harry states that he already sent his letter , which Cho confirms .",0.2,3," 169 170 171",0.272727272727273,0.272727272727273,0,0.0909090909090909,0,0.272727272727273,0.0909090909090909,0,0.99273,-1.10682,0.95136
" After Harry arrives at breakfast , Hermione reads through the Daily Prophet .",1.2,1," 172",0.2,0.4,0,0,0,0.2,0,0.2,1.318,-0.81,0.968
" She discovers that the Ministry has received a tip that Sirius is hiding in London . Harry worries that Lucius may be the source , as he may have recognised Sirius in his Animagus form at King 's Cross Station .",0.1,2," 173 174",0.25,0,0,0.25,0.125,0.25,0,0.125,0.71676,-1.09441,0.49588
" Harry also notices an article saying that Sturgis , secretly a member of the Order of the Phoenix , has been arrested for breaking into a top secret room at the Ministry .",-1.1,1," 175",0.142857142857143,0.142857142857143,0,0,0.142857142857143,0.142857142857143,0,0.428571428571429,0.35423,-0.98654,0.47462
" This causes some concern , as Harry recalls that Podmore did not show up for guard duty on the day they left for Platform Nine and Three-Quarters .",-0.85,1," 176",0.2,0,0,0.2,0,0.2,0,0.4,0.33091,-1.01364,0.40273
" Harry then helps Ronald practise before their actual Quidditch training session begins . During the training session , Draco and his gang are there to insult the members of the Gryffindor team , and a nervous Ronald is n't able to play at his best .",-0.425,2," 177 178",0.25,0.166666666666667,0.0833333333333333,0.166666666666667,0,0.166666666666667,0.0833333333333333,0.0833333333333333,0.46656,-1.05094,0.7075
" When an accident Ronald caused injures Katie 's nose , which Fred unintentionally makes worse , Katie has to be taken to the Hospital Wing .",-1.65,1," 179",0,0,0.1,0.3,0,0.3,0.2,0.1,-0.045,-0.806,-0.03
" The remainder of the training session is then called off .",0,1," 180",NA,NA,NA,NA,NA,NA,NA,NA,0.656,-1.324,0.57
" After he and Harry spend the next day trying to catch up on homework , on Sunday evening , Ronald receives a letter from Percy .",0,1," 181",0.2,0.2,0,0.2,0,0.2,0.2,0,0.81375,-1.07563,0.71812
" His brother congratulates him on becoming a prefect and urges him to stop associating with Harry , whom he feels is a bad influence , as well as believing that Lestrange-Peverell-Riddle-Weasley-Malfoy-Roberts-Potter-Dursley would one day realise Lestrange-Peverell-Riddle-Weasley-Malfoy-Roberts-Potter-Dursley 's mistake for believing Albus and apologise to him .",0.1,1," 182",0.2,0,0.1,0.1,0,0.3,0.1,0.2,0.69941,-1.00706,0.56118
" He also mentions an important article is being released in the Daily Prophet tomorrow .",1.35,1," 183",0,0.6,0,0,0,0,0,0.4,0.99375,-1.31,0.60375
" Ronald finds the letter extremely offensive , tears it up and throws it into the fire . After reading the letter , Harry thought he had never felt more like his godfather Sirius , whom the wizarding world at large still considered a mass murderer .",-0.975,2," 184 185",0.25,0.25,0.166666666666667,0.166666666666667,0,0.166666666666667,0,0,0.48833,-0.79583,0.45139
" Hermione then agrees to help Harry and Ronald catch up on their homework . After midnight , they and Crookshanks are the only ones left in the Common Room .",0.25,2," 186 187",0.25,0,0,0.25,0,0.25,0.25,0,0.775,-1.3,0.851
" Sirius contacts them through the Floo , as he wishes to respond to Harry 's letter this way in case his response was intercepted and the code was broken .",0.05,1," 188",0.25,0.125,0,0.25,0,0.375,0,0,0.57583,-1.475,0.44542
" After talking about Harry 's scar , Sirius mentions that while Dolores is no Death Eater , she possesses a strong racial hatred for half-breeds .",-1.25,1," 189",0.25,0.0625,0.1875,0.1875,0,0.25,0.0625,0,-0.373,-0.587,0.079
" Sirius reveals she is the reason why Remus can not find a job due to anti-werewolf legislation she proposed in the Ministry .",0.6,1," 190",0,0,0,0,0.5,0,0,0.5,0.5595,-1.142,0.216
" Once the trio mentions Dolores 's classes only allow defensive theory and textbook reading , Sirius explains based on their information , Fudge does not want them trained in combat .",-0.25,1," 191",0.25,0.25,0,0.25,0,0,0,0.25,0.61667,-1.10333,0.446
" Fudge believes Albus intends to use the Defence Against the Dark Arts class to raise the students as an army to take on the Ministry , and wants to prevent this possibility with the new curriculum . Sirius knows that with Fudge 's growing paranoia , it is only a matter of time before he finds an excuse to arrest Albus .",-0.75,2," 192 193",0,0.285714285714286,0,0.285714285714286,0.142857142857143,0.142857142857143,0,0.142857142857143,0.80611,-0.73556,0.36963
" Sirius then asks Harry not to worry about Rubeus . Sirius reveals while Olympe mentioned in her message they got separated on the way home , he knows Rubeus 's tough and asks Harry not to raise too many questions about Rubeus or they will attract the Ministry 's attention .",0.275,2," 194 195",0.2,0.1,0,0.1,0.1,0.4,0,0.1,0.76194,-1.1075,0.69333
" When Sirius suggests about meeting them in disguise at their next Hogsmeade trip , Harry advises him not to given the Daily Prophet article and that Draco might recognise him if Sirius were to show up .",0.35,1," 196",0.142857142857143,0.285714285714286,0,0,0,0.142857142857143,0.142857142857143,0.285714285714286,0.95,-1.05636,0.61818
" Sirius then leaves , but mentions he will send a letter when he feels it is safe to communicate by the Floo again .",1.35,1," 197",0,0.25,0,0,0.25,0,0,0.5,0.93444,-1.55278,1.00611
" It becomes clear Dolores is really there to spy on and take control of the school , and is soon appointed High Inquisitor , arbitrarily imposing rules and regulations -LRB- known as `` Educational Decrees '' -RRB- .",0.8,1," 198",0,0,0,0,0,0,0,1,0.3325,-0.91781,0.21375
" She also harbours racial hatred for `` half-breeds '' , such as centaurs , werewolves and similar creatures .",-0.5,1," 199",0.25,0,0.25,0.25,0,0.25,0,0,-0.64,-0.506,-0.388
" Umbridge starts to observe the professors in class , where she apparently intends to evaluate all teachers .",0,1," 200",NA,NA,NA,NA,NA,NA,NA,NA,0.91143,-1.08429,0.63286
" Hermione convinces Harry to secretly teach students Defence Against the Dark Arts .",0.4,1," 201",0.166666666666667,0,0,0,0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,1.17,-0.864,0.928
" Though at first reluctant , Harry finally accepts .",0.7,1," 202",0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.82667,-1.23333,0.82667
" They hold a meeting at the Hog 's Head to discuss with other students the possibility of Harry giving them Defence lessons . Harry is stunned at how many there are : Neville , Dean , Lavender , Parvati and Padma , Cho and her friend whom Harry did not recognise , Luna , Katie , Alicia , Angelina , Colin and Dennis , Ernest , Justin Finch-Fletchley , Hannah , Susan , Anthony , Michael Corner , Terry , Ginevra , a Hufflepuff team member -LRB- later identified as Zacharias -RRB- , Fred and George , and Lee .",0.15,2," 203 204",0.181818181818182,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.181818181818182,0.0909090909090909,0.181818181818182,0.93263,-1.17632,0.94842
" Harry has only agreed to teach defensive magic .",0.65,1," 205",0.166666666666667,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,1.382,-0.812,0.57
" At the end of the meeting Hermione has everyone sign a piece of parchment , which is an agreement to keep the group secret .",0.5,1," 206",0,0,0,0,0,0,0,1,0.52636,-1.39955,0.41136
" After hearing about the defensive magic organisation , Dolores used her power as Hogwarts to pass this Educational Decree , which immediately disbands all existing clubs , teams , societies and groups and forbids further groups -LRB- defined as ` the regular meeting of three or more students ' -RRB- without the High Inquisitor 's consent .",1.35,1," 207",0,0.333333333333333,0,0.333333333333333,0,0,0,0.333333333333333,0.50375,-0.82896,0.48583
" Any student found to be in noncompliance of the Decree was to be expelled immediately .",-0.8,1," 208",0.142857142857143,0.285714285714286,0,0.142857142857143,0.142857142857143,0.142857142857143,0,0.142857142857143,0.78286,-1.25714,0.46143
" Harry worries that someone from the Hog 's Head group might have betrayed them , but Hermione informs him that Hermione enchanted the parchment they all signed to inform Hermione 's if someone did . Harry also learns from Angelina that Gryffindor-Slytherin-Ravenclaw-Irish-Bulgarian have also been disbanded under the new decree -LRB- although Dolores unsurprisingly immediately gives the Slytherin team permission to reform -RRB- and asks Harry to promise Hermione not to provoke Dolores again out of fear Hermione might not reinstate the Gryffindor team . Despite the prohibition , they name their clandestine group `` Albus 's Army '' , or the D.A. for short , to mock the Ministry of Magic , which fears Albus is creating a secret wizard army .",-0.416666666666667,3," 209 210 211",0.157894736842105,0.105263157894737,0.0526315789473684,0.0526315789473684,0.157894736842105,0.105263157894737,0.0526315789473684,0.315789473684211,0.33302,-0.79395,0.28372
" Harry assured all the  members that the meetings would go ahead once an ideal location was found .",3.2,1," 212",0.2,0,0,0,0.2,0.2,0,0.4,1.01,-1.19333,1.04556
" They would just need to be careful .",0.25,1," 213",NA,NA,NA,NA,NA,NA,NA,NA,0.965,-1.535,0.5825
" Soon , Harry was told about the Room of Requirement by the house-elf Dobby .",0,1," 214",0.4,0,0.2,0.2,0,0.2,0,0,0.5375,-1.5375,0.0425
" For the safety of the group , Hermione bewitched some coins with a Protean Charm , one for each member of the D.A. .",1.55,1," 215",NA,NA,NA,NA,NA,NA,NA,NA,1.40167,-1.47083,1.10083
" When activated by Harry , the numbers on each coin would change to inform the bearer of the time and date of the next meeting .",0,1," 216",0.2,0.2,0,0.2,0,0.2,0,0.2,0.6455,-1.236,0.829
" In the D.A. meetings , Harry started them off slowly , practising the Disarming Charm .",-0.1,1," 217",0.5,0,0,0,0,0.5,0,0,0.67,-0.8175,0.835
" The class progressed at a fair rate , practising the Impediment Jinx , the Reductor , and the Stunning Spell .",0.7,1," 218",NA,NA,NA,NA,NA,NA,NA,NA,0.705,-0.48,0.5025
" The Gryffindor team began their season with a victory against Slytherin , despite the fact that Ronald was very nervous and did n't play well .",0.8,1," 219",0,0.285714285714286,0,0.142857142857143,0.142857142857143,0,0,0.428571428571429,1.17278,-1.09833,0.94667
" Slytherin-Salazar composed a song mocking Salazar 's performance .",0.45,1," 220",0.333333333333333,0,0.333333333333333,0,0,0.333333333333333,0,0,0.81,-0.2475,1.2175
" Shortly after the match , Draco insulted and provoked Fred and George and Harry .",-1.1,1," 221",0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,0,0,-1.04167,0.015,0.03833
" Harry and George attacked him , but all three had their broomsticks confiscated and were given lifetime bans by Dolores .",-1,1," 222",0.5,0,0,0,0,0.5,0,0,0.16333,-0.48111,0.16333
" They were replaced by Andrew , Jack , and Ginevra , respectively .",0,1," 223",NA,NA,NA,NA,NA,NA,NA,NA,0.87,-1.58,0.555
" That night , they discover that Rubeus had returned home . Rubeus returned from his mission for Albus badly injured . Harry , Ronald and Hermione visit him and Rubeus tells them about his unlucky negotiations with the giants . They learn that the Death Eaters were also trying to recruit them , and he was unsuccessful in trying to convince the giants to help the Order .",-0.3875,4," 224 225 226 227",0.166666666666667,0.111111111111111,0.111111111111111,0.166666666666667,0,0.333333333333333,0.0555555555555556,0.0555555555555556,0.59792,-0.78333,0.70375
" Hagrid resumes his teaching post , beginning with a lesson about Thestral , the mysterious winged horses only Harry could see .",0,1," 228",0.142857142857143,0.285714285714286,0,0.142857142857143,0,0.142857142857143,0.142857142857143,0.142857142857143,0.77438,-1.08062,0.74375
" Harry learns that only people who have witnessed death are able to see them .",-0.75,1," 229",0.25,0.125,0.125,0.125,0,0.25,0.125,0,0.625,-1,0.45625
" Hagrid returns to his class and he is observed by Dolores while teaching about Thestral .",0,1," 230",NA,NA,NA,NA,NA,NA,NA,NA,1.044,-1.226,0.63
" Harry is expelled from Quidditch by Dolores and Ginevra replaces him as Gryffindor 's Seeker .",-0.6,1," 231",0.5,0,0,0,0,0.5,0,0,0.455,-0.9925,0.2825
" Harry has disturbing dreams about running down a hallway and attempting to open a door in the Ministry of Magic 's Department of Mysteries , but being unable to do so .",-0.5,1," 232",0.2,0,0,0,0.2,0.4,0,0.2,0.46429,-0.93464,0.30964
" Then one night he dreams that he is a snake attacking Ronald 's father .",-0.5,1," 233",0.125,0,0.25,0.25,0,0.125,0.125,0.125,0.61286,-0.42714,-0.15571
" He awakens in a panic and tells others , who indeed find Mr at the Ministry , suffering from severe venomous snake bites .",-3.3,1," 234",0.0909090909090909,0,0.272727272727273,0.363636363636364,0.0909090909090909,0.0909090909090909,0,0.0909090909090909,-0.75364,0.00636,-0.22955
" Critically injured , Arthur was taken to St Mungo 's .",-0.75,1," 235",0,0,0,0.5,0,0.5,0,0,-0.08667,-0.38333,-0.15
" He survived the attack , but was required to take a Blood-Replenishing Potion at regular intervals .",-0.35,1," 236",0.5,0,0,0.5,0,0,0,0,0.17875,-0.4925,0.265
" He shared the ward with a man who had been bitten by a werewolf and a woman with a massive chunk out of her leg who refused to tell the Healers what had bitten her , arousing suspicions she had been handling something illegal .",-1.45,1," 237",0.2,0,0.2,0.2,0,0.4,0,0,0.0719,-0.72095,0.50262
" Hermione joins Harry and the Weasley at Grimmauld Place for Christmas , and Percy sends back his Weasley jumper , which makes his mother very sad .",-0.5,1," 238",0.166666666666667,0.166666666666667,0,0,0.166666666666667,0.333333333333333,0,0.166666666666667,0.69667,-1.11222,0.54889
" Hermione , Ronald and Ginevra discover that Neville 's parents are insane and living at St Mungo 's Hospital for Magical Maladies and Injuries .",0,1," 239",0.125,0.125,0,0.25,0.125,0.125,0.125,0.125,0.07125,-0.075,-0.22125
" They also see their former Defence Against the Dark Arts professor Gilderoy .",-0.2,1," 240",0,0,0,0,0,0.5,0,0.5,0.98,-0.92,0.2675
" Harry finally says that he knew what happened to Neville 's parents . After the holidays , Harry and the Weasley return to Hogwarts . Harry fears he is being possessed by Tom . In response , Albus has Severus teach Harry to block his mind from intrusion .",-0.4875,4," 241 242 243 244",0.25,0.05,0.1,0.1,0.1,0.2,0.1,0.1,0.71687,-0.9275,0.48625
" During the class Harry sees the dark corridor in the Department of Mysteries that he often dreams about .",-0.35,1," 245",0.333333333333333,0,0,0,0,0.666666666666667,0,0,0.76667,-1.19667,0.23833
" Due to the high number of students who are sceptical of Tom 's return , Hermione blackmails journalist -LRB- and unregistered Animagus -RRB- Rita into writing a favourable article about Harry witnessing Tom 's return .",-0.25,1," 246",0.333333333333333,0,0,0,0,0.333333333333333,0,0.333333333333333,0.535,-1.12333,0.40417
" Luna arranges with her father to publish the story in his paper , The Quibbler .",0,1," 247",0,0,0,0,0,0,0,1,1.126,-1.408,0.862
" Furious , Dolores bans the tabloid from the school and strips Harry of his Hogsmeade visitation rights , but the story spreads rapidly , gathering support for Harry . Many in the wizarding community also now begin to believe Harry .",-0.075,2," 248 249",0.428571428571429,0,0.142857142857143,0,0,0.285714285714286,0,0.142857142857143,0.48346,-0.91577,0.72923
" Dolores considers Rubeus -LRB- a half-giant -RRB- and Sybill incompetent , and sacks Trelawney .",-0.75,1," 250",0.333333333333333,0,0,0.333333333333333,0,0.333333333333333,0,0,-0.18667,-1.18333,-0.37667
" Although Dumbledore is unable to prevent Trelawney 's dismissal , he invokes his authority to allow her to remain in the castle and appoints a new Divination teacher - a centaur , Firenze , much to Dolores 's disgust , due to her hatred for half-breeds . When Dolores learns of the meetings of the DA through Cho 's friend Marietta , Albus claims that he organised it . Confronted by two Aurors John Dawlish and Kingsley -LRB- who was not loyal to the Ministry , but to Albus -RRB- , Cornelius , and Dolores , Albus easily disables them and is spectacularly whisked away by his phoenix , Fawkes . Dolores is appointed Headmistress and imposes even tighter control . Fed up , the Weasley twins instigate a revolt , causing mayhem throughout the school while the staff pointedly do nothing to help Dolores regain control .",-0.16,5," 251 252 253 254 255",0.133333333333333,0.0333333333333333,0.133333333333333,0.166666666666667,0.1,0.133333333333333,0.1,0.2,0.2919,-0.75929,0.37655
" During one of the Occlumency lessons Harry uncovered the source behind Severus 's hatred for Severus 's father , when Severus went into Albus 's Pensieve -LRB- borrowed by Snape -RRB- and saw both Severus 's memories of being bullied by James and the breaking up of Severus and Severus 's mother 's friendship .",-1.1,1," 256",0.153846153846154,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.153846153846154,0.230769230769231,0,0.230769230769231,0.59433,-0.67533,0.56267
" Snape ended the lesson abruptly after this .",0.15,1," 257",0,0.5,0,0,0,0,0,0.5,0.025,-1.065,0.645
" Harry and the other fifth years are getting ready to begin the sessions on the advice of what they 'll need to do to prepare for the careers they 'll pursue after graduation .",1.65,1," 258",0.1,0.3,0,0.1,0.1,0.1,0.1,0.2,0.8225,-1.20179,0.88071
" Before that , Harry wishes to learn more about what happened at Hogwarts during his father 's time and decides to contact Sirius and Remus at Grimmauld Place to talk about their treatment of Severus .",2.15,1," 259",0.25,0.25,0,0,0,0.25,0,0.25,1.2075,-1.361,0.902
" After going through an interrogation with Dolores regarding Albus and Sirius 's whereabouts , Harry learns the Floo connection in her fireplace is not being monitored like the others are by the Ministry . Under Fred and George 's advice , Harry decides to sneak into Dolores 's office and use her fireplace while they 'll distract her .",-0.375,2," 260 261",0.272727272727273,0,0,0.181818181818182,0.0909090909090909,0.181818181818182,0.0909090909090909,0.181818181818182,0.49238,-0.93095,0.55476
" Harry is able to talk with Lupin and Sirius a bit before he has to pull back due to the twins being caught .",0.4,1," 262",0.5,0,0,0,0,0.5,0,0,0.75364,-1.36182,0.39636
" This marks the end of Fred and George 's magical education , who now opt to move into their magical tricks and joke shop in Diagon , Weasley ' Wizard Wheezes and fly away from Hogwarts .",1.75,1," 263",0,0.4,0,0,0.2,0,0.4,0,1.23273,-0.25455,0.27727
" During Harry 's career advice session with Minerva , he tells her that he wants to be an Auror .",0,1," 264",0.25,0.25,0,0,0,0.25,0,0.25,0.74,-1.125,0.50667
" Suddenly they are rudely interrupted by the headmistress , Dolores ; she remarks against Harry 's ambition of being an Auror .",-0.15,1," 265",0.142857142857143,0.142857142857143,0,0,0.142857142857143,0.285714285714286,0.142857142857143,0.142857142857143,0.59,-1.184,0.518
" The meeting ends up with Minerva supporting Harry , and having a screaming argument with Dolores .",-0.55,1," 266",0.428571428571429,0,0.142857142857143,0.142857142857143,0,0.142857142857143,0,0.142857142857143,-0.43,-0.615,0.32667
" Fred and George 's departure from Hogwarts triggers a revolt among the students .",-0.75,1," 267",0.333333333333333,0,0,0,0,0.333333333333333,0.333333333333333,0,-0.36375,-0.28,0.4025
" During this , Harry finally reveals that he gave them his Triwizard winnings , which is how they got the money to buy everything they need . As Ronald is playing in Gryffindor 's championship Quidditch match , Harry and Hermione are whisked away by Rubeus to introduce his half-brother Grawp . Reasoning that it is only a matter of time before he is driven out of Hogwarts by Dolores now that Albus is gone , Rubeus wants them to take care of Grawp in his stead once this happens . When the centaurs show up , Harry and Hermione learn that Firenze becoming the Divination teacher and Grawp 's presence in the Forbidden have angered them .",0.8625,4," 268 269 270 271",0.173913043478261,0.217391304347826,0.0434782608695652,0,0.130434782608696,0.130434782608696,0.0869565217391304,0.217391304347826,1.18171,-0.825,0.84871
" The centaurs make it clear to Rubeus that their patience is running thin to where they would n't hesitate to attack any human that enters their forest .",-0.25,1," 272",0.25,0.25,0,0.25,0,0,0,0.25,0.675,-0.83083,0.68292
" Harry and his fellow fifth years begin going through their O.W.L. examinations .",0.4,1," 273",0.333333333333333,0,0,0,0,0.333333333333333,0,0.333333333333333,0.963,-1.267,0.582
" During the night , Umbridge orders several Aurors to evict Rubeus from Hogwarts .",-1,1," 274",0,0,0,0,0,1,0,0,0.04333,-1.17,0.24667
" She acts , this time , under the cover of darkness to avoid what happened with Sybill .",-1.25,1," 275",0.166666666666667,0.166666666666667,0,0.333333333333333,0,0.166666666666667,0,0.166666666666667,0.21583,-1.22,0.38167
" Rubeus resists their spells and Minerva is injured when protesting against the use of excessive force against Rubeus . Rubeus is able to escape and Minerva is sent to St Mungo 's .",-1.45,2," 276 277",0.166666666666667,0.166666666666667,0,0.5,0,0.166666666666667,0,0,0.35192,-0.98154,0.36769
" Harry receives a vision that Sirius is being tortured at the Department of Mysteries , although Hermione suspects it may be a trap . Harry desperately attempts to contact Sirius at Grimmauld Place via the Floo in Dolores 's office fireplace once again , but this time he is caught . Dolores reveals it was she who sent Dementor to attack Harry during the summer . When Severus enters the interrogation , Harry tries to pass on a coded message to Severus , but is unsure if he understands or intends to deliver it .",-0.65,4," 278 279 280 281",0.384615384615385,0.153846153846154,0,0.153846153846154,0,0.307692307692308,0,0,0.49955,-1.04636,0.50333
" After Severus leaves , Dolores is about to use the Cruciatus Curse on Harry until Hermione claims that Albus has hidden a powerful weapon in the Forbidden . She leads Harry and Dolores into the forest , where they encounter centaurs . The Skirmish in the Forbidden ensues , and Dolores foolishly insults them and an angry centaur picks up Dolores and carries her off screaming into the woods .",-1.88333333333333,3," 282 283 284",0.35,0.05,0.2,0.15,0.05,0.15,0,0.05,-0.16,-0.43658,0.24026
" When Rubeus 's giant half-brother , Grawp crashes onto the scene , Hermione and Harry escape amid the chaos . Harry , Ronald and Hermione , along with Luna , Ginevra and Neville fly to the Ministry of Magic on Thestral , unaware they are being lured into a trap . When they arrive at the Department of Mysteries , they are ambushed by Death . Tom seeks a prophecy contained in a glass sphere there and needs Harry to retrieve it for him . All of the six students heroically fight the many Death , but they are dangerously outmatched .",-1.05,5," 285 286 287 288 289",0.225806451612903,0.161290322580645,0.0645161290322581,0.193548387096774,0.032258064516129,0.193548387096774,0.0645161290322581,0.0645161290322581,0.03533,-0.72133,0.07233
" The group is nearly defeated , but Order members suddenly arrive to help them .",-1,1," 290",0,0.333333333333333,0,0,0,0.333333333333333,0.333333333333333,0,0.68786,-1.08429,0.835
" During the ensuing battle , the glass sphere is shattered and the prophecy lost .",-1.75,1," 291",0.25,0.25,0,0,0,0.5,0,0,-0.19643,-0.48357,0.08143
" Sirius is blasted with a spell by his Death cousin , Bellatrix , and falling backwards , disappears through a mysterious veiled archway . Remus restrains Harry , who wants to follow and rescue Sirius , telling him that Sirius is dead .",-2.025,2," 292 293",0.117647058823529,0.176470588235294,0.117647058823529,0.117647058823529,0.0588235294117647,0.176470588235294,0.176470588235294,0.0588235294117647,-0.06656,-0.765,-0.09906
" Albus arrives and the Death , except for Bellatrix , are captured .",-0.75,1," 294",0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,0,-0.1175,-0.1525,-0.1675
" Tom appears and duels with Dumbledore . After fighting the old hero to a stalemate , he attempts to possess Harry in the hope that Albus will kill Harry , seeking to drive Tom out .",-0.275,2," 295 296",0.166666666666667,0.166666666666667,0.0555555555555556,0.0555555555555556,0.166666666666667,0.111111111111111,0.111111111111111,0.166666666666667,0.08038,-0.42962,0.315
" However , Harry is too full of grief for the death of Sirius , or love , and Tom can not reside in Harry 's soul without suffering unendurable pain .",-2.5,1," 297",0.133333333333333,0.0666666666666667,0.133333333333333,0.2,0.0666666666666667,0.333333333333333,0.0666666666666667,0,-0.418,-0.5565,-0.089
