Sentence,Subject Characters,Actions with Subject Charcater,Object Characters,Objects and Actions,sentence sentiment score,dependency_tree
"Ronald becomes concerned when he learns about Harry 's detentions , but Harry refuses to go to Minerva or Albus , knowing there is nothing they can do .","['Ronald', 'he', 'detentions', 'Harry', 'Minerva', 'Albus', 'nothing', 'they']","['Ronald:becomes', 'he:learns', 'detentions:learns', 'Harry:refuses', 'Minerva:go', 'Albus:go', 'nothing:is', 'they:do']",[],[],0.0,"[(('becomes', 'VBZ'), 'nsubj', ('Ronald', 'NNP')), (('becomes', 'VBZ'), 'xcomp', ('concerned', 'JJ')), (('becomes', 'VBZ'), 'advcl', ('learns', 'VBZ')), (('learns', 'VBZ'), 'advmod', ('when', 'WRB')), (('learns', 'VBZ'), 'nsubj', ('he', 'PRP')), (('learns', 'VBZ'), 'nmod', ('detentions', 'NNS')), (('detentions', 'NNS'), 'case', ('about', 'IN')), (('detentions', 'NNS'), 'nmod:poss', ('Harry', 'NNP')), (('Harry', 'NNP'), 'case', (""'s"", 'POS')), (('becomes', 'VBZ'), 'cc', ('but', 'CC')), (('becomes', 'VBZ'), 'conj', ('refuses', 'VBZ')), (('refuses', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('refuses', 'VBZ'), 'xcomp', ('go', 'VB')), (('go', 'VB'), 'mark', ('to', 'TO')), (('go', 'VB'), 'nmod', ('Minerva', 'NNP')), (('Minerva', 'NNP'), 'case', ('to', 'TO')), (('Minerva', 'NNP'), 'cc', ('or', 'CC')), (('Minerva', 'NNP'), 'conj', ('Albus', 'NNP')), (('refuses', 'VBZ'), 'xcomp', ('knowing', 'VBG')), (('knowing', 'VBG'), 'ccomp', ('is', 'VBZ')), (('is', 'VBZ'), 'expl', ('there', 'EX')), (('is', 'VBZ'), 'nsubj', ('nothing', 'NN')), (('nothing', 'NN'), 'acl:relcl', ('do', 'VB')), (('do', 'VB'), 'nsubj', ('they', 'PRP')), (('do', 'VB'), 'aux', ('can', 'MD'))]"
"After Harry 's final detention on Friday , he learns that Ronald was chosen as their team 's new Keeper .","['detention', 'Friday', 'he', 'Keeper']","['detention:learns', 'Friday:detention', 'he:learns', 'Keeper:chosen']",['Ronald'],['Ronald:chosen'],-0.3612,"[(('learns', 'VBZ'), 'nmod', ('detention', 'NN')), (('detention', 'NN'), 'case', ('After', 'IN')), (('detention', 'NN'), 'nmod:poss', ('Harry', 'NNP')), (('Harry', 'NNP'), 'case', (""'s"", 'POS')), (('detention', 'NN'), 'amod', ('final', 'JJ')), (('detention', 'NN'), 'nmod', ('Friday', 'NNP')), (('Friday', 'NNP'), 'case', ('on', 'IN')), (('learns', 'VBZ'), 'nsubj', ('he', 'PRP')), (('learns', 'VBZ'), 'ccomp', ('chosen', 'VBN')), (('chosen', 'VBN'), 'mark', ('that', 'IN')), (('chosen', 'VBN'), 'nsubjpass', ('Ronald', 'NNP')), (('chosen', 'VBN'), 'auxpass', ('was', 'VBD')), (('chosen', 'VBN'), 'nmod', ('Keeper', 'NN')), (('Keeper', 'NN'), 'case', ('as', 'IN')), (('Keeper', 'NN'), 'nmod:poss', ('team', 'NN')), (('team', 'NN'), 'nmod:poss', ('their', 'PRP$')), (('team', 'NN'), 'case', (""'s"", 'POS')), (('Keeper', 'NN'), 'amod', ('new', 'JJ'))]"
"Angelina also apologises for the cold way she criticised Harry earlier , due to the pressure of having to lead their Quidditch team .","['Angelina', 'way', 'she', 'Harry', 'pressure']","['Angelina:apologises', 'way:apologises', 'she:criticised', 'Harry:earlier', 'pressure:due']",['team'],['team:lead'],-0.4939,"[(('apologises', 'VBZ'), 'nsubj', ('Angelina', 'NNP')), (('apologises', 'VBZ'), 'advmod', ('also', 'RB')), (('apologises', 'VBZ'), 'nmod', ('way', 'NN')), (('way', 'NN'), 'case', ('for', 'IN')), (('way', 'NN'), 'det', ('the', 'DT')), (('way', 'NN'), 'amod', ('cold', 'JJ')), (('way', 'NN'), 'acl:relcl', ('criticised', 'VBD')), (('criticised', 'VBD'), 'nsubj', ('she', 'PRP')), (('criticised', 'VBD'), 'xcomp', ('earlier', 'RB')), (('earlier', 'RB'), 'nsubj', ('Harry', 'NNP')), (('criticised', 'VBD'), 'xcomp', ('due', 'JJ')), (('due', 'JJ'), 'nmod', ('pressure', 'NN')), (('pressure', 'NN'), 'case', ('to', 'TO')), (('pressure', 'NN'), 'det', ('the', 'DT')), (('pressure', 'NN'), 'acl', ('having', 'VBG')), (('having', 'VBG'), 'mark', ('of', 'IN')), (('having', 'VBG'), 'xcomp', ('lead', 'VB')), (('lead', 'VB'), 'mark', ('to', 'TO')), (('lead', 'VB'), 'dobj', ('team', 'NN')), (('team', 'NN'), 'nmod:poss', ('their', 'PRP$')), (('team', 'NN'), 'compound', ('Quidditch', 'NNP'))]"
He then meets with Hermione who is exhausted after making more hats for the house-elves .,"['He', 'Hermione', 'house-elves']","['He:meets', 'Hermione:meets', 'house-elves:making']",['hats'],['hats:making'],-0.3612,"[(('meets', 'VBZ'), 'nsubj', ('He', 'PRP')), (('meets', 'VBZ'), 'advmod', ('then', 'RB')), (('meets', 'VBZ'), 'nmod', ('Hermione', 'NNP')), (('Hermione', 'NNP'), 'case', ('with', 'IN')), (('Hermione', 'NNP'), 'acl:relcl', ('exhausted', 'VBN')), (('exhausted', 'VBN'), 'nsubjpass', ('who', 'WP')), (('exhausted', 'VBN'), 'auxpass', ('is', 'VBZ')), (('exhausted', 'VBN'), 'advcl', ('making', 'VBG')), (('making', 'VBG'), 'mark', ('after', 'IN')), (('making', 'VBG'), 'dobj', ('hats', 'NNS')), (('hats', 'NNS'), 'amod', ('more', 'JJR')), (('making', 'VBG'), 'nmod', ('house-elves', 'NNS')), (('house-elves', 'NNS'), 'case', ('for', 'IN')), (('house-elves', 'NNS'), 'det', ('the', 'DT'))]"
"When Harry mentions his scar recently hurting again , he refuses her advice to see Albus .","['Harry', 'he']","['Harry:mentions', 'he:refuses']","['scar', 'advice', 'Albus']","['scar:mentions', 'advice:refuses', 'Albus:see']",-0.4019,"[(('refuses', 'VBZ'), 'advcl', ('mentions', 'VBZ')), (('mentions', 'VBZ'), 'advmod', ('When', 'WRB')), (('mentions', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('mentions', 'VBZ'), 'dobj', ('scar', 'NN')), (('scar', 'NN'), 'nmod:poss', ('his', 'PRP$')), (('mentions', 'VBZ'), 'advmod', ('recently', 'RB')), (('mentions', 'VBZ'), 'xcomp', ('hurting', 'VBG')), (('hurting', 'VBG'), 'advmod', ('again', 'RB')), (('refuses', 'VBZ'), 'nsubj', ('he', 'PRP')), (('refuses', 'VBZ'), 'dobj', ('advice', 'NN')), (('advice', 'NN'), 'nmod:poss', ('her', 'PRP$')), (('advice', 'NN'), 'acl', ('see', 'VB')), (('see', 'VB'), 'mark', ('to', 'TO')), (('see', 'VB'), 'dobj', ('Albus', 'NNS'))]"
"Harry decides to immediately write to Sirius , but Hermione talks him out of it by pointing out the chances his letter could be intercepted .","['Harry', 'Sirius', 'Hermione', 'it']","['Harry:decides', 'Sirius:write', 'Hermione:talks', 'it:talks']","['him', 'chances', 'letter']","['him:talks', 'chances:pointing', 'letter:intercepted']",0.296,"[(('decides', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('decides', 'VBZ'), 'xcomp', ('write', 'VB')), (('write', 'VB'), 'mark', ('to', 'TO')), (('write', 'VB'), 'advmod', ('immediately', 'RB')), (('write', 'VB'), 'nmod', ('Sirius', 'NNP')), (('Sirius', 'NNP'), 'case', ('to', 'TO')), (('decides', 'VBZ'), 'cc', ('but', 'CC')), (('decides', 'VBZ'), 'conj', ('talks', 'VBZ')), (('talks', 'VBZ'), 'nsubj', ('Hermione', 'NNP')), (('talks', 'VBZ'), 'dobj', ('him', 'PRP')), (('talks', 'VBZ'), 'compound:prt', ('out', 'RP')), (('talks', 'VBZ'), 'nmod', ('it', 'PRP')), (('it', 'PRP'), 'case', ('of', 'IN')), (('talks', 'VBZ'), 'advcl', ('pointing', 'VBG')), (('pointing', 'VBG'), 'mark', ('by', 'IN')), (('pointing', 'VBG'), 'compound:prt', ('out', 'RP')), (('pointing', 'VBG'), 'dobj', ('chances', 'NNS')), (('chances', 'NNS'), 'det', ('the', 'DT')), (('chances', 'NNS'), 'acl:relcl', ('intercepted', 'VBN')), (('intercepted', 'VBN'), 'nsubjpass', ('letter', 'NN')), (('letter', 'NN'), 'nmod:poss', ('his', 'PRP$')), (('intercepted', 'VBN'), 'aux', ('could', 'MD')), (('intercepted', 'VBN'), 'auxpass', ('be', 'VB'))]"
"On Saturday morning , despite Hermione 's warning , Harry decides to write a letter to Sirius .","['Saturday', 'warning', 'Harry', 'Sirius']","['Saturday:decides', 'warning:decides', 'Harry:decides', 'Sirius:write']",['letter'],['letter:write'],0.2584,"[(('decides', 'VBZ'), 'nmod', ('Saturday', 'NNP')), (('Saturday', 'NNP'), 'case', ('On', 'IN')), (('decides', 'VBZ'), 'nmod:tmod', ('morning', 'NN')), (('decides', 'VBZ'), 'nmod', ('warning', 'NN')), (('warning', 'NN'), 'case', ('despite', 'IN')), (('warning', 'NN'), 'nmod:poss', ('Hermione', 'NNP')), (('Hermione', 'NNP'), 'case', (""'s"", 'POS')), (('decides', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('decides', 'VBZ'), 'xcomp', ('write', 'VB')), (('write', 'VB'), 'mark', ('to', 'TO')), (('write', 'VB'), 'dobj', ('letter', 'NN')), (('letter', 'NN'), 'det', ('a', 'DT')), (('write', 'VB'), 'nmod', ('Sirius', 'NNP')), (('Sirius', 'NNP'), 'case', ('to', 'TO'))]"
"Harry writes about his detention and asks about Rubeus 's whereabouts , though he carefully codes the words and phrases in case the letter is intercepted .","['Harry', 'detention', 'whereabouts', 'he', 'case']","['Harry:writes', 'detention:writes', 'whereabouts:asks', 'he:codes', 'case:words']","['words', 'phrases', 'letter']","['words:codes', 'phrases:codes', 'letter:intercepted']",-0.25,"[(('writes', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('writes', 'VBZ'), 'nmod', ('detention', 'NN')), (('detention', 'NN'), 'case', ('about', 'IN')), (('detention', 'NN'), 'nmod:poss', ('his', 'PRP$')), (('writes', 'VBZ'), 'cc', ('and', 'CC')), (('writes', 'VBZ'), 'conj', ('asks', 'VBZ')), (('asks', 'VBZ'), 'nmod', ('whereabouts', 'NN')), (('whereabouts', 'NN'), 'case', ('about', 'IN')), (('whereabouts', 'NN'), 'nmod:poss', ('Rubeus', 'NNP')), (('Rubeus', 'NNP'), 'case', (""'s"", 'POS')), (('asks', 'VBZ'), 'advcl', ('codes', 'VBZ')), (('codes', 'VBZ'), 'mark', ('though', 'IN')), (('codes', 'VBZ'), 'nsubj', ('he', 'PRP')), (('codes', 'VBZ'), 'advmod', ('carefully', 'RB')), (('codes', 'VBZ'), 'dobj', ('words', 'NNS')), (('words', 'NNS'), 'det', ('the', 'DT')), (('words', 'NNS'), 'cc', ('and', 'CC')), (('words', 'NNS'), 'conj', ('phrases', 'NNS')), (('words', 'NNS'), 'nmod', ('case', 'NN')), (('case', 'NN'), 'case', ('in', 'IN')), (('words', 'NNS'), 'acl:relcl', ('intercepted', 'VBN')), (('intercepted', 'VBN'), 'nsubjpass', ('letter', 'NN')), (('letter', 'NN'), 'det', ('the', 'DT')), (('intercepted', 'VBN'), 'auxpass', ('is', 'VBZ'))]"
"After sending Hedwig with the letter , Harry notices the same mysterious winged horses he saw before outside .","['letter', 'Harry', 'he']","['letter:Hedwig', 'Harry:notices', 'he:saw']","['Hedwig', 'horses']","['Hedwig:sending', 'horses:notices']",0.0,"[(('notices', 'VBZ'), 'advcl', ('sending', 'VBG')), (('sending', 'VBG'), 'mark', ('After', 'IN')), (('sending', 'VBG'), 'dobj', ('Hedwig', 'NNP')), (('Hedwig', 'NNP'), 'nmod', ('letter', 'NN')), (('letter', 'NN'), 'case', ('with', 'IN')), (('letter', 'NN'), 'det', ('the', 'DT')), (('notices', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('notices', 'VBZ'), 'dobj', ('horses', 'NNS')), (('horses', 'NNS'), 'det', ('the', 'DT')), (('horses', 'NNS'), 'amod', ('same', 'JJ')), (('horses', 'NNS'), 'amod', ('mysterious', 'JJ')), (('horses', 'NNS'), 'amod', ('winged', 'JJ')), (('horses', 'NNS'), 'acl:relcl', ('saw', 'VBD')), (('saw', 'VBD'), 'nsubj', ('he', 'PRP')), (('saw', 'VBD'), 'advcl', ('outside', 'NN')), (('outside', 'NN'), 'case', ('before', 'IN'))]"
"Cho arrives and praises Harry for standing up to Dolores in her class , before Argus arrives .","['Cho', 'Dolores', 'class', 'Argus']","['Cho:arrives', 'Dolores:standing', 'class:standing', 'Argus:arrives']",['Harry'],['Harry:arrives'],0.5267,"[(('arrives', 'VBZ'), 'nsubj', ('Cho', 'NNP')), (('arrives', 'VBZ'), 'cc', ('and', 'CC')), (('arrives', 'VBZ'), 'conj', ('praises', 'VBZ')), (('arrives', 'VBZ'), 'dobj', ('Harry', 'NNP')), (('Harry', 'NNP'), 'acl', ('standing', 'VBG')), (('standing', 'VBG'), 'mark', ('for', 'IN')), (('standing', 'VBG'), 'compound:prt', ('up', 'RP')), (('standing', 'VBG'), 'nmod', ('Dolores', 'NNP')), (('Dolores', 'NNP'), 'case', ('to', 'TO')), (('standing', 'VBG'), 'nmod', ('class', 'NN')), (('class', 'NN'), 'case', ('in', 'IN')), (('class', 'NN'), 'nmod:poss', ('her', 'PRP$')), (('class', 'NN'), 'acl', ('arrives', 'VBZ')), (('arrives', 'VBZ'), 'mark', ('before', 'IN')), (('arrives', 'VBZ'), 'nsubj', ('Argus', 'NNP'))]"
"He claims that he heard from a source that Harry was sending an order for Dungbombs , but Harry states that he already sent his letter , which Cho confirms .","['He', 'he', 'source', 'Harry', 'Dungbombs', 'Harry', 'he', 'Cho']","['He:claims', 'he:heard', 'source:heard', 'Harry:sending', 'Dungbombs:order', 'Harry:states', 'he:sent', 'Cho:confirms']","['order', 'letter']","['order:sending', 'letter:sent']",0.0,"[(('claims', 'VBZ'), 'nsubj', ('He', 'PRP')), (('claims', 'VBZ'), 'ccomp', ('heard', 'VBD')), (('heard', 'VBD'), 'mark', ('that', 'IN')), (('heard', 'VBD'), 'nsubj', ('he', 'PRP')), (('heard', 'VBD'), 'nmod', ('source', 'NN')), (('source', 'NN'), 'case', ('from', 'IN')), (('source', 'NN'), 'det', ('a', 'DT')), (('heard', 'VBD'), 'ccomp', ('sending', 'VBG')), (('sending', 'VBG'), 'mark', ('that', 'IN')), (('sending', 'VBG'), 'nsubj', ('Harry', 'NNP')), (('sending', 'VBG'), 'aux', ('was', 'VBD')), (('sending', 'VBG'), 'dobj', ('order', 'NN')), (('order', 'NN'), 'det', ('an', 'DT')), (('order', 'NN'), 'nmod', ('Dungbombs', 'NNP')), (('Dungbombs', 'NNP'), 'case', ('for', 'IN')), (('claims', 'VBZ'), 'cc', ('but', 'CC')), (('claims', 'VBZ'), 'conj', ('states', 'VBZ')), (('states', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('states', 'VBZ'), 'ccomp', ('sent', 'VBD')), (('sent', 'VBD'), 'mark', ('that', 'IN')), (('sent', 'VBD'), 'nsubj', ('he', 'PRP')), (('sent', 'VBD'), 'advmod', ('already', 'RB')), (('sent', 'VBD'), 'dobj', ('letter', 'NN')), (('letter', 'NN'), 'nmod:poss', ('his', 'PRP$')), (('letter', 'NN'), 'acl:relcl', ('confirms', 'VBZ')), (('confirms', 'VBZ'), 'dobj', ('which', 'WDT')), (('confirms', 'VBZ'), 'nsubj', ('Cho', 'NNP'))]"
"After Harry arrives at breakfast , Hermione reads through the Daily Prophet .","['Harry', 'breakfast', 'Hermione', 'Prophet']","['Harry:arrives', 'breakfast:arrives', 'Hermione:reads', 'Prophet:reads']",[],[],0.0,"[(('reads', 'VBZ'), 'advcl', ('arrives', 'VBZ')), (('arrives', 'VBZ'), 'mark', ('After', 'IN')), (('arrives', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('arrives', 'VBZ'), 'nmod', ('breakfast', 'NN')), (('breakfast', 'NN'), 'case', ('at', 'IN')), (('reads', 'VBZ'), 'nsubj', ('Hermione', 'NNP')), (('reads', 'VBZ'), 'nmod', ('Prophet', 'NN')), (('Prophet', 'NN'), 'case', ('through', 'IN')), (('Prophet', 'NN'), 'det', ('the', 'DT')), (('Prophet', 'NN'), 'amod', ('Daily', 'JJ'))]"
She discovers that the Ministry has received a tip that Sirius is hiding in London .,"['She', 'Ministry', 'Sirius', 'London']","['She:discovers', 'Ministry:received', 'Sirius:hiding', 'London:hiding']",['tip'],['tip:received'],-0.296,"[(('discovers', 'VBZ'), 'nsubj', ('She', 'PRP')), (('discovers', 'VBZ'), 'ccomp', ('received', 'VBN')), (('received', 'VBN'), 'mark', ('that', 'IN')), (('received', 'VBN'), 'nsubj', ('Ministry', 'NNP')), (('Ministry', 'NNP'), 'det', ('the', 'DT')), (('received', 'VBN'), 'aux', ('has', 'VBZ')), (('received', 'VBN'), 'dobj', ('tip', 'NN')), (('tip', 'NN'), 'det', ('a', 'DT')), (('received', 'VBN'), 'ccomp', ('hiding', 'VBG')), (('hiding', 'VBG'), 'mark', ('that', 'IN')), (('hiding', 'VBG'), 'nsubj', ('Sirius', 'NNP')), (('hiding', 'VBG'), 'aux', ('is', 'VBZ')), (('hiding', 'VBG'), 'nmod', ('London', 'NNP')), (('London', 'NNP'), 'case', ('in', 'IN'))]"
"Harry worries that Lucius may be the source , as he may have recognised Sirius in his Animagus form at King 's Cross Station .","['Harry', 'Lucius', 'he', 'form', 'Station']","['Harry:worries', 'Lucius:source', 'he:recognised', 'form:Sirius', 'Station:recognised']",['Sirius'],['Sirius:recognised'],-0.4215,"[(('worries', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('worries', 'VBZ'), 'ccomp', ('source', 'NN')), (('source', 'NN'), 'mark', ('that', 'IN')), (('source', 'NN'), 'nsubj', ('Lucius', 'NNP')), (('source', 'NN'), 'aux', ('may', 'MD')), (('source', 'NN'), 'cop', ('be', 'VB')), (('source', 'NN'), 'det', ('the', 'DT')), (('source', 'NN'), 'advcl', ('recognised', 'VBN')), (('recognised', 'VBN'), 'mark', ('as', 'IN')), (('recognised', 'VBN'), 'nsubj', ('he', 'PRP')), (('recognised', 'VBN'), 'aux', ('may', 'MD')), (('recognised', 'VBN'), 'aux', ('have', 'VB')), (('recognised', 'VBN'), 'dobj', ('Sirius', 'NNP')), (('Sirius', 'NNP'), 'nmod', ('form', 'NN')), (('form', 'NN'), 'case', ('in', 'IN')), (('form', 'NN'), 'nmod:poss', ('his', 'PRP$')), (('form', 'NN'), 'compound', ('Animagus', 'NNP')), (('recognised', 'VBN'), 'nmod', ('Station', 'NNP')), (('Station', 'NNP'), 'case', ('at', 'IN')), (('Station', 'NNP'), 'nmod:poss', ('King', 'NNP')), (('King', 'NNP'), 'case', (""'s"", 'POS')), (('Station', 'NNP'), 'compound', ('Cross', 'NNP'))]"
"Harry also notices an article saying that Sturgis , secretly a member of the Order of the Phoenix , has been arrested for breaking into a top secret room at the Ministry .","['Harry', 'Order', 'Phoenix', 'room', 'Ministry']","['Harry:notices', 'Order:member', 'Phoenix:Order', 'room:breaking', 'Ministry:room']","['article', 'Sturgis']","['article:notices', 'Sturgis:arrested']",-0.3182,"[(('notices', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('notices', 'VBZ'), 'advmod', ('also', 'RB')), (('notices', 'VBZ'), 'dobj', ('article', 'NN')), (('article', 'NN'), 'det', ('an', 'DT')), (('article', 'NN'), 'acl', ('saying', 'VBG')), (('saying', 'VBG'), 'ccomp', ('arrested', 'VBN')), (('arrested', 'VBN'), 'mark', ('that', 'IN')), (('arrested', 'VBN'), 'nsubjpass', ('Sturgis', 'NNP')), (('Sturgis', 'NNP'), 'appos', ('member', 'NN')), (('member', 'NN'), 'advmod', ('secretly', 'RB')), (('member', 'NN'), 'det', ('a', 'DT')), (('member', 'NN'), 'nmod', ('Order', 'NN')), (('Order', 'NN'), 'case', ('of', 'IN')), (('Order', 'NN'), 'det', ('the', 'DT')), (('Order', 'NN'), 'nmod', ('Phoenix', 'NNP')), (('Phoenix', 'NNP'), 'case', ('of', 'IN')), (('Phoenix', 'NNP'), 'det', ('the', 'DT')), (('arrested', 'VBN'), 'aux', ('has', 'VBZ')), (('arrested', 'VBN'), 'auxpass', ('been', 'VBN')), (('arrested', 'VBN'), 'advcl', ('breaking', 'VBG')), (('breaking', 'VBG'), 'mark', ('for', 'IN')), (('breaking', 'VBG'), 'nmod', ('room', 'NN')), (('room', 'NN'), 'case', ('into', 'IN')), (('room', 'NN'), 'det', ('a', 'DT')), (('room', 'NN'), 'amod', ('top', 'JJ')), (('room', 'NN'), 'amod', ('secret', 'JJ')), (('room', 'NN'), 'nmod', ('Ministry', 'NNP')), (('Ministry', 'NNP'), 'case', ('at', 'IN')), (('Ministry', 'NNP'), 'det', ('the', 'DT'))]"
"This causes some concern , as Harry recalls that Podmore did not show up for guard duty on the day they left for Platform Nine and Three-Quarters .","['Harry', 'Podmore', 'duty', 'day', 'they', 'Nine', 'Three-Quarters']","['Harry:recalls', 'Podmore:show', 'duty:show', 'day:duty', 'they:left', 'Nine:left', 'Three-Quarters:left']",['concern'],['concern:causes'],0.0,"[(('causes', 'VBZ'), 'nsubj', ('This', 'DT')), (('causes', 'VBZ'), 'dobj', ('concern', 'NN')), (('concern', 'NN'), 'det', ('some', 'DT')), (('causes', 'VBZ'), 'advcl', ('recalls', 'VBZ')), (('recalls', 'VBZ'), 'mark', ('as', 'IN')), (('recalls', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('recalls', 'VBZ'), 'ccomp', ('show', 'VB')), (('show', 'VB'), 'mark', ('that', 'IN')), (('show', 'VB'), 'nsubj', ('Podmore', 'NNP')), (('show', 'VB'), 'aux', ('did', 'VBD')), (('show', 'VB'), 'neg', ('not', 'RB')), (('show', 'VB'), 'compound:prt', ('up', 'RP')), (('show', 'VB'), 'nmod', ('duty', 'NN')), (('duty', 'NN'), 'case', ('for', 'IN')), (('duty', 'NN'), 'compound', ('guard', 'NN')), (('duty', 'NN'), 'nmod', ('day', 'NN')), (('day', 'NN'), 'case', ('on', 'IN')), (('day', 'NN'), 'det', ('the', 'DT')), (('day', 'NN'), 'acl:relcl', ('left', 'VBD')), (('left', 'VBD'), 'nsubj', ('they', 'PRP')), (('left', 'VBD'), 'nmod', ('Nine', 'NNP')), (('Nine', 'NNP'), 'case', ('for', 'IN')), (('Nine', 'NNP'), 'compound', ('Platform', 'NNP')), (('Nine', 'NNP'), 'cc', ('and', 'CC')), (('Nine', 'NNP'), 'conj', ('Three-Quarters', 'NNP'))]"
Harry then helps Ronald practise before their actual Quidditch training session begins .,"['Harry', 'practise', 'session']","['Harry:helps', 'practise:begins', 'session:practise']",[],[],0.3818,"[(('helps', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('helps', 'VBZ'), 'advmod', ('then', 'RB')), (('helps', 'VBZ'), 'ccomp', ('begins', 'VBZ')), (('begins', 'VBZ'), 'nsubj', ('practise', 'NN')), (('practise', 'NN'), 'compound', ('Ronald', 'NNP')), (('practise', 'NN'), 'nmod', ('session', 'NN')), (('session', 'NN'), 'case', ('before', 'IN')), (('session', 'NN'), 'nmod:poss', ('their', 'PRP$')), (('session', 'NN'), 'amod', ('actual', 'JJ')), (('session', 'NN'), 'compound', ('Quidditch', 'NNP')), (('session', 'NN'), 'compound', ('training', 'NN'))]"
"During the training session , Draco and his gang are there to insult the members of the Gryffindor team , and a nervous Ronald is n't able to play at his best .","['session', 'Draco', 'gang', 'insult', 'team', 'Ronald']","['session:members', 'Draco:members', 'gang:members', 'insult:there', 'team:members', 'Ronald:able']",[],[],-0.304,"[(('members', 'NNS'), 'nmod', ('session', 'NN')), (('session', 'NN'), 'case', ('During', 'IN')), (('session', 'NN'), 'det', ('the', 'DT')), (('session', 'NN'), 'compound', ('training', 'NN')), (('members', 'NNS'), 'nsubj', ('Draco', 'NNP')), (('Draco', 'NNP'), 'cc', ('and', 'CC')), (('Draco', 'NNP'), 'conj', ('gang', 'NN')), (('gang', 'NN'), 'nmod:poss', ('his', 'PRP$')), (('members', 'NNS'), 'cop', ('are', 'VBP')), (('members', 'NNS'), 'advmod', ('there', 'RB')), (('there', 'RB'), 'nmod', ('insult', 'NN')), (('insult', 'NN'), 'case', ('to', 'TO')), (('members', 'NNS'), 'det', ('the', 'DT')), (('members', 'NNS'), 'nmod', ('team', 'NN')), (('team', 'NN'), 'case', ('of', 'IN')), (('team', 'NN'), 'det', ('the', 'DT')), (('team', 'NN'), 'compound', ('Gryffindor', 'NNP')), (('members', 'NNS'), 'cc', ('and', 'CC')), (('members', 'NNS'), 'conj', ('able', 'JJ')), (('able', 'JJ'), 'nsubj', ('Ronald', 'NNP')), (('Ronald', 'NNP'), 'det', ('a', 'DT')), (('Ronald', 'NNP'), 'amod', ('nervous', 'JJ')), (('able', 'JJ'), 'cop', ('is', 'VBZ')), (('able', 'JJ'), 'neg', (""n't"", 'RB')), (('able', 'JJ'), 'xcomp', ('play', 'VB')), (('play', 'VB'), 'mark', ('to', 'TO')), (('play', 'VB'), 'nmod', ('best', 'JJS')), (('best', 'JJS'), 'case', ('at', 'IN')), (('best', 'JJS'), 'nmod:poss', ('his', 'PRP$'))]"
"When an accident Ronald caused injures Katie 's nose , which Fred unintentionally makes worse , Katie has to be taken to the Hospital Wing .","['Ronald', 'unintentionally', 'Katie', 'Wing']","['Ronald:caused', 'unintentionally:makes', 'Katie:has', 'Wing:taken']",['nose'],['nose:caused'],-0.7351,"[(('has', 'VBZ'), 'advcl', ('caused', 'VBD')), (('caused', 'VBD'), 'advmod', ('When', 'WRB')), (('caused', 'VBD'), 'nsubj', ('Ronald', 'NNP')), (('Ronald', 'NNP'), 'det', ('an', 'DT')), (('Ronald', 'NNP'), 'compound', ('accident', 'NN')), (('caused', 'VBD'), 'dobj', ('nose', 'NN')), (('nose', 'NN'), 'nmod:poss', ('Katie', 'NNP')), (('Katie', 'NNP'), 'compound', ('injures', 'NNP')), (('Katie', 'NNP'), 'case', (""'s"", 'POS')), (('nose', 'NN'), 'acl:relcl', ('makes', 'VBZ')), (('makes', 'VBZ'), 'nsubj', ('unintentionally', 'NNP')), (('unintentionally', 'NNP'), 'compound', ('Fred', 'NNP')), (('makes', 'VBZ'), 'xcomp', ('worse', 'JJR')), (('worse', 'JJR'), 'dobj', ('which', 'WDT')), (('has', 'VBZ'), 'nsubj', ('Katie', 'NNP')), (('has', 'VBZ'), 'xcomp', ('taken', 'VBN')), (('taken', 'VBN'), 'mark', ('to', 'TO')), (('taken', 'VBN'), 'auxpass', ('be', 'VB')), (('taken', 'VBN'), 'nmod', ('Wing', 'NNP')), (('Wing', 'NNP'), 'case', ('to', 'TO')), (('Wing', 'NNP'), 'det', ('the', 'DT')), (('Wing', 'NNP'), 'compound', ('Hospital', 'NNP'))]"
The remainder of the training session is then called off .,['session'],['session:remainder'],['remainder'],['remainder:called'],0.0,"[(('called', 'VBN'), 'nsubjpass', ('remainder', 'NN')), (('remainder', 'NN'), 'det', ('The', 'DT')), (('remainder', 'NN'), 'nmod', ('session', 'NN')), (('session', 'NN'), 'case', ('of', 'IN')), (('session', 'NN'), 'det', ('the', 'DT')), (('session', 'NN'), 'compound', ('training', 'NN')), (('called', 'VBN'), 'auxpass', ('is', 'VBZ')), (('called', 'VBN'), 'advmod', ('then', 'RB')), (('called', 'VBN'), 'compound:prt', ('off', 'RP'))]"
