"paragraph","nrc_sentiment","no_of_interactions","sentence_id","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","Valence","Arousal","Dominance"
" While struggling to avoid him , the embarrassed Harry trips and falls , having ink spilled all over the contents of his bag .",-1.65,1," 148",0.333333333333333,0,0,0.333333333333333,0,0.333333333333333,0,0,-0.252,-0.635,0.001
" Ginevra notices the diary and assumes a horrified expression . Draco also tries to steal the diary as Harry is picking up his stuff , but an angered Harry stuns him , ignoring the fact that Percy was also there trying to handle the situation , which results in Percy reprimanding Harry .",-0.625,2," 149 150",0.181818181818182,0,0,0.181818181818182,0.181818181818182,0.181818181818182,0,0.272727272727273,0.28,-1.03026,0.50632
" Later , Harry realises that even though ink is spilled all over the diary , it is not stained at all .",0,1," 151",0.25,0,0,0,0.25,0.25,0,0.25,0.13857,-1.28143,0.37286
" He tries writing to the diary and , to his surprise , Riddle writes back .",0.6,1," 152",0,0,0,0.166666666666667,0.333333333333333,0,0.333333333333333,0.166666666666667,1.14857,-0.85857,0.44857
" He explains that he was the one who caught the person who opened the Chamber of Secrets the last time , and he can show Harry what happened .",0,1," 153",0.25,0.25,0,0,0,0.25,0,0.25,0.74808,-1.28654,0.73423
" Harry agrees and gets sucked into a `` recording '' of Riddle 's memory .",0.25,1," 154",0.333333333333333,0,0,0,0,0.333333333333333,0.333333333333333,0,1.012,-0.699,0.676
" Transported back to  , he witnesses the school 's previous headmaster , Armando , informing Riddle that the school will be closed , since now a Muggle-born girl has died .",-0.5,1," 155",0,0,0,0,0,0,0.5,0.5,0.30733,-1.014,0.41
" Riddle is apprehensive of this , since it would mean getting sent back to the Muggle orphanage he grew up in and grown to hate .",-2.5,1," 156",0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0,0.142857142857143,0.142857142857143,0,0.05417,-1.23417,0.175
" Dippet guesses that Riddle is Muggle-born as well , but Riddle corrects him by revealing that he 's actually half-blood , having been left at the orphanage after his witch mother died , but not before requesting her son 's first name to be Tom , after his Muggle father , and his middle name to be Marvolo , after his wizard grandfather . When dismissed by Dippet and a -years-younger Albus , Harry follows Riddle down into the dungeons , where the latter young wizard catches a -years-younger Rubeus fiddling with a young Acromantula in a cupboard .",-0.35,2," 157 158",0.1,0.2,0.05,0.05,0.1,0.1,0.25,0.15,0.62286,-0.97714,0.21057
" Accusing the giant of harbouring the monster behind the death of the Muggle-born girl in question , Riddle reports Rubeus to Dippet despite Rubeus protest that that his Acromantula , who he has seemingly named Aragog , has never killed anyone .",-3.25,1," 159",0.181818181818182,0.0909090909090909,0.0909090909090909,0.363636363636364,0,0.0909090909090909,0.181818181818182,0,-0.32692,-0.475,0.01
" Having seen this , Harry now believes Rubeus was the one who opened the Chamber fifty years before and he is responsible this time . Harry , Ronald and Hermione decide not to ask Rubeus about it , hoping that the attacks have stopped-and indeed , almost four months after the attack on Justin and Nearly-Headless Nick , the disembodied voice keeps quiet and the attacks seem to have ceased .",-0.325,2," 160 161",0.272727272727273,0.0909090909090909,0,0.181818181818182,0,0.363636363636364,0,0.0909090909090909,0.42214,-1.05161,0.51304
" However , odd things keep happening : Harry returns to his dormitory one day to find it a mess .",-1,1," 162",0.333333333333333,0,0.333333333333333,0,0,0.333333333333333,0,0,0.534,-1.315,0.293
" Ronald deduces that somebody has been looking for something , and Harry eventually notices that Tom 's Diary is gone .",0,1," 163",0.25,0,0,0,0.25,0.25,0,0.25,0.965,-1.35625,0.69625
" This greatly befuddles them , knowing that only a Gryffindor student or a staff member could know the password to enter the dormitory .",0.6,1," 164",NA,NA,NA,NA,NA,NA,NA,NA,0.97875,-1.12375,1.19375
" The next day , the scheduled Quidditch match between Gryffindor and Hufflepuff is cancelled due to yet another attack and Harry hears the voice again . This time Minerva calls for Harry and Ronald personally , and leads them to the Hospital Wing , where they see Hermione petrified .",-0.825,2," 165 166",0.25,0.166666666666667,0,0.166666666666667,0,0.25,0,0.166666666666667,0.20125,-0.95,0.33875
" She was found near the library with a Ravenclaw prefect , holding a small , circular mirror .",1.2,1," 167",0,0,0,0,0.5,0,0,0.5,1.07375,-1.245,0.635
" This proves that Harry is not the Heir of Slytherin , since he would never attack one of his friends . Harry and Ronald decide they now must talk to Rubeus .",0.075,2," 168 169",0.5,0,0,0.166666666666667,0,0.333333333333333,0,0,0.763,-1.092,0.587
" With the now constant supervision on students , this is not easy , but they manage to do it by using Harry 's Invisibility cloak .",1.2,1," 170",0.25,0,0,0,0,0.25,0,0.5,0.629,-1.0985,0.749
" When they reach Rubeus 's cabin Harry and Ronald manage to hide just before Cornelius , who is the Minister for Magic , and Albus arrive at the scene .",0.65,1," 171",0.2,0.2,0,0.2,0,0.2,0,0.2,0.77667,-1.17667,0.70667
" Fudge announces that Rubeus , who to the best of his knowledge opened the Chamber of Secrets the last time , will be sent to Azkaban prison as a precaution .",-0.05,1," 172",0.25,0.25,0,0.25,0,0.25,0,0,0.62615,-0.98885,0.78115
" They are shortly joined by Lucius , who declares that he and the other governors of Hogwarts have unanimously voted to suspend Albus , despite the obvious logic that this would only worsen the situation .",-0.25,1," 173",0,0.5,0,0,0,0,0,0.5,0.52792,-1.03625,0.71833
" Both Rubeus and Albus give last words to Harry and Ronald : Rubeus says that if anybody wants the truth they should `` follow the spiders '' and Albus says that he will only truly have left the school when none there remain loyal to him .",2,1," 174",0.222222222222222,0,0,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.333333333333333,0.82467,-0.793,0.938
" He also stresses that if anybody at Hogwarts needs help , it will always be available to those who ask for it .",-0.2,1," 175",NA,NA,NA,NA,NA,NA,NA,NA,0.5,-1.21,0.82714
" Harry and Ronald decide to follow the spiders as per Rubeus 's advice after Harry notices the spiders during a Herbology lesson .",0.4,1," 176",0.2,0.2,0,0,0,0.2,0,0.4,0.01286,-0.58429,0.18571
" Walking with Fang as their guide along the trails of the spiders , which are strangely all fleeing Hogwarts , takes them into the Forbidden .",-1.7,1," 177",0,0,0,0.5,0,0,0,0.5,0.16375,-0.5975,0.19188
" Even though Ronald is deeply arachnophobic , the fact that Hermione has been petrified and that they may be able to help through this investigation gives him the willpower to go along anyway .",-0.5,1," 178",0,0.5,0,0,0,0,0,0.5,0.97643,-0.91571,0.595
" There , they encounter Arthur 's car , which had apparently taken to driving through the forest like some sort of wild animal .",0,1," 179",0,0,0,0,0,0,1,0,1.23222,-0.55778,0.70667
" The two boys follow the spiders deeper into the forest all the way into a webbed lair .",-0.25,1," 180",NA,NA,NA,NA,NA,NA,NA,NA,0.41429,-0.6,-0.03429
" There , they are met by a now grown-up but ageing Aragog , who reveals that Rubeus is innocent and explains his past from being given to Rubeus as an egg by a distant traveller to his accusation as the Chamber 's resident monster until his transfer to the Forbidden and his founding of his colony with Mosag .",-1.7,1," 181",0.25,0,0.25,0.25,0,0,0,0.25,0.46176,-1.01176,0.36765
" When Harry asks of the monster that killed the girl in  , Aragog states it is an ancient creature that all spiders as well as giant ones fear and that they never mention its name nor speak about it , even when Rubeus asked many times and adds that the dead girl was found in a bathroom . Harry and Ronald thank him and turn to leave , but Aragog halts them , deciding to leave them as dinner for his children .",-0.25,2," 182 183",0.214285714285714,0,0.0714285714285714,0.285714285714286,0.0714285714285714,0.214285714285714,0.0714285714285714,0.0714285714285714,0.44453,-0.87422,0.33234
" Mr 's Ford Anglia comes blasting through the layers of spiders , however , and enables the boys and Fang to escape .",-0.25,1," 184",0,0.333333333333333,0,0.666666666666667,0,0,0,0,0.05778,-0.77667,0.34556
" Ronald is furious that Rubeus has endangered their lives until Harry explained his logic .",-2,1," 185",0.4,0,0.2,0.2,0,0.2,0,0,0.13571,-0.56857,0.41
" After this , Harry and Ronald feel that they have reached dead ends everywhere , until one possible last hope occurs to them .",-0.5,1," 186",0.166666666666667,0.166666666666667,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.805,-1.253,0.323
" Recalling Aragog 's statements of the dead girl in the bathroom Harry deduces that Moaning Myrtle might have been that victim .",-2,1," 187",0.4,0,0,0.2,0,0.4,0,0,-0.205,-0.894,0.155
" Of course , with the school under such security , it will be almost impossible to sneak in Durmstrang 's bathroom near where the first attack occurred .",-1.75,1," 188",0.285714285714286,0,0,0.285714285714286,0,0.142857142857143,0.142857142857143,0.142857142857143,0.2,-0.656,0.233
" Days later , Minerva informs the students that the Mandrake will soon be ready .",1.2,1," 189",0,1,0,0,0,0,0,0,1.015,-1.42833,1.15833
" Later that same day , Harry and Ronald manage to trick Gilderoy - who is leading them to their next class - into letting them go by stroking his ego .",0.15,1," 190",0.2,0,0,0,0,0.2,0.2,0.4,0.375,-0.9005,0.1785
" Just as they pat themselves on the back , they get caught by Minerva , and Harry has to make up an excuse - they were going to see Hermione in the Hospital Wing , where visitors were now barred .",-1.25,1," 191",0.2,0,0,0.2,0,0.4,0,0.2,0.56071,-1.1,0.46643
" They now have to go along to make their story appear convincing , but rather than simply hanging around Hermione 's petrified form , this time Harry notices a piece of paper tightly clutched in Hermione 's hand .",0.05,1," 192",0.25,0.125,0.125,0.125,0,0.25,0,0.125,0.43633,-1.08733,0.44067
" This piece of paper reveals what Hermione had found out before Hermione was attacked .",-0.4,1," 193",0,0,0,0,0.5,0,0,0.5,0.28571,-0.89286,0.44286
" Hermione had discovered , based on strong circumstantial evidence , that the monster in the Chamber of Secrets is a Basilisk , one of the giant `` Kings of all Serpents '' , thus explaining the mysterious voice that only Harry could hear , as he is able to speak Parseltongue .",-0.4,1," 194",0.142857142857143,0.142857142857143,0,0.428571428571429,0,0.142857142857143,0.142857142857143,0,0.58857,-0.81286,0.6819
" The Basilisk kills people by looking it in the eye , but no one died because nobody had directly looked at its deadly gaze : Colin saw it through his camera , Justin Finch-Fletchley saw it through Nearly-Headless Nick -LRB- who was already dead and since he could n't die `` again '' , he was only petrified -RRB- , Mrs saw a reflection of it in the waters of the flooded bathroom , and both Hermione and Penelope used a mirror to look around corners after Hermione has figured things out .",-5.05,1," 195",0.166666666666667,0,0.166666666666667,0.333333333333333,0,0.333333333333333,0,0,0.04817,-0.88767,0.15133
" Harry finds out in the paper that spiders flee from it and how a rooster 's crow is potentially fatal to the Basilisk -LRB- which explains Rubeus 's roosters having been killed during the year -RRB- .",-1.75,1," 196",0.333333333333333,0,0,0.333333333333333,0,0.333333333333333,0,0,-0.16429,-0.55321,0.18071
" On the note is also scribbled a single word , `` pipes '' , which means that the serpent moves around through the plumbing -LRB- which helps them realise that the entrance to the Chamber of Secrets is in Moaning Myrtle 's bathroom -RRB- .",0.3,1," 197",0,0,0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,0.23059,-1.00824,0.46529
" Having solved the mystery , Harry and Ronald decide to go to the staff room and report to the teachers . When they get there , they overhear the teachers talking about another attack having occurred .",-0.175,2," 198 199",0.333333333333333,0.166666666666667,0,0.166666666666667,0,0.166666666666667,0.166666666666667,0,0.6925,-1.0475,0.48313
" Harry and Ronald decide to hide to hear more details , and learn that Ginevra has been kidnapped by the Basilisk itself and the heir of Slytherin has left another message under the previous one : `` HER SKELETON WILL LIE IN THE CHAMBER FOREVER '' .",-0.7,1," 200",0.333333333333333,0,0.166666666666667,0.166666666666667,0,0.333333333333333,0,0,0.30417,-1.07944,0.58139
" Harry and Ronald also hear that Hogwarts will be closed tomorrow .",0,1," 201",0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,0,0,0.8525,-1.56,1.19
" The teachers then force Gilderoy to deal with the monster , as he has been claiming he could handle whatever is responsible for the attacks .",-1.1,1," 202",0.125,0.125,0,0.25,0.125,0,0.125,0.25,0.30136,-0.90909,0.58909
" Looking very crestfallen , he leaves for his room .",-1,1," 203",NA,NA,NA,NA,NA,NA,NA,NA,0.41,-1.15667,0.59333
" Harry and Ronald decide that if Gilderoy is going to deal with the monster they might as well tell him what they know .",0.55,1," 204",0.142857142857143,0.142857142857143,0,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.65143,-1.00857,0.56429
" They go to his room , only to find him frantically planning to run away .",-0.55,1," 205",0,0.5,0,0,0,0,0,0.5,1.196,-0.818,0.789
" When questioned on why such a talented wizard as himself is leaving , Gilderoy admits that he is a fraud who put Memory Charms on the people who really did the things that he claimed to have done in his books .",0.75,1," 206",0.333333333333333,0.333333333333333,0,0,0,0,0.333333333333333,0,0.82389,-1.12361,0.62278
" He then attempts to put a Memory Charm on the two boys as well , but they manage to disarm him and , under wand threats , take him to Myrtle 's bathroom .",0.6,1," 207",0,0,0,0,0,0,0,1,0.35458,-0.88292,0.49542
" Moaning Myrtle explains her death , saying the last thing she saw was a pair of enormous eyes by one of the sinks , the tap of which has never worked .",-0.75,1," 208",0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,0,0.41344,-1.04375,0.6975
" Harry finds a snake carved on the tap and then opens the entrance to the Chamber of Secrets by speaking Parseltongue to it .",-0.25,1," 209",0.25,0,0.25,0.25,0,0.25,0,0,0.41056,-0.60444,0.57722
" Harry , Ronald and Gilderoy slide down a large pipe and find themselves in maze-like tunnels far under the school .",0,1," 210",0.333333333333333,0,0,0,0,0.333333333333333,0,0.333333333333333,0.42833,-0.84333,0.48333
" Down there , they encounter a snake skin left by the Basilisk .",-0.5,1," 211",0,0,0.5,0.5,0,0,0,0,-0.0875,-0.09,-0.145
" Just then , Gilderoy feigns fainting and he steals Ronald 's wand .",-1.6,1," 212",0,0,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0,-0.9175,-0.90125,-0.425
" Victoriously proclaiming that he will erase Harry and Ronald 's memories and tell everybody they lost their sanity at the sight of Ginevra 's mangled body , Gilderoy casts the Memory Charm .",-1.5,1," 213",0.25,0,0,0.25,0,0.5,0,0,0.75917,-0.94833,0.70417
" Ronald 's broken wand causes the charm to backfire , erasing Gilderoy 's memory and causing a portion of the ceiling to cave in .",0,1," 214",0.333333333333333,0,0,0.333333333333333,0,0.333333333333333,0,0,0.3345,-1.113,0.2215
" This traps Harry in the direction of the chamber and Ronald in the direction of the castle .",-0.5,1," 215",0.5,0,0,0,0,0.5,0,0,0.058,-0.936,0.598
" Ronald has no choice but to stay behind and clear a path through the rocks while Harry continues in search of Ginevra .",0.9,1," 216",0.5,0,0,0,0,0.5,0,0,0.8875,-1.685,0.65125
" Harry then encounters a wall with stone snakes on it , opens it by speaking Parseltongue and enters the Chamber itself .",0,1," 217",0.666666666666667,0,0,0,0,0.333333333333333,0,0,0.22938,-0.54438,0.62937
" Harry finds himself standing at the end of a long , dimly lit giant hall .",0,1," 218",0.25,0.25,0,0.25,0,0.25,0,0,0.675,-1.35333,0.57
" At the far end by the foot of Slytherin 's statue , he finds Ginevra lying on the ground , pale and cold .",-1.6,1," 219",0.333333333333333,0,0.333333333333333,0,0,0,0,0.333333333333333,-0.30438,-1.52313,0.05375
" He drops his wand and runs to her , trying to get a response from her , but to no avail .",0,1," 220",NA,NA,NA,NA,NA,NA,NA,NA,0.60286,-0.85,0.66071
" Tom approaches them , holding Harry 's wand , and explains that his presence in the present is due to the fact that he is a memory , which had been preserved in his own diary for fifty years .",0.65,1," 221",0.111111111111111,0.111111111111111,0,0,0.222222222222222,0.111111111111111,0.111111111111111,0.333333333333333,0.80471,-1.18324,0.77059
" He then reveals what has happened : Riddle is the one that had opened the Chamber of Secrets fifty years ago and planned to purge the school of Muggle-borns ; however , when he learned that the school was going to close down due to the attacks and that Albus -LRB- then the Transfiguration teacher -RRB- was keeping a closer watch on him , he had no choice but to cease the attacks and frame Rubeus for doing it .",-0.35,1," 222",0,0.166666666666667,0,0.333333333333333,0,0,0.166666666666667,0.333333333333333,0.45484,-0.92016,0.57016
" He eventually left behind a diary containing the memory of his sixteen-year-old self in hopes that it would , one day , fall into the hands of an unsuspecting victim who would help him finish his work .",-0.65,1," 223",0.142857142857143,0,0,0.142857142857143,0.142857142857143,0.285714285714286,0.142857142857143,0.142857142857143,0.60471,-0.94735,0.73353
" The diary ends up with Ginevra .",0,1," 224",0,0,0,0,0.5,0,0,0.5,0.24,-1.1,0.68
" Riddle had written back sympathetically and Ginevra grew to confess her fears , hopes and feelings to him .",-0.9,1," 225",0,0,0,0,0,0,0.5,0.5,0.71222,-0.89333,0.36
" She essentially poured some of her soul into him , which was exactly what he wanted .",0,1," 226",NA,NA,NA,NA,NA,NA,NA,NA,0.9875,-0.925,0.7
" He gradually grew more powerful and eventually managed to pour some of his soul back into her , possessing her and using her body to open the Chamber of Secrets , releasing the Basilisk that launched the new series of attacks and to write the threatening messages on the walls .",0.3,1," 227",0.2,0.1,0.2,0.2,0.1,0,0,0.2,0.57625,-0.80825,0.66025
" However , Ginevra became suspicious of the diary and tried to dispose of it by flushing it down the toilet in Moaning Myrtle 's bathroom . This is when Harry found it . When Ginevra saw Harry with the diary on Valentine 's Day , she panicked and worried that Riddle had told Harry about her role in the attacks , so she stole it back from his dormitory . It began taking control of her again , but this time with the intention of killing Harry , so he had Ginevra write her own farewell on the wall and come down to wait , luring Harry to the rescue and , consequently , his doom . Riddle is angered that Harry managed to defeat the Dark Wizard Lord Voldemort as a mere baby . When Harry asks Riddle why he cares about it , Riddle reveals that `` Tom is his past , present and future . ''",-0.642857142857143,7," 228 229 230 231 232 233",0.159090909090909,0.136363636363636,0.0681818181818182,0.0454545454545455,0.136363636363636,0.181818181818182,0.136363636363636,0.136363636363636,0.17153,-0.71508,0.24102
" He then writes the air with Harry 's wand his full name , Tom , then waves the wand and Hogwarts rearrange Hogwarts into , I AM LORD VOLDEMORT .",0,1," 234",0.25,0,0.25,0,0,0.25,0,0.25,0.923,-1.38,0.634
" Harry then realises that Tom was only a pseudonym and that his real/birth name was Tom . Riddle explains that he could n't bare to use the name of a Muggle father who abandoned him before his wizard son could be born , right when he found out that his wife was a witch descended from Salazar . So he scrambled that name to create a new one , which he knew people would fear when he became the `` greatest sorcerer in the world '' . Harry retorts that he must be mistaken , because the greatest sorcerer in the world , as everybody knows , is Albus . Even when Tom was at the peak of his power he was afraid of Albus , and now he is barely alive . Riddle replies that Albus has been driven out the castle by the mere memory of him . Harry yells that Albus is not as gone as Riddle seems to believe .",0.235714285714286,7," 235 236 237 238 239 240 241",0.181818181818182,0.0909090909090909,0.0303030303030303,0.181818181818182,0.121212121212121,0.121212121212121,0.121212121212121,0.151515151515152,0.89725,-0.94525,0.353
" In this display of loyalty he summons Fawkes the phoenix to him , who also brings with it the Sorting Hat , both assets that Riddle deems extremely useless . Riddle then summons the Basilisk and commands it to kill Harry .",-0.375,2," 242 243",0.142857142857143,0,0,0.142857142857143,0,0.285714285714286,0.285714285714286,0.142857142857143,0.04538,-0.51423,0.235
" However , Fawkes is n't as defenceless as one might initially think , and pecks out the Basilisk 's eyes , thus preventing its gaze from killing .",-0.5,1," 244",0.333333333333333,0,0,0.333333333333333,0,0.333333333333333,0,0,0.53929,-1.01286,0.71286
" The basilisk can still hear and smell Harry , however , and remains very dangerous , so Harry , in desperation , puts on the Sorting Hat , wishing against hope for help .",0.05,1," 245",0.166666666666667,0.0833333333333333,0.166666666666667,0.166666666666667,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.166666666666667,0.555,-0.625,0.65727
" Instead of an answer , Harry has a heavy sword with a hilt embedded with rubies fall on his head from inside the hat . After several missed strikes from the blinded Basilisk , it strikes again , right at him this time but Harry plunges the sword into the roof of the Basilisk 's mouth , killing it .",-0.85,2," 246 247",0.3,0.1,0,0.1,0,0.4,0.1,0,-0.1195,-0.5965,0.1315
" However , one of its poisonous fangs sinks into his arm , injecting a deadly poison .",-2,1," 248",0.230769230769231,0,0.230769230769231,0.307692307692308,0,0.230769230769231,0,0,-1.24937,-0.4725,-0.38625
" While Riddle gloats over his `` win '' , Harry takes Riddle 's diary and plunges the Basilisk fang into the diary .",0.5,1," 249",0.166666666666667,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.47889,-0.66444,0.63667
" Ink begins pouring out of the book like blood as Riddle 's memory is destroyed .",-0.25,1," 250",0.25,0,0,0.25,0,0.25,0.25,0,0.7135,-0.957,0.414
" Ginevra immediately stirs and wakes up .",0,1," 251",0,1,0,0,0,0,0,0,0.96,-1.575,1.21
" Harry is now moments from death , when Fawkes cries on the wound , and since phoenix tears have incredible healing properties , Harry is instantly cured .",-2.3,1," 252",0.214285714285714,0.142857142857143,0.0714285714285714,0.142857142857143,0.0714285714285714,0.214285714285714,0.0714285714285714,0.0714285714285714,0.39125,-0.51625,0.32333
" Harry and Ginevra travel back through the Chamber to find Ronald and Gilderoy , who has no idea of who or where he is .",0,1," 253",0.5,0,0,0,0,0.5,0,0,1.13143,-1.02143,0.87286
" Harry , Ronald , Ginevra and Gilderoy grab onto Fawkes and fly up the tunnel , out of the Chamber -LRB- another phoenix specialty , as they can lift very heavy loads -RRB- .",0,1," 254",0.666666666666667,0,0,0,0,0.333333333333333,0,0,0.12056,-0.78444,0.45333
" They return up to the Myrtle 's bathroom , where the Entrance seals shut again , and head to Minerva 's office .",0,1," 255",0,0,0,0,0,0,0,1,0.30857,-1.58571,0.47571
" At Minerva 's office , Harry , Ronald , and Ginevra find Albus , Minerva , Arthur and Molly , who are delighted to see them alive . Harry worries that Ginevra will get blamed for being the person behind the attacks , but to his great relief Albus rightly deduces that Tom is the culprit and only used Ginevra 's body .",0.125,2," 256 257",0.2,0.2,0,0,0.2,0.2,0.1,0.1,0.43275,-0.71875,0.4015
" After Ginevra leaves to get a much-needed rest , Harry and Ronald both receive two hundred house points each for Gryffindor and both get an Award for special services to the school , and then Albus asks to speak with Harry alone .",0.95,1," 258",0.125,0.125,0,0,0.25,0.125,0.125,0.25,1.28812,-1.13937,0.89063
" Harry expresses his concern that he belonged in Slytherin .",-0.6,1," 259",0.5,0,0,0,0,0.5,0,0,0.69333,-0.87,0.85333
" Albus reveals that Tom transferred some of his powers to Harry when he gave him his scar , explaining his ability to speak Parseltongue . He asks Harry why he thinks the Sorting Hat put him in Gryffindor if he has so many Slytherin qualities , and Harry admits that the only reason it did was because he had asked it to . Albus confirms this and tells Harry that `` it is our choices , rather than our abilities , that reveal who we truly are '' .",0.6,3," 260 261 262",0.4,0,0.1,0.1,0,0.4,0,0,0.95741,-1.09407,0.94111
" Godric points out to the sword Harry had drawn out of the hat - Harry now notices it has Godric 's name on it . Albus says that only a true Gryffindor would be able to draw it out .",0.25,2," 263 264",0.25,0,0,0,0.25,0.25,0,0.25,1.01429,-1.18714,1.02857
" Lucius then barges into Minerva 's office , outraged that Albus has returned to the school after being dismissed .",-0.75,1," 265",0,0,0,0,0,0,0,1,0.11625,-1.09625,0.29625
" Albus calmly responds that the governors had asked him to return once they heard that Arthur 's daughter was attacked . Apparently they had been blackmailed by Malfoy to vote for Albus 's dismissal in the first place under Malfoy 's threat of cursing their families .",-1.325,2," 266 267",0.25,0.0625,0.125,0.125,0.125,0.125,0.125,0.0625,0.3875,-0.69583,0.50389
" Dobby follows Lucius into the room , thus showing that his masters are Draco-Lucius-Narcissa .",0.1,1," 268",NA,NA,NA,NA,NA,NA,NA,NA,0.646,-1.204,0.148
" Albus and Malfoy have a calm but venomous interchange -LRB- respectively -RRB- , during which Albus and Harry -LRB- with the help of Dobby 's unspoken hints -RRB- essentially expose Lucius sneaking Riddle 's diary -LRB- one of his illegal artefacts -RRB- into Ginevra 's school things during the fight with Arthur at Flourish and Blotts .",-1.35,1," 269",0.2,0.1,0.1,0.25,0.05,0.1,0.05,0.15,0.33625,-0.48062,0.57188
" This is supposed to frame Ginevra for the attacks , with heavy implications on the Muggle has been suggesting .",-0.5,1," 270",NA,NA,NA,NA,NA,NA,NA,NA,0.10889,-1.00167,0.03722
" Malfoy dares Albus to prove his accusation , and while the Headmaster has insufficient evidence to do that , he cautions Malfoy against orchestrating any further such plots , otherwise he is certain that Arthur would do whatever it took to trace it back to Malfoy . Knowing that a master can release his house-elf by giving them some clothes , Harry tricks Malfoy into freeing Dobby by giving Malfoy one of his own socks , which he promptly throws away to be caught by Dobby .",0.875,2," 271 272",0.428571428571429,0,0.285714285714286,0.142857142857143,0,0.142857142857143,0,0,0.55145,-1.09645,0.36548
" Malfoy 's retribution is thwarted by the now free Dobby , who then thanks Harry profusely and disappears .",-0.3,1," 273",0.4,0,0,0.2,0,0.4,0,0,0.93,-0.688,0.768
" The petrified people are cured , Rubeus is released from Azkaban , Gilderoy is sent to a hospital and Lucius is fired from his post as school governor .",-1,1," 274",0,0,0,0.2,0,0.2,0,0.6,0.54607,-0.84679,0.34714
" The book ends with Harry at King 's Cross , crossing the barrier back to the Muggle world .",-0.4,1," 275",0.5,0,0,0.166666666666667,0,0.333333333333333,0,0,0.57,-1.30125,-0.0425
