Sentence,Subject Characters,Actions with Subject Charcater,Object Characters,Objects and Actions,sentence sentiment score,dependency_tree
"Feeling lucky , Ronald goes on to save everything the Slytherin chasers throw at Ronald , and Gryffindor hammers Slytherin .","['Ronald', 'chasers', 'Ronald', 'Gryffindor']","['Ronald:goes', 'chasers:throw', 'Ronald:throw', 'Gryffindor:hammers']","['everything', 'Slytherin']","['everything:save', 'Slytherin:hammers']",0.7579,"[(('goes', 'VBZ'), 'advcl', ('Feeling', 'VBG')), (('Feeling', 'VBG'), 'xcomp', ('lucky', 'JJ')), (('goes', 'VBZ'), 'nsubj', ('Ronald', 'NNP')), (('goes', 'VBZ'), 'compound:prt', ('on', 'RP')), (('goes', 'VBZ'), 'xcomp', ('save', 'VB')), (('save', 'VB'), 'mark', ('to', 'TO')), (('save', 'VB'), 'dobj', ('everything', 'NN')), (('everything', 'NN'), 'acl:relcl', ('throw', 'VBP')), (('throw', 'VBP'), 'nsubj', ('chasers', 'NNS')), (('chasers', 'NNS'), 'det', ('the', 'DT')), (('chasers', 'NNS'), 'compound', ('Slytherin', 'NNP')), (('throw', 'VBP'), 'nmod', ('Ronald', 'NNP')), (('Ronald', 'NNP'), 'case', ('at', 'IN')), (('goes', 'VBZ'), 'cc', ('and', 'CC')), (('goes', 'VBZ'), 'conj', ('hammers', 'VBZ')), (('hammers', 'VBZ'), 'nsubj', ('Gryffindor', 'NNP')), (('hammers', 'VBZ'), 'dobj', ('Slytherin', 'NNP'))]"
"However , the plan backfires .",['plan'],['plan:backfires'],[],[],0.0,"[(('backfires', 'VBZ'), 'advmod', ('However', 'RB')), (('backfires', 'VBZ'), 'nsubj', ('plan', 'NN')), (('plan', 'NN'), 'det', ('the', 'DT'))]"
"After the match , Ronald accuses Hermione of not having faith in Ronald 's Quidditch abilities , because she thought Ronald really had taken lucky potion , and starts going out with Lavender to spite her .","['match', 'Ronald', 'abilities', 'she', 'Ronald', 'Lavender']","['match:accuses', 'Ronald:accuses', 'abilities:having', 'she:thought', 'Ronald:taken', 'Lavender:going']","['Hermione', 'faith', 'potion', 'her']","['Hermione:accuses', 'faith:having', 'potion:taken', 'her:spite']",-0.4711,"[(('accuses', 'VBZ'), 'nmod', ('match', 'NN')), (('match', 'NN'), 'case', ('After', 'IN')), (('match', 'NN'), 'det', ('the', 'DT')), (('accuses', 'VBZ'), 'nsubj', ('Ronald', 'NNP')), (('accuses', 'VBZ'), 'dobj', ('Hermione', 'NNP')), (('Hermione', 'NNP'), 'acl', ('having', 'VBG')), (('having', 'VBG'), 'mark', ('of', 'IN')), (('having', 'VBG'), 'neg', ('not', 'RB')), (('having', 'VBG'), 'dobj', ('faith', 'NN')), (('having', 'VBG'), 'nmod', ('abilities', 'NNS')), (('abilities', 'NNS'), 'case', ('in', 'IN')), (('abilities', 'NNS'), 'nmod:poss', ('Ronald', 'NNP')), (('Ronald', 'NNP'), 'case', (""'s"", 'POS')), (('abilities', 'NNS'), 'amod', ('Quidditch', 'JJ')), (('having', 'VBG'), 'advcl', ('thought', 'VBD')), (('thought', 'VBD'), 'mark', ('because', 'IN')), (('thought', 'VBD'), 'nsubj', ('she', 'PRP')), (('thought', 'VBD'), 'ccomp', ('taken', 'VBN')), (('taken', 'VBN'), 'nsubj', ('Ronald', 'NNP')), (('taken', 'VBN'), 'advmod', ('really', 'RB')), (('taken', 'VBN'), 'aux', ('had', 'VBD')), (('taken', 'VBN'), 'dobj', ('potion', 'NN')), (('potion', 'NN'), 'amod', ('lucky', 'JJ')), (('thought', 'VBD'), 'cc', ('and', 'CC')), (('thought', 'VBD'), 'conj', ('starts', 'VBZ')), (('having', 'VBG'), 'dep', ('going', 'VBG')), (('going', 'VBG'), 'compound:prt', ('out', 'RP')), (('going', 'VBG'), 'nmod', ('Lavender', 'NNP')), (('Lavender', 'NNP'), 'case', ('with', 'IN')), (('going', 'VBG'), 'xcomp', ('spite', 'VB')), (('spite', 'VB'), 'mark', ('to', 'TO')), (('spite', 'VB'), 'dobj', ('her', 'PRP'))]"
"As Slughorn 's Christmas party approaches , Hermione warns Harry that a number of girls , particularly Romilda Vane , plan to slip him a love potion , to get him to invite them .","['approaches', 'Hermione', 'number', 'girls', 'him']","['approaches:warns', 'Hermione:warns', 'number:plan', 'girls:number', 'him:potion']","['Harry', 'him', 'them']","['Harry:warns', 'him:get', 'them:invite']",0.8126,"[(('warns', 'VBZ'), 'nmod', ('approaches', 'NNS')), (('approaches', 'NNS'), 'case', ('As', 'IN')), (('approaches', 'NNS'), 'nmod:poss', ('Slughorn', 'NNP')), (('Slughorn', 'NNP'), 'case', (""'s"", 'POS')), (('approaches', 'NNS'), 'compound', ('Christmas', 'NNP')), (('approaches', 'NNS'), 'compound', ('party', 'NN')), (('warns', 'VBZ'), 'nsubj', ('Hermione', 'NNP')), (('warns', 'VBZ'), 'dobj', ('Harry', 'NNP')), (('warns', 'VBZ'), 'ccomp', ('plan', 'VBP')), (('plan', 'VBP'), 'mark', ('that', 'IN')), (('plan', 'VBP'), 'nsubj', ('number', 'NN')), (('number', 'NN'), 'det', ('a', 'DT')), (('number', 'NN'), 'nmod', ('girls', 'NNS')), (('girls', 'NNS'), 'case', ('of', 'IN')), (('girls', 'NNS'), 'advmod', ('particularly', 'RB')), (('girls', 'NNS'), 'dep', ('Vane', 'NNP')), (('Vane', 'NNP'), 'compound', ('Romilda', 'NNP')), (('plan', 'VBP'), 'xcomp', ('slip', 'VB')), (('slip', 'VB'), 'mark', ('to', 'TO')), (('slip', 'VB'), 'xcomp', ('potion', 'NN')), (('potion', 'NN'), 'nsubj', ('him', 'PRP')), (('potion', 'NN'), 'det', ('a', 'DT')), (('potion', 'NN'), 'compound', ('love', 'NN')), (('warns', 'VBZ'), 'advcl', ('get', 'VB')), (('get', 'VB'), 'mark', ('to', 'TO')), (('get', 'VB'), 'dobj', ('him', 'PRP')), (('get', 'VB'), 'xcomp', ('invite', 'VB')), (('invite', 'VB'), 'mark', ('to', 'TO')), (('invite', 'VB'), 'dobj', ('them', 'PRP'))]"
"Harry gets round this by going to the party with Luna , while Hermione goes with Cormac McLaggen to get back at Ronald -LRB- which she regrets very much later -RRB- .","['Harry', 'party', 'Luna', 'Hermione', 'McLaggen', 'Ronald', 'she']","['Harry:round', 'party:going', 'Luna:party', 'Hermione:goes', 'McLaggen:goes', 'Ronald:get', 'she:regrets']",[],[],0.0516,"[(('round', 'VB'), 'nsubj', ('Harry', 'NNP')), (('round', 'VB'), 'aux', ('gets', 'VBZ')), (('round', 'VB'), 'dobj', ('this', 'DT')), (('round', 'VB'), 'advcl', ('going', 'VBG')), (('going', 'VBG'), 'mark', ('by', 'IN')), (('going', 'VBG'), 'nmod', ('party', 'NN')), (('party', 'NN'), 'case', ('to', 'TO')), (('party', 'NN'), 'det', ('the', 'DT')), (('party', 'NN'), 'nmod', ('Luna', 'NNP')), (('Luna', 'NNP'), 'case', ('with', 'IN')), (('round', 'VB'), 'advcl', ('goes', 'VBZ')), (('goes', 'VBZ'), 'mark', ('while', 'IN')), (('goes', 'VBZ'), 'nsubj', ('Hermione', 'NNP')), (('goes', 'VBZ'), 'nmod', ('McLaggen', 'NNP')), (('McLaggen', 'NNP'), 'case', ('with', 'IN')), (('McLaggen', 'NNP'), 'compound', ('Cormac', 'NNP')), (('goes', 'VBZ'), 'xcomp', ('get', 'VB')), (('get', 'VB'), 'mark', ('to', 'TO')), (('get', 'VB'), 'compound:prt', ('back', 'RP')), (('get', 'VB'), 'nmod', ('Ronald', 'NNP')), (('Ronald', 'NNP'), 'case', ('at', 'IN')), (('goes', 'VBZ'), 'parataxis', ('regrets', 'VBZ')), (('regrets', 'VBZ'), 'dobj', ('which', 'WDT')), (('regrets', 'VBZ'), 'nsubj', ('she', 'PRP')), (('regrets', 'VBZ'), 'advmod', ('later', 'RB')), (('later', 'RB'), 'advmod', ('very', 'RB')), (('later', 'RB'), 'advmod', ('much', 'RB'))]"
"During the party , Malfoy is dragged in , in trouble for lurking in a certain deserted corridor and claiming to be gatecrashing ; Slughorn lets him off the hook .","['party', 'trouble', 'corridor', 'Slughorn', 'hook']","['party:dragged', 'trouble:dragged', 'corridor:lurking', 'Slughorn:lets', 'hook:lets']","['Malfoy', 'him']","['Malfoy:dragged', 'him:lets']",0.1027,"[(('dragged', 'VBN'), 'nmod', ('party', 'NN')), (('party', 'NN'), 'case', ('During', 'IN')), (('party', 'NN'), 'det', ('the', 'DT')), (('party', 'NN'), 'case', ('in', 'IN')), (('dragged', 'VBN'), 'nsubjpass', ('Malfoy', 'NNP')), (('dragged', 'VBN'), 'auxpass', ('is', 'VBZ')), (('dragged', 'VBN'), 'nmod', ('trouble', 'NN')), (('trouble', 'NN'), 'case', ('in', 'IN')), (('trouble', 'NN'), 'acl', ('lurking', 'VBG')), (('lurking', 'VBG'), 'mark', ('for', 'IN')), (('lurking', 'VBG'), 'nmod', ('corridor', 'NN')), (('corridor', 'NN'), 'case', ('in', 'IN')), (('corridor', 'NN'), 'det', ('a', 'DT')), (('corridor', 'NN'), 'amod', ('certain', 'JJ')), (('corridor', 'NN'), 'amod', ('deserted', 'JJ')), (('lurking', 'VBG'), 'cc', ('and', 'CC')), (('lurking', 'VBG'), 'conj', ('claiming', 'VBG')), (('claiming', 'VBG'), 'xcomp', ('gatecrashing', 'JJ')), (('gatecrashing', 'JJ'), 'mark', ('to', 'TO')), (('gatecrashing', 'JJ'), 'cop', ('be', 'VB')), (('dragged', 'VBN'), 'parataxis', ('lets', 'VBZ')), (('lets', 'VBZ'), 'nsubj', ('Slughorn', 'NNP')), (('lets', 'VBZ'), 'dobj', ('him', 'PRP')), (('lets', 'VBZ'), 'nmod', ('hook', 'NN')), (('hook', 'NN'), 'case', ('off', 'IN')), (('hook', 'NN'), 'det', ('the', 'DT'))]"
"Severus , however , takes Malfoy out of the party and into a deserted classroom .","['Severus', 'party', 'classroom']","['Severus:takes', 'party:takes', 'classroom:takes']",['Malfoy'],['Malfoy:takes'],0.4019,"[(('takes', 'VBZ'), 'nsubj', ('Severus', 'NNS')), (('takes', 'VBZ'), 'advmod', ('however', 'RB')), (('takes', 'VBZ'), 'dobj', ('Malfoy', 'NNP')), (('takes', 'VBZ'), 'compound:prt', ('out', 'RP')), (('takes', 'VBZ'), 'nmod', ('party', 'NN')), (('party', 'NN'), 'case', ('of', 'IN')), (('party', 'NN'), 'det', ('the', 'DT')), (('party', 'NN'), 'cc', ('and', 'CC')), (('party', 'NN'), 'conj', ('classroom', 'NN')), (('classroom', 'NN'), 'case', ('into', 'IN')), (('classroom', 'NN'), 'det', ('a', 'DT')), (('classroom', 'NN'), 'amod', ('deserted', 'JJ'))]"
"Harry follows them both and overhears Severus offering to help Malfoy with his mission , which Malfoy flatly refuses , accusing Severus of trying to interfere and steal his glory .","['Harry', 'them', 'mission', 'Malfoy']","['Harry:follows', 'them:Severus', 'mission:help', 'Malfoy:refuses']","['Malfoy', 'Severus', 'glory']","['Malfoy:help', 'Severus:accusing', 'glory:interfere']",0.3182,"[(('follows', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('follows', 'VBZ'), 'xcomp', ('Severus', 'NNS')), (('Severus', 'NNS'), 'nsubj', ('them', 'PRP')), (('Severus', 'NNS'), 'amod', ('both', 'DT')), (('both', 'DT'), 'cc', ('and', 'CC')), (('both', 'DT'), 'conj', ('overhears', 'JJ')), (('Severus', 'NNS'), 'acl', ('offering', 'VBG')), (('offering', 'VBG'), 'xcomp', ('help', 'VB')), (('help', 'VB'), 'mark', ('to', 'TO')), (('help', 'VB'), 'dobj', ('Malfoy', 'NNP')), (('help', 'VB'), 'nmod', ('mission', 'NN')), (('mission', 'NN'), 'case', ('with', 'IN')), (('mission', 'NN'), 'nmod:poss', ('his', 'PRP$')), (('mission', 'NN'), 'acl:relcl', ('refuses', 'VBZ')), (('refuses', 'VBZ'), 'nsubj', ('Malfoy', 'NNP')), (('refuses', 'VBZ'), 'advmod', ('flatly', 'RB')), (('refuses', 'VBZ'), 'xcomp', ('accusing', 'VBG')), (('accusing', 'VBG'), 'dobj', ('which', 'WDT')), (('accusing', 'VBG'), 'dobj', ('Severus', 'NNP')), (('Severus', 'NNP'), 'acl', ('trying', 'VBG')), (('trying', 'VBG'), 'mark', ('of', 'IN')), (('trying', 'VBG'), 'xcomp', ('interfere', 'VB')), (('interfere', 'VB'), 'mark', ('to', 'TO')), (('interfere', 'VB'), 'cc', ('and', 'CC')), (('interfere', 'VB'), 'conj', ('steal', 'VB')), (('interfere', 'VB'), 'dobj', ('glory', 'NN')), (('glory', 'NN'), 'nmod:poss', ('his', 'PRP$'))]"
"During the Christmas holidays at the Burrow , Harry tells Ronald , his father Arthur and Remus what he overheard , but they believe that Severus was trying to find out Malfoy 's plan so he could tell Albus .","['holidays', 'Burrow', 'Harry', 'he', 'they', 'Severus', 'he']","['holidays:tells', 'Burrow:holidays', 'Harry:tells', 'he:overheard', 'they:believe', 'Severus:trying', 'he:tell']","['Ronald', 'Arthur', 'Remus', 'plan', 'Albus']","['Ronald:tells', 'Arthur:tells', 'Remus:tells', 'plan:find', 'Albus:tell']",0.2023,"[(('tells', 'VBZ'), 'nmod', ('holidays', 'NNS')), (('holidays', 'NNS'), 'case', ('During', 'IN')), (('holidays', 'NNS'), 'det', ('the', 'DT')), (('holidays', 'NNS'), 'compound', ('Christmas', 'NNP')), (('holidays', 'NNS'), 'nmod', ('Burrow', 'NNP')), (('Burrow', 'NNP'), 'case', ('at', 'IN')), (('Burrow', 'NNP'), 'det', ('the', 'DT')), (('tells', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('tells', 'VBZ'), 'dobj', ('Ronald', 'NNP')), (('Ronald', 'NNP'), 'conj', ('Arthur', 'NNP')), (('Arthur', 'NNP'), 'nmod:poss', ('his', 'PRP$')), (('Arthur', 'NNP'), 'compound', ('father', 'NN')), (('Ronald', 'NNP'), 'cc', ('and', 'CC')), (('Ronald', 'NNP'), 'conj', ('Remus', 'NNP')), (('Remus', 'NNP'), 'acl:relcl', ('overheard', 'VBD')), (('overheard', 'VBD'), 'dobj', ('what', 'WP')), (('overheard', 'VBD'), 'nsubj', ('he', 'PRP')), (('tells', 'VBZ'), 'cc', ('but', 'CC')), (('tells', 'VBZ'), 'conj', ('believe', 'VBP')), (('believe', 'VBP'), 'nsubj', ('they', 'PRP')), (('believe', 'VBP'), 'ccomp', ('trying', 'VBG')), (('trying', 'VBG'), 'mark', ('that', 'IN')), (('trying', 'VBG'), 'nsubj', ('Severus', 'NNP')), (('trying', 'VBG'), 'aux', ('was', 'VBD')), (('trying', 'VBG'), 'xcomp', ('find', 'VB')), (('find', 'VB'), 'mark', ('to', 'TO')), (('find', 'VB'), 'compound:prt', ('out', 'RP')), (('find', 'VB'), 'dobj', ('plan', 'NN')), (('plan', 'NN'), 'nmod:poss', ('Malfoy', 'NNP')), (('Malfoy', 'NNP'), 'case', (""'s"", 'POS')), (('plan', 'NN'), 'ccomp', ('tell', 'VB')), (('tell', 'VB'), 'mark', ('so', 'IN')), (('tell', 'VB'), 'nsubj', ('he', 'PRP')), (('tell', 'VB'), 'aux', ('could', 'MD')), (('tell', 'VB'), 'dobj', ('Albus', 'NNS'))]"
"Later , Rufus visits the Burrow , and requests that Harry appear to work alongside the Ministry , to boost the morale of the public .","['Rufus', 'Harry', 'Ministry', 'public']","['Rufus:visits', 'Harry:appear', 'Ministry:work', 'public:morale']","['Burrow', 'requests', 'morale']","['Burrow:visits', 'requests:visits', 'morale:boost']",0.4019,"[(('visits', 'VBZ'), 'advmod', ('Later', 'RB')), (('visits', 'VBZ'), 'nsubj', ('Rufus', 'NNP')), (('visits', 'VBZ'), 'dobj', ('Burrow', 'NNP')), (('Burrow', 'NNP'), 'det', ('the', 'DT')), (('Burrow', 'NNP'), 'cc', ('and', 'CC')), (('Burrow', 'NNP'), 'conj', ('requests', 'NNS')), (('visits', 'VBZ'), 'ccomp', ('appear', 'VBP')), (('appear', 'VBP'), 'mark', ('that', 'IN')), (('appear', 'VBP'), 'nsubj', ('Harry', 'NNP')), (('appear', 'VBP'), 'xcomp', ('work', 'VB')), (('work', 'VB'), 'mark', ('to', 'TO')), (('work', 'VB'), 'nmod', ('Ministry', 'NNP')), (('Ministry', 'NNP'), 'case', ('alongside', 'IN')), (('Ministry', 'NNP'), 'det', ('the', 'DT')), (('work', 'VB'), 'xcomp', ('boost', 'VB')), (('boost', 'VB'), 'mark', ('to', 'TO')), (('boost', 'VB'), 'dobj', ('morale', 'NN')), (('morale', 'NN'), 'det', ('the', 'DT')), (('morale', 'NN'), 'nmod', ('public', 'NN')), (('public', 'NN'), 'case', ('of', 'IN')), (('public', 'NN'), 'det', ('the', 'DT'))]"
"Harry turns it down , knowing that the Ministry is arresting and imprisoning innocent people and remembering how they persecuted him last year .","['Harry', 'it', 'Ministry', 'they']","['Harry:turns', 'it:down', 'Ministry:arresting', 'they:persecuted']","['people', 'him']","['people:arresting', 'him:persecuted']",0.0258,"[(('turns', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('turns', 'VBZ'), 'xcomp', ('down', 'RB')), (('down', 'RB'), 'nsubj', ('it', 'PRP')), (('turns', 'VBZ'), 'ccomp', ('knowing', 'VBG')), (('knowing', 'VBG'), 'ccomp', ('arresting', 'VBG')), (('arresting', 'VBG'), 'mark', ('that', 'IN')), (('arresting', 'VBG'), 'nsubj', ('Ministry', 'NNP')), (('Ministry', 'NNP'), 'det', ('the', 'DT')), (('arresting', 'VBG'), 'aux', ('is', 'VBZ')), (('arresting', 'VBG'), 'cc', ('and', 'CC')), (('arresting', 'VBG'), 'conj', ('imprisoning', 'VBG')), (('arresting', 'VBG'), 'dobj', ('people', 'NNS')), (('people', 'NNS'), 'amod', ('innocent', 'JJ')), (('knowing', 'VBG'), 'cc', ('and', 'CC')), (('knowing', 'VBG'), 'conj', ('remembering', 'VBG')), (('remembering', 'VBG'), 'ccomp', ('persecuted', 'VBN')), (('persecuted', 'VBN'), 'advmod', ('how', 'WRB')), (('persecuted', 'VBN'), 'nsubj', ('they', 'PRP')), (('persecuted', 'VBN'), 'dobj', ('him', 'PRP')), (('persecuted', 'VBN'), 'nmod:tmod', ('year', 'NN')), (('year', 'NN'), 'amod', ('last', 'JJ'))]"
"On their return to Hogwarts , Harry notices Ginevra is not enthusiastic about meeting Dean , and tells Hermione about what he heard between Malfoy and Severus , but she also believes Severus was working on Albus 's orders .","['return', 'Hogwarts', 'Ginevra', 'he', 'Malfoy', 'Severus', 'she', 'Severus', 'orders']","['return:enthusiastic', 'Hogwarts:return', 'Ginevra:enthusiastic', 'he:heard', 'Malfoy:heard', 'Severus:heard', 'she:believes', 'Severus:working', 'orders:working']","['Dean', 'Hermione']","['Dean:meeting', 'Hermione:tells']",-0.2057,"[(('enthusiastic', 'JJ'), 'nmod', ('return', 'NN')), (('return', 'NN'), 'case', ('On', 'IN')), (('return', 'NN'), 'nmod:poss', ('their', 'PRP$')), (('return', 'NN'), 'nmod', ('Hogwarts', 'NNP')), (('Hogwarts', 'NNP'), 'case', ('to', 'TO')), (('enthusiastic', 'JJ'), 'nsubj', ('Ginevra', 'NNP')), (('Ginevra', 'NNP'), 'compound', ('Harry', 'NNP')), (('Ginevra', 'NNP'), 'compound', ('notices', 'NNP')), (('enthusiastic', 'JJ'), 'cop', ('is', 'VBZ')), (('enthusiastic', 'JJ'), 'neg', ('not', 'RB')), (('enthusiastic', 'JJ'), 'advcl', ('meeting', 'VBG')), (('meeting', 'VBG'), 'mark', ('about', 'IN')), (('meeting', 'VBG'), 'dobj', ('Dean', 'NNP')), (('enthusiastic', 'JJ'), 'cc', ('and', 'CC')), (('enthusiastic', 'JJ'), 'conj', ('tells', 'VBZ')), (('tells', 'VBZ'), 'dobj', ('Hermione', 'NNP')), (('Hermione', 'NNP'), 'acl', ('heard', 'VBD')), (('heard', 'VBD'), 'mark', ('about', 'IN')), (('heard', 'VBD'), 'dobj', ('what', 'WP')), (('heard', 'VBD'), 'nsubj', ('he', 'PRP')), (('heard', 'VBD'), 'nmod', ('Malfoy', 'NNP')), (('Malfoy', 'NNP'), 'case', ('between', 'IN')), (('Malfoy', 'NNP'), 'cc', ('and', 'CC')), (('Malfoy', 'NNP'), 'conj', ('Severus', 'NNP')), (('enthusiastic', 'JJ'), 'cc', ('but', 'CC')), (('enthusiastic', 'JJ'), 'conj', ('believes', 'VBZ')), (('believes', 'VBZ'), 'nsubj', ('she', 'PRP')), (('believes', 'VBZ'), 'advmod', ('also', 'RB')), (('believes', 'VBZ'), 'ccomp', ('working', 'VBG')), (('working', 'VBG'), 'nsubj', ('Severus', 'NNP')), (('working', 'VBG'), 'aux', ('was', 'VBD')), (('working', 'VBG'), 'nmod', ('orders', 'NNS')), (('orders', 'NNS'), 'case', ('on', 'IN')), (('orders', 'NNS'), 'nmod:poss', ('Albus', 'NNP')), (('Albus', 'NNP'), 'case', (""'s"", 'POS'))]"
"When Harry mentions Fenrir , a werewolf Remus had told him about during the holidays and the werewolf that bit him , she recalls Malfoy threatening Borgin with him , and Harry states that this proves Malfoy 's a Death Eater .","['Harry', 'Remus', 'holidays', 'werewolf', 'she', 'him', 'Harry', 'Malfoy']","['Harry:mentions', 'Remus:told', 'holidays:told', 'werewolf:told', 'she:recalls', 'him:Borgin', 'Harry:states', 'Malfoy:Eater']","['Fenrir', 'him', 'him', 'Borgin']","['Fenrir:mentions', 'him:told', 'him:bit', 'Borgin:recalls']",-0.6908,"[(('told', 'VBN'), 'advcl', ('mentions', 'VBZ')), (('mentions', 'VBZ'), 'advmod', ('When', 'WRB')), (('mentions', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('mentions', 'VBZ'), 'dobj', ('Fenrir', 'NNP')), (('told', 'VBN'), 'nsubj', ('Remus', 'NNS')), (('Remus', 'NNS'), 'det', ('a', 'DT')), (('Remus', 'NNS'), 'compound', ('werewolf', 'NN')), (('told', 'VBN'), 'aux', ('had', 'VBD')), (('told', 'VBN'), 'dobj', ('him', 'PRP')), (('told', 'VBN'), 'nmod', ('holidays', 'NNS')), (('holidays', 'NNS'), 'case', ('about', 'IN')), (('holidays', 'NNS'), 'case', ('during', 'IN')), (('holidays', 'NNS'), 'det', ('the', 'DT')), (('holidays', 'NNS'), 'cc', ('and', 'CC')), (('holidays', 'NNS'), 'conj', ('werewolf', 'NN')), (('werewolf', 'NN'), 'det', ('the', 'DT')), (('werewolf', 'NN'), 'acl:relcl', ('bit', 'VBD')), (('bit', 'VBD'), 'nsubj', ('that', 'WDT')), (('bit', 'VBD'), 'dobj', ('him', 'PRP')), (('told', 'VBN'), 'dep', ('recalls', 'VBZ')), (('recalls', 'VBZ'), 'nsubj', ('she', 'PRP')), (('recalls', 'VBZ'), 'dobj', ('Borgin', 'NNP')), (('Borgin', 'NNP'), 'compound', ('Malfoy', 'NNP')), (('Borgin', 'NNP'), 'compound', ('threatening', 'NNP')), (('Borgin', 'NNP'), 'nmod', ('him', 'PRP')), (('him', 'PRP'), 'case', ('with', 'IN')), (('told', 'VBN'), 'cc', ('and', 'CC')), (('told', 'VBN'), 'conj', ('states', 'VBZ')), (('states', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('states', 'VBZ'), 'ccomp', ('proves', 'VBZ')), (('proves', 'VBZ'), 'mark', ('that', 'IN')), (('proves', 'VBZ'), 'nsubj', ('this', 'DT')), (('proves', 'VBZ'), 'ccomp', ('Eater', 'NNP')), (('Eater', 'NNP'), 'nsubj', ('Malfoy', 'NNP')), (('Eater', 'NNP'), 'cop', (""'s"", 'VBZ')), (('Eater', 'NNP'), 'det', ('a', 'DT')), (('Eater', 'NNP'), 'compound', ('Death', 'NNP'))]"
"Hermione , however , got past this one , saying that it might have been `` an empty threat . ''","['one', 'it']","['one:got', 'it:been']",[],[],-0.6369,"[(('got', 'VBD'), 'advmod', ('Hermione', 'RB')), (('got', 'VBD'), 'advmod', ('however', 'RB')), (('got', 'VBD'), 'nmod', ('one', 'NN')), (('one', 'NN'), 'case', ('past', 'IN')), (('one', 'NN'), 'det', ('this', 'DT')), (('got', 'VBD'), 'xcomp', ('saying', 'VBG')), (('saying', 'VBG'), 'ccomp', ('been', 'VBN')), (('been', 'VBN'), 'mark', ('that', 'IN')), (('been', 'VBN'), 'nsubj', ('it', 'PRP')), (('been', 'VBN'), 'aux', ('might', 'MD')), (('been', 'VBN'), 'aux', ('have', 'VB')), (('been', 'VBN'), 'xcomp', ('threat', 'NN')), (('threat', 'NN'), 'det', ('an', 'DT')), (('threat', 'NN'), 'amod', ('empty', 'JJ'))]"
"In his third lesson with Albus , Harry learns that during his time at Hogwarts , Tom had gathered Lestrange-Peverell-Riddle-Weasley-Malfoy-Roberts-Potter-Dursley Lestrange-Peverell-Riddle-Weasley-Malfoy-Roberts-Potter-Dursley Lestrange-Peverell-Riddle-Weasley-Malfoy-Roberts-Potter-Dursley .","['lesson', 'Albus', 'Harry', 'time', 'Hogwarts', 'Tom']","['lesson:learns', 'Albus:lesson', 'Harry:learns', 'time:gathered', 'Hogwarts:time', 'Tom:gathered']",['Lestrange-Peverell-Riddle-Weasley-Malfoy-Roberts-Potter-Dursley'],['Lestrange-Peverell-Riddle-Weasley-Malfoy-Roberts-Potter-Dursley:gathered'],0.0,"[(('learns', 'VBZ'), 'nmod', ('lesson', 'NN')), (('lesson', 'NN'), 'case', ('In', 'IN')), (('lesson', 'NN'), 'nmod:poss', ('his', 'PRP$')), (('lesson', 'NN'), 'amod', ('third', 'JJ')), (('lesson', 'NN'), 'nmod', ('Albus', 'NNP')), (('Albus', 'NNP'), 'case', ('with', 'IN')), (('learns', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('learns', 'VBZ'), 'ccomp', ('gathered', 'VBN')), (('gathered', 'VBN'), 'mark', ('that', 'IN')), (('gathered', 'VBN'), 'nmod', ('time', 'NN')), (('time', 'NN'), 'case', ('during', 'IN')), (('time', 'NN'), 'nmod:poss', ('his', 'PRP$')), (('time', 'NN'), 'nmod', ('Hogwarts', 'NNP')), (('Hogwarts', 'NNP'), 'case', ('at', 'IN')), (('gathered', 'VBN'), 'nsubj', ('Tom', 'NNP')), (('gathered', 'VBN'), 'aux', ('had', 'VBD')), (('gathered', 'VBN'), 'dobj', ('Lestrange-Peverell-Riddle-Weasley-Malfoy-Roberts-Potter-Dursley', 'NNP')), (('Lestrange-Peverell-Riddle-Weasley-Malfoy-Roberts-Potter-Dursley', 'NNP'), 'compound', ('Lestrange-Peverell-Riddle-Weasley-Malfoy-Roberts-Potter-Dursley', 'NNP')), (('Lestrange-Peverell-Riddle-Weasley-Malfoy-Roberts-Potter-Dursley', 'NNP'), 'compound', ('Lestrange-Peverell-Riddle-Weasley-Malfoy-Roberts-Potter-Dursley', 'NNP'))]"
