Sentence,Subject Characters,Actions with Subject Charcater,Object Characters,Objects and Actions,sentence sentiment score,dependency_tree
"Even though all attempts to extract information from the diary fail , Harry feels a strange compulsion to keep it .","['diary', 'Harry']","['diary:extract', 'Harry:feels']","['information', 'compulsion', 'it']","['information:extract', 'compulsion:feels', 'it:keep']",-0.6486,"[(('feels', 'VBZ'), 'advcl', ('attempts', 'VBZ')), (('attempts', 'VBZ'), 'advmod', ('Even', 'RB')), (('attempts', 'VBZ'), 'mark', ('though', 'IN')), (('attempts', 'VBZ'), 'nsubj', ('all', 'DT')), (('attempts', 'VBZ'), 'xcomp', ('extract', 'VB')), (('extract', 'VB'), 'mark', ('to', 'TO')), (('extract', 'VB'), 'dobj', ('information', 'NN')), (('extract', 'VB'), 'nmod', ('diary', 'NN')), (('diary', 'NN'), 'case', ('from', 'IN')), (('diary', 'NN'), 'det', ('the', 'DT')), (('diary', 'NN'), 'acl:relcl', ('fail', 'VBP')), (('feels', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('feels', 'VBZ'), 'dobj', ('compulsion', 'NN')), (('compulsion', 'NN'), 'det', ('a', 'DT')), (('compulsion', 'NN'), 'amod', ('strange', 'JJ')), (('compulsion', 'NN'), 'acl', ('keep', 'VB')), (('keep', 'VB'), 'mark', ('to', 'TO')), (('keep', 'VB'), 'dobj', ('it', 'PRP'))]"
"On Valentine 's Day , Ronald and Harry are dismayed to find out Gilderoy has spread dwarves dressed as cupids throughout the school to receive and deliver Valentines as a morale booster due to believing that he made the attacks stop .","['Day', 'Ronald', 'Harry', 'dwarves', 'cupids', 'school', 'booster', 'he', 'attacks']","['Day:dismayed', 'Ronald:dismayed', 'Harry:dismayed', 'dwarves:due', 'cupids:dressed', 'school:dressed', 'booster:Valentines', 'he:made', 'attacks:stop']","['Gilderoy', 'Valentines']","['Gilderoy:find', 'Valentines:receive']",-0.7906,"[(('dismayed', 'JJ'), 'nmod', ('Day', 'NN')), (('Day', 'NN'), 'case', ('On', 'IN')), (('Day', 'NN'), 'nmod:poss', ('Valentine', 'NNP')), (('Valentine', 'NNP'), 'case', (""'s"", 'POS')), (('dismayed', 'JJ'), 'nsubj', ('Ronald', 'NNP')), (('Ronald', 'NNP'), 'cc', ('and', 'CC')), (('Ronald', 'NNP'), 'conj', ('Harry', 'NNP')), (('dismayed', 'JJ'), 'cop', ('are', 'VBP')), (('dismayed', 'JJ'), 'xcomp', ('find', 'VB')), (('find', 'VB'), 'mark', ('to', 'TO')), (('find', 'VB'), 'compound:prt', ('out', 'RP')), (('find', 'VB'), 'dobj', ('Gilderoy', 'NNP')), (('Gilderoy', 'NNP'), 'acl:relcl', ('spread', 'VBN')), (('spread', 'VBN'), 'aux', ('has', 'VBZ')), (('spread', 'VBN'), 'xcomp', ('due', 'JJ')), (('due', 'JJ'), 'nsubj', ('dwarves', 'NNS')), (('dwarves', 'NNS'), 'acl', ('dressed', 'VBN')), (('dressed', 'VBN'), 'nmod', ('cupids', 'NNS')), (('cupids', 'NNS'), 'case', ('as', 'IN')), (('dressed', 'VBN'), 'nmod', ('school', 'NN')), (('school', 'NN'), 'case', ('throughout', 'IN')), (('school', 'NN'), 'det', ('the', 'DT')), (('school', 'NN'), 'acl', ('receive', 'VB')), (('receive', 'VB'), 'mark', ('to', 'TO')), (('receive', 'VB'), 'cc', ('and', 'CC')), (('receive', 'VB'), 'conj', ('deliver', 'VB')), (('receive', 'VB'), 'dobj', ('Valentines', 'NNP')), (('Valentines', 'NNP'), 'nmod', ('booster', 'NN')), (('booster', 'NN'), 'case', ('as', 'IN')), (('booster', 'NN'), 'det', ('a', 'DT')), (('booster', 'NN'), 'compound', ('morale', 'NN')), (('due', 'JJ'), 'advcl', ('believing', 'VBG')), (('believing', 'VBG'), 'mark', ('to', 'TO')), (('believing', 'VBG'), 'ccomp', ('made', 'VBD')), (('made', 'VBD'), 'mark', ('that', 'IN')), (('made', 'VBD'), 'nsubj', ('he', 'PRP')), (('made', 'VBD'), 'xcomp', ('stop', 'VB')), (('stop', 'VB'), 'nsubj', ('attacks', 'NNS')), (('attacks', 'NNS'), 'det', ('the', 'DT'))]"
One cupid-dwarf manages to deliver one -LRB- a singing valentine -RRB- to Harry .,"['cupid-dwarf', 'Harry']","['cupid-dwarf:manages', 'Harry:deliver']",[],[],0.0,"[(('manages', 'VBZ'), 'nsubj', ('cupid-dwarf', 'NN')), (('cupid-dwarf', 'NN'), 'nummod', ('One', 'CD')), (('manages', 'VBZ'), 'xcomp', ('deliver', 'VB')), (('deliver', 'VB'), 'mark', ('to', 'TO')), (('deliver', 'VB'), 'dobj', ('one', 'CD')), (('one', 'CD'), 'appos', ('valentine', 'NN')), (('valentine', 'NN'), 'det', ('a', 'DT')), (('valentine', 'NN'), 'compound', ('singing', 'NN')), (('deliver', 'VB'), 'nmod', ('Harry', 'NNP')), (('Harry', 'NNP'), 'case', ('to', 'TO'))]"
"While struggling to avoid him , the embarrassed Harry trips and falls , having ink spilled all over the contents of his bag .","['Harry', 'contents', 'bag']","['Harry:trips', 'contents:spilled', 'bag:contents']","['him', 'ink']","['him:avoid', 'ink:spilled']",-0.7579,"[(('trips', 'VBZ'), 'advcl', ('struggling', 'VBG')), (('struggling', 'VBG'), 'mark', ('While', 'IN')), (('struggling', 'VBG'), 'xcomp', ('avoid', 'VB')), (('avoid', 'VB'), 'mark', ('to', 'TO')), (('avoid', 'VB'), 'dobj', ('him', 'PRP')), (('trips', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('Harry', 'NNP'), 'det', ('the', 'DT')), (('Harry', 'NNP'), 'amod', ('embarrassed', 'JJ')), (('trips', 'VBZ'), 'cc', ('and', 'CC')), (('trips', 'VBZ'), 'conj', ('falls', 'VBZ')), (('trips', 'VBZ'), 'advcl', ('spilled', 'VBN')), (('spilled', 'VBN'), 'aux', ('having', 'VBG')), (('spilled', 'VBN'), 'dobj', ('ink', 'NN')), (('spilled', 'VBN'), 'nmod', ('contents', 'NNS')), (('contents', 'NNS'), 'dep', ('all', 'DT')), (('contents', 'NNS'), 'case', ('over', 'IN')), (('contents', 'NNS'), 'det', ('the', 'DT')), (('contents', 'NNS'), 'nmod', ('bag', 'NN')), (('bag', 'NN'), 'case', ('of', 'IN')), (('bag', 'NN'), 'nmod:poss', ('his', 'PRP$'))]"
Ginevra notices the diary and assumes a horrified expression .,['Ginevra'],['Ginevra:notices'],"['diary', 'expression']","['diary:notices', 'expression:assumes']",-0.5423,"[(('notices', 'VBZ'), 'nsubj', ('Ginevra', 'NNP')), (('notices', 'VBZ'), 'dobj', ('diary', 'NN')), (('diary', 'NN'), 'det', ('the', 'DT')), (('notices', 'VBZ'), 'cc', ('and', 'CC')), (('notices', 'VBZ'), 'conj', ('assumes', 'VBZ')), (('assumes', 'VBZ'), 'dobj', ('expression', 'NN')), (('expression', 'NN'), 'det', ('a', 'DT')), (('expression', 'NN'), 'amod', ('horrified', 'JJ'))]"
"Draco also tries to steal the diary as Harry is picking up his stuff , but an angered Harry stuns him , ignoring the fact that Percy was also there trying to handle the situation , which results in Percy reprimanding Harry .","['Draco', 'Harry', 'Harry', 'Percy', 'Harry']","['Draco:tries', 'Harry:picking', 'Harry:stuns', 'Percy:trying', 'Harry:results']","['diary', 'stuff', 'him', 'fact', 'situation']","['diary:steal', 'stuff:picking', 'him:stuns', 'fact:ignoring', 'situation:handle']",-0.8735,"[(('tries', 'VBZ'), 'nsubj', ('Draco', 'NNP')), (('tries', 'VBZ'), 'advmod', ('also', 'RB')), (('tries', 'VBZ'), 'xcomp', ('steal', 'VB')), (('steal', 'VB'), 'mark', ('to', 'TO')), (('steal', 'VB'), 'dobj', ('diary', 'NN')), (('diary', 'NN'), 'det', ('the', 'DT')), (('steal', 'VB'), 'advcl', ('picking', 'VBG')), (('picking', 'VBG'), 'mark', ('as', 'IN')), (('picking', 'VBG'), 'nsubj', ('Harry', 'NNP')), (('picking', 'VBG'), 'aux', ('is', 'VBZ')), (('picking', 'VBG'), 'compound:prt', ('up', 'RP')), (('picking', 'VBG'), 'dobj', ('stuff', 'NN')), (('stuff', 'NN'), 'nmod:poss', ('his', 'PRP$')), (('tries', 'VBZ'), 'cc', ('but', 'CC')), (('tries', 'VBZ'), 'conj', ('stuns', 'VBZ')), (('stuns', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('Harry', 'NNP'), 'det', ('an', 'DT')), (('Harry', 'NNP'), 'compound', ('angered', 'NNP')), (('stuns', 'VBZ'), 'dobj', ('him', 'PRP')), (('stuns', 'VBZ'), 'advcl', ('ignoring', 'VBG')), (('ignoring', 'VBG'), 'dobj', ('fact', 'NN')), (('fact', 'NN'), 'det', ('the', 'DT')), (('ignoring', 'VBG'), 'ccomp', ('trying', 'VBG')), (('trying', 'VBG'), 'mark', ('that', 'IN')), (('trying', 'VBG'), 'nsubj', ('Percy', 'NNP')), (('trying', 'VBG'), 'aux', ('was', 'VBD')), (('trying', 'VBG'), 'advmod', ('also', 'RB')), (('trying', 'VBG'), 'advmod', ('there', 'RB')), (('trying', 'VBG'), 'xcomp', ('handle', 'VB')), (('handle', 'VB'), 'mark', ('to', 'TO')), (('handle', 'VB'), 'dobj', ('situation', 'NN')), (('situation', 'NN'), 'det', ('the', 'DT')), (('situation', 'NN'), 'acl:relcl', ('results', 'VBZ')), (('results', 'VBZ'), 'nsubj', ('which', 'WDT')), (('results', 'VBZ'), 'nmod', ('Harry', 'NNP')), (('Harry', 'NNP'), 'case', ('in', 'IN')), (('Harry', 'NNP'), 'compound', ('Percy', 'NNP')), (('Harry', 'NNP'), 'compound', ('reprimanding', 'NNP'))]"
"Later , Harry realises that even though ink is spilled all over the diary , it is not stained at all .","['Harry', 'diary']","['Harry:realises', 'diary:spilled']","['ink', 'it']","['ink:spilled', 'it:stained']",0.0,"[(('realises', 'VBZ'), 'advmod', ('Later', 'RB')), (('realises', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('realises', 'VBZ'), 'ccomp', ('stained', 'VBN')), (('stained', 'VBN'), 'mark', ('that', 'IN')), (('stained', 'VBN'), 'advcl', ('spilled', 'VBN')), (('spilled', 'VBN'), 'advmod', ('even', 'RB')), (('spilled', 'VBN'), 'mark', ('though', 'IN')), (('spilled', 'VBN'), 'nsubjpass', ('ink', 'NN')), (('spilled', 'VBN'), 'auxpass', ('is', 'VBZ')), (('spilled', 'VBN'), 'nmod', ('diary', 'NN')), (('diary', 'NN'), 'dep', ('all', 'DT')), (('diary', 'NN'), 'case', ('over', 'IN')), (('diary', 'NN'), 'det', ('the', 'DT')), (('stained', 'VBN'), 'nsubjpass', ('it', 'PRP')), (('stained', 'VBN'), 'auxpass', ('is', 'VBZ')), (('stained', 'VBN'), 'neg', ('not', 'RB')), (('stained', 'VBN'), 'nmod', ('all', 'DT')), (('all', 'DT'), 'case', ('at', 'IN'))]"
"He tries writing to the diary and , to his surprise , Riddle writes back .","['He', 'diary', 'surprise', 'Riddle']","['He:tries', 'diary:writing', 'surprise:writing', 'Riddle:writes']",[],[],0.2732,"[(('writes', 'VBZ'), 'ccomp', ('tries', 'VBZ')), (('tries', 'VBZ'), 'nsubj', ('He', 'PRP')), (('tries', 'VBZ'), 'xcomp', ('writing', 'VBG')), (('writing', 'VBG'), 'nmod', ('diary', 'NN')), (('diary', 'NN'), 'case', ('to', 'TO')), (('diary', 'NN'), 'det', ('the', 'DT')), (('diary', 'NN'), 'cc', ('and', 'CC')), (('diary', 'NN'), 'conj', ('surprise', 'NN')), (('surprise', 'NN'), 'case', ('to', 'TO')), (('surprise', 'NN'), 'nmod:poss', ('his', 'PRP$')), (('writes', 'VBZ'), 'nsubj', ('Riddle', 'NNP')), (('writes', 'VBZ'), 'compound:prt', ('back', 'RP'))]"
"He explains that he was the one who caught the person who opened the Chamber of Secrets the last time , and he can show Harry what happened .","['He', 'he', 'Secrets', 'he']","['He:explains', 'he:one', 'Secrets:Chamber', 'he:show']","['person', 'time', 'Harry']","['person:caught', 'time:opened', 'Harry:show']",0.0,"[(('explains', 'VBZ'), 'nsubj', ('He', 'PRP')), (('explains', 'VBZ'), 'ccomp', ('one', 'NN')), (('one', 'NN'), 'mark', ('that', 'IN')), (('one', 'NN'), 'nsubj', ('he', 'PRP')), (('one', 'NN'), 'cop', ('was', 'VBD')), (('one', 'NN'), 'det', ('the', 'DT')), (('one', 'NN'), 'acl:relcl', ('caught', 'VBD')), (('caught', 'VBD'), 'nsubj', ('who', 'WP')), (('caught', 'VBD'), 'dobj', ('person', 'NN')), (('person', 'NN'), 'det', ('the', 'DT')), (('person', 'NN'), 'acl:relcl', ('opened', 'VBD')), (('opened', 'VBD'), 'nsubj', ('who', 'WP')), (('opened', 'VBD'), 'iobj', ('Chamber', 'NNP')), (('Chamber', 'NNP'), 'det', ('the', 'DT')), (('Chamber', 'NNP'), 'nmod', ('Secrets', 'NNS')), (('Secrets', 'NNS'), 'case', ('of', 'IN')), (('opened', 'VBD'), 'dobj', ('time', 'NN')), (('time', 'NN'), 'det', ('the', 'DT')), (('time', 'NN'), 'amod', ('last', 'JJ')), (('explains', 'VBZ'), 'cc', ('and', 'CC')), (('explains', 'VBZ'), 'conj', ('show', 'VB')), (('show', 'VB'), 'nsubj', ('he', 'PRP')), (('show', 'VB'), 'aux', ('can', 'MD')), (('show', 'VB'), 'dobj', ('Harry', 'NNP')), (('Harry', 'NNP'), 'acl:relcl', ('happened', 'VBD')), (('happened', 'VBD'), 'nsubj', ('what', 'WP'))]"
Harry agrees and gets sucked into a `` recording '' of Riddle 's memory .,"['Harry', 'recording', 'memory']","['Harry:agrees', 'recording:sucked', 'memory:recording']",[],[],-0.296,"[(('agrees', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('agrees', 'VBZ'), 'cc', ('and', 'CC')), (('agrees', 'VBZ'), 'conj', ('sucked', 'VBN')), (('sucked', 'VBN'), 'auxpass', ('gets', 'VBZ')), (('sucked', 'VBN'), 'nmod', ('recording', 'NN')), (('recording', 'NN'), 'case', ('into', 'IN')), (('recording', 'NN'), 'det', ('a', 'DT')), (('recording', 'NN'), 'nmod', ('memory', 'NN')), (('memory', 'NN'), 'case', ('of', 'IN')), (('memory', 'NN'), 'nmod:poss', ('Riddle', 'NNP')), (('Riddle', 'NNP'), 'case', (""'s"", 'POS'))]"
"Transported back to  , he witnesses the school 's previous headmaster , Armando , informing Riddle that the school will be closed , since now a Muggle-born girl has died .","['he', 'headmaster', 'school', 'girl']","['he:witnesses', 'headmaster:informing', 'school:closed', 'girl:died']",['Riddle'],['Riddle:informing'],-0.5574,"[(('witnesses', 'VBZ'), 'advcl', ('Transported', 'VBN')), (('Transported', 'VBN'), 'compound:prt', ('back', 'RP')), (('Transported', 'VBN'), 'nmod', ('to', 'TO')), (('witnesses', 'VBZ'), 'nsubj', ('he', 'PRP')), (('witnesses', 'VBZ'), 'dep', ('informing', 'VBG')), (('informing', 'VBG'), 'nsubj', ('headmaster', 'NN')), (('headmaster', 'NN'), 'nmod:poss', ('school', 'NN')), (('school', 'NN'), 'det', ('the', 'DT')), (('school', 'NN'), 'case', (""'s"", 'POS')), (('headmaster', 'NN'), 'amod', ('previous', 'JJ')), (('headmaster', 'NN'), 'appos', ('Armando', 'NNP')), (('informing', 'VBG'), 'dobj', ('Riddle', 'NNP')), (('informing', 'VBG'), 'ccomp', ('closed', 'JJ')), (('closed', 'JJ'), 'mark', ('that', 'IN')), (('closed', 'JJ'), 'nsubj', ('school', 'NN')), (('school', 'NN'), 'det', ('the', 'DT')), (('closed', 'JJ'), 'aux', ('will', 'MD')), (('closed', 'JJ'), 'cop', ('be', 'VB')), (('closed', 'JJ'), 'advcl', ('died', 'VBN')), (('died', 'VBN'), 'mark', ('since', 'IN')), (('died', 'VBN'), 'nsubj', ('girl', 'NN')), (('girl', 'NN'), 'advmod', ('now', 'RB')), (('girl', 'NN'), 'det', ('a', 'DT')), (('girl', 'NN'), 'amod', ('Muggle-born', 'JJ')), (('died', 'VBN'), 'aux', ('has', 'VBZ'))]"
"Riddle is apprehensive of this , since it would mean getting sent back to the Muggle orphanage he grew up in and grown to hate .","['Riddle', 'it', 'orphanage', 'he']","['Riddle:apprehensive', 'it:mean', 'orphanage:sent', 'he:grew']",[],[],-0.5719,"[(('apprehensive', 'NN'), 'nsubj', ('Riddle', 'NNP')), (('apprehensive', 'NN'), 'cop', ('is', 'VBZ')), (('apprehensive', 'NN'), 'nmod', ('this', 'DT')), (('this', 'DT'), 'case', ('of', 'IN')), (('this', 'DT'), 'acl', ('mean', 'VB')), (('mean', 'VB'), 'mark', ('since', 'IN')), (('mean', 'VB'), 'nsubj', ('it', 'PRP')), (('mean', 'VB'), 'aux', ('would', 'MD')), (('mean', 'VB'), 'xcomp', ('sent', 'VBN')), (('sent', 'VBN'), 'auxpass', ('getting', 'VBG')), (('sent', 'VBN'), 'compound:prt', ('back', 'RP')), (('sent', 'VBN'), 'nmod', ('orphanage', 'NN')), (('orphanage', 'NN'), 'case', ('to', 'TO')), (('orphanage', 'NN'), 'det', ('the', 'DT')), (('orphanage', 'NN'), 'amod', ('Muggle', 'JJ')), (('orphanage', 'NN'), 'acl:relcl', ('grew', 'VBD')), (('grew', 'VBD'), 'nsubj', ('he', 'PRP')), (('grew', 'VBD'), 'compound:prt', ('up', 'RP')), (('grew', 'VBD'), 'nmod', ('in', 'IN')), (('sent', 'VBN'), 'cc', ('and', 'CC')), (('sent', 'VBN'), 'conj', ('grown', 'VBN')), (('grown', 'VBN'), 'xcomp', ('hate', 'VB')), (('hate', 'VB'), 'mark', ('to', 'TO'))]"
"Dippet guesses that Riddle is Muggle-born as well , but Riddle corrects him by revealing that he 's actually half-blood , having been left at the orphanage after his witch mother died , but not before requesting her son 's first name to be Tom , after his Muggle father , and his middle name to be Marvolo , after his wizard grandfather .","['Dippet', 'Riddle', 'Riddle', 'he', 'orphanage', 'mother', 'father', 'grandfather']","['Dippet:guesses', 'Riddle:Muggle-born', 'Riddle:corrects', 'he:half-blood', 'orphanage:left', 'mother:died', 'father:Tom', 'grandfather:Marvolo']","['him', 'name', 'name']","['him:corrects', 'name:requesting', 'name:requesting']",-0.8225,"[(('guesses', 'VBZ'), 'nsubj', ('Dippet', 'NNP')), (('guesses', 'VBZ'), 'ccomp', ('Muggle-born', 'JJ')), (('Muggle-born', 'JJ'), 'mark', ('that', 'IN')), (('Muggle-born', 'JJ'), 'nsubj', ('Riddle', 'NNP')), (('Muggle-born', 'JJ'), 'cop', ('is', 'VBZ')), (('Muggle-born', 'JJ'), 'advcl', ('well', 'RB')), (('well', 'RB'), 'case', ('as', 'IN')), (('guesses', 'VBZ'), 'cc', ('but', 'CC')), (('guesses', 'VBZ'), 'conj', ('corrects', 'VBZ')), (('corrects', 'VBZ'), 'nsubj', ('Riddle', 'NNP')), (('corrects', 'VBZ'), 'dobj', ('him', 'PRP')), (('corrects', 'VBZ'), 'dep', ('revealing', 'VBG')), (('revealing', 'VBG'), 'mark', ('by', 'IN')), (('revealing', 'VBG'), 'ccomp', ('half-blood', 'JJ')), (('half-blood', 'JJ'), 'mark', ('that', 'IN')), (('half-blood', 'JJ'), 'nsubj', ('he', 'PRP')), (('half-blood', 'JJ'), 'cop', (""'s"", 'VBZ')), (('half-blood', 'JJ'), 'advmod', ('actually', 'RB')), (('half-blood', 'JJ'), 'xcomp', ('left', 'VBN')), (('left', 'VBN'), 'aux', ('having', 'VBG')), (('left', 'VBN'), 'auxpass', ('been', 'VBN')), (('left', 'VBN'), 'nmod', ('orphanage', 'NN')), (('orphanage', 'NN'), 'case', ('at', 'IN')), (('orphanage', 'NN'), 'det', ('the', 'DT')), (('left', 'VBN'), 'advcl', ('died', 'VBD')), (('died', 'VBD'), 'mark', ('after', 'IN')), (('died', 'VBD'), 'nsubj', ('mother', 'NN')), (('mother', 'NN'), 'nmod:poss', ('his', 'PRP$')), (('mother', 'NN'), 'compound', ('witch', 'NN')), (('revealing', 'VBG'), 'cc', ('not', 'RB')), (('not', 'RB'), 'cc', ('but', 'CC')), (('revealing', 'VBG'), 'conj', ('requesting', 'VBG')), (('requesting', 'VBG'), 'mark', ('before', 'IN')), (('requesting', 'VBG'), 'dobj', ('name', 'NN')), (('name', 'NN'), 'nmod:poss', ('son', 'NN')), (('son', 'NN'), 'nmod:poss', ('her', 'PRP$')), (('son', 'NN'), 'case', (""'s"", 'POS')), (('name', 'NN'), 'amod', ('first', 'JJ')), (('name', 'NN'), 'acl', ('Tom', 'NNP')), (('Tom', 'NNP'), 'mark', ('to', 'TO')), (('Tom', 'NNP'), 'cop', ('be', 'VB')), (('Tom', 'NNP'), 'nmod', ('father', 'NN')), (('father', 'NN'), 'case', ('after', 'IN')), (('father', 'NN'), 'nmod:poss', ('his', 'PRP$')), (('father', 'NN'), 'compound', ('Muggle', 'NNP')), (('name', 'NN'), 'cc', ('and', 'CC')), (('name', 'NN'), 'conj', ('name', 'NN')), (('name', 'NN'), 'nmod:poss', ('his', 'PRP$')), (('name', 'NN'), 'amod', ('middle', 'JJ')), (('name', 'NN'), 'acl', ('Marvolo', 'NNP')), (('Marvolo', 'NNP'), 'mark', ('to', 'TO')), (('Marvolo', 'NNP'), 'cop', ('be', 'VB')), (('Marvolo', 'NNP'), 'nmod', ('grandfather', 'NN')), (('grandfather', 'NN'), 'case', ('after', 'IN')), (('grandfather', 'NN'), 'nmod:poss', ('his', 'PRP$')), (('grandfather', 'NN'), 'amod', ('wizard', 'JJ'))]"
"When dismissed by Dippet and a -years-younger Albus , Harry follows Riddle down into the dungeons , where the latter young wizard catches a -years-younger Rubeus fiddling with a young Acromantula in a cupboard .","['Dippet', 'Albus', 'Harry', 'dungeons', 'wizard', 'Acromantula', 'cupboard']","['Dippet:dismissed', 'Albus:dismissed', 'Harry:follows', 'dungeons:follows', 'wizard:catches', 'Acromantula:catches', 'cupboard:Acromantula']","['Riddle', 'fiddling']","['Riddle:follows', 'fiddling:catches']",0.0,"[(('follows', 'VBZ'), 'advcl', ('dismissed', 'VBN')), (('dismissed', 'VBN'), 'advmod', ('When', 'WRB')), (('dismissed', 'VBN'), 'nmod', ('Dippet', 'NNP')), (('Dippet', 'NNP'), 'case', ('by', 'IN')), (('Dippet', 'NNP'), 'cc', ('and', 'CC')), (('Dippet', 'NNP'), 'conj', ('Albus', 'NNS')), (('Albus', 'NNS'), 'det', ('a', 'DT')), (('Albus', 'NNS'), 'amod', ('-', 'JJ')), (('Albus', 'NNS'), 'amod', ('years-younger', 'JJ')), (('follows', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('follows', 'VBZ'), 'dobj', ('Riddle', 'NNP')), (('follows', 'VBZ'), 'compound:prt', ('down', 'RP')), (('follows', 'VBZ'), 'nmod', ('dungeons', 'NNS')), (('dungeons', 'NNS'), 'case', ('into', 'IN')), (('dungeons', 'NNS'), 'det', ('the', 'DT')), (('dungeons', 'NNS'), 'acl:relcl', ('catches', 'VBZ')), (('catches', 'VBZ'), 'advmod', ('where', 'WRB')), (('catches', 'VBZ'), 'nsubj', ('wizard', 'NN')), (('wizard', 'NN'), 'det', ('the', 'DT')), (('wizard', 'NN'), 'amod', ('latter', 'JJ')), (('wizard', 'NN'), 'amod', ('young', 'JJ')), (('catches', 'VBZ'), 'dobj', ('fiddling', 'NN')), (('fiddling', 'NN'), 'det', ('a', 'DT')), (('fiddling', 'NN'), 'compound', ('years-younger', 'NNP')), (('fiddling', 'NN'), 'compound', ('Rubeus', 'NNP')), (('catches', 'VBZ'), 'nmod', ('Acromantula', 'NN')), (('Acromantula', 'NN'), 'case', ('with', 'IN')), (('Acromantula', 'NN'), 'det', ('a', 'DT')), (('Acromantula', 'NN'), 'amod', ('young', 'JJ')), (('Acromantula', 'NN'), 'nmod', ('cupboard', 'NN')), (('cupboard', 'NN'), 'case', ('in', 'IN')), (('cupboard', 'NN'), 'det', ('a', 'DT'))]"
"Accusing the giant of harbouring the monster behind the death of the Muggle-born girl in question , Riddle reports Rubeus to Dippet despite Rubeus protest that that his Acromantula , who he has seemingly named Aragog , has never killed anyone .","['death', 'girl', 'question', 'reports', 'protest', 'Acromantula', 'he']","['death:harbouring', 'girl:death', 'question:girl', 'reports:Rubeus', 'protest:Dippet', 'Acromantula:killed', 'he:named']","['giant', 'monster', 'Aragog', 'anyone']","['giant:Accusing', 'monster:harbouring', 'Aragog:named', 'anyone:killed']",-0.0695,"[(('Rubeus', 'VBZ'), 'advcl', ('Accusing', 'VBG')), (('Accusing', 'VBG'), 'dobj', ('giant', 'NN')), (('giant', 'NN'), 'det', ('the', 'DT')), (('giant', 'NN'), 'acl', ('harbouring', 'VBG')), (('harbouring', 'VBG'), 'mark', ('of', 'IN')), (('harbouring', 'VBG'), 'dobj', ('monster', 'NN')), (('monster', 'NN'), 'det', ('the', 'DT')), (('harbouring', 'VBG'), 'nmod', ('death', 'NN')), (('death', 'NN'), 'case', ('behind', 'IN')), (('death', 'NN'), 'det', ('the', 'DT')), (('death', 'NN'), 'nmod', ('girl', 'NN')), (('girl', 'NN'), 'case', ('of', 'IN')), (('girl', 'NN'), 'det', ('the', 'DT')), (('girl', 'NN'), 'amod', ('Muggle-born', 'JJ')), (('girl', 'NN'), 'nmod', ('question', 'NN')), (('question', 'NN'), 'case', ('in', 'IN')), (('Rubeus', 'VBZ'), 'nsubj', ('reports', 'NNS')), (('reports', 'NNS'), 'compound', ('Riddle', 'NNP')), (('Rubeus', 'VBZ'), 'xcomp', ('Dippet', 'VB')), (('Dippet', 'VB'), 'mark', ('to', 'TO')), (('Dippet', 'VB'), 'nmod', ('protest', 'NN')), (('protest', 'NN'), 'case', ('despite', 'IN')), (('protest', 'NN'), 'compound', ('Rubeus', 'NNP')), (('Dippet', 'VB'), 'ccomp', ('killed', 'VBN')), (('killed', 'VBN'), 'mark', ('that', 'IN')), (('killed', 'VBN'), 'mark', ('that', 'IN')), (('killed', 'VBN'), 'nsubj', ('Acromantula', 'NN')), (('Acromantula', 'NN'), 'nmod:poss', ('his', 'PRP$')), (('Acromantula', 'NN'), 'acl:relcl', ('named', 'VBN')), (('named', 'VBN'), 'dobj', ('who', 'WP')), (('named', 'VBN'), 'nsubj', ('he', 'PRP')), (('named', 'VBN'), 'aux', ('has', 'VBZ')), (('named', 'VBN'), 'advmod', ('seemingly', 'RB')), (('named', 'VBN'), 'dobj', ('Aragog', 'NNP')), (('killed', 'VBN'), 'aux', ('has', 'VBZ')), (('killed', 'VBN'), 'neg', ('never', 'RB')), (('killed', 'VBN'), 'dobj', ('anyone', 'NN'))]"
