"paragraph","nrc_sentiment","no_of_interactions","sentence_id","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","Valence","Arousal","Dominance"
" Harry catches the Golden before Cho , winning the match . Lupin compliments Harry on his Patronus and shows Harry that the `` Dementors '' were really Draco , Vincent , Gregory , and Marcus , the Slytherin team captain , trying to sabotage Harry .",0.425,2," 168 169",0.1875,0.0625,0.125,0.0625,0.0625,0.25,0.125,0.125,0.90409,-0.75409,0.77318
" A furious Minerva takes fifty points away from Slytherin and sentences all four of them to detention as punishment . Godric-Gryffindor-Sword celebrate until Professor Mcgonagall tells them to go to bed .",-0.55,2," 170 171",0.285714285714286,0,0.285714285714286,0.142857142857143,0,0.142857142857143,0,0.142857142857143,0.04308,-0.60923,0.18769
" But Ronald still refuses to reconcile with Hermione",0.2,1," 172",NA,NA,NA,NA,NA,NA,NA,NA,0.13,-0.84,0.065
" That night , Ronald wakes up to Sirius slashing his bed curtains in the boys ' dormitory . Everyone thinks it might be a nightmare but the curtains are indeed ripped and Walden proves Ronald right beyond any reasonable doubt when he happily admits he let Sirius into Gryffindor .",0.325,2," 173 174",0,0,0,0.4,0.2,0.2,0,0.2,0.58,-1.09368,0.39
" Black apparently had the whole week 's passwords on a piece of paper . A furious Minerva demands to know who wrote down the passwords and lost them , to which Neville admits to being the perp .",-0.9,2," 175 176",0.25,0,0.25,0,0,0.5,0,0,0.252,-1.036,0.368
" Another search of the castle takes place , but Black evades capture again .",-0.85,1," 177",0,0,0,0,0,1,0,0,0.38,-0.49571,0.38714
" Tighter security is put in place : Professor Flitwick is teaching the doors to recognise Sirius while Argus boards up everything Black can use to sneak in except the passageway into Hogsmeade .",-0.35,1," 178",0.2,0,0,0.2,0,0.2,0.2,0.2,0.64714,-1.20964,0.54464
" Walden is fired and the Fat Lady resumes her duty guarding Gryffindor on the condition her portrait is to be guarded .",-1,1," 179",0,0,0.333333333333333,0,0,0.333333333333333,0,0.333333333333333,0.40667,-1.14917,0.13583
" Ronald becomes an instant celebrity , which he enjoys .",0.5,1," 180",0.166666666666667,0.166666666666667,0.166666666666667,0,0.166666666666667,0,0.166666666666667,0.166666666666667,1.3125,-0.595,1.0875
" Neville , on the other hand , is in complete disgrace : Minerva is so furious with him that she strips him of his visitation rights to Hogsmeade for the rest of the school year , gives him a detention and forbids Godric-Gryffindor-Sword to tell him the password .",-2.75,1," 181",0.285714285714286,0,0.285714285714286,0,0,0.285714285714286,0,0.142857142857143,0.25824,-0.96765,0.38618
" His grandmother , Augusta , sends him a Howler two days later .",0.6,1," 182",NA,NA,NA,NA,NA,NA,NA,NA,1.615,-1.4675,0.725
" Rubeus sends a letter to Harry , telling him that he and Ronald are to meet him in the entrance hall so he can take them to his hut for tea .",0,1," 183",0.25,0.25,0,0,0,0.5,0,0,0.71955,-1.69045,0.42318
" Other than learning that Buckbeak 's trial is that week , Harry and Ronald learn that Rubeus wants to talk to them on behalf of Hermione .",2,1," 184",0.5,0,0,0,0,0.5,0,0,0.81,-0.805,0.8125
" Rubeus mentions their feud has been hurting Hermione more than they think , and that she is only concerned about protecting Harry from Sirius .",-1.8,1," 185",0.333333333333333,0,0,0.222222222222222,0,0.333333333333333,0,0.111111111111111,0.37,-1.18833,0.23056
" Despite Rubeus 's advice , Ronald 's anger reignites when Hermione threatens to tell Minerva about the Marauder 's Map , which Harry plans to use to sneak into Hogsmeade during the upcoming trip that Saturday .",-1.35,1," 186",0.375,0,0,0.125,0,0.125,0.25,0.125,-0.04333,-0.37,0.30444
" While on the trip that weekend , Harry using his Invisibility Cloak to make a few stops with Ronald before visiting the Shrieking , a house that is supposedly filled with violent ghosts . Malfoy , Vincent and Gregory show up there and provoke Ronald .",-0.825,2," 187 188",0.25,0,0.125,0.125,0,0.125,0.25,0.125,0.47533,-0.409,0.51333
" Harry , using his cloak , attacks the trio and Malfoy catches a glimpse of Harry 's head . Malfoy later reports the incident to Severus , who interrogates Harry after he returns from Hogsmeade .",-0.375,2," 189 190",0.4,0,0,0,0,0.4,0.2,0,-0.16727,-0.64773,0.03455
" Severus finds the Marauder 's Map , but is not able to discover what it does and is instead bombarded by insults from the map 's makers . Remus is summoned and claims ignorance about the map , and Ronald shows up to and claims the map is a Zonko product that insults anyone who touches it . Afterwards , Remus brings Harry and Ronald to the entrance hall , where he confiscates the map and reprimands Harry for not handing in something that could aid in Black 's capture .",-0.616666666666667,3," 191 192 193",0.333333333333333,0,0,0,0,0.666666666666667,0,0,0.34823,-0.88427,0.41729
" He also scolds him for risking his life to sneak into Hogsmeade , thus undervaluing his parent 's sacrifice .",-1.3,1," 194",0.333333333333333,0,0,0.333333333333333,0,0,0.333333333333333,0,0.07333,0.125,0.055
" On their way back to Gryffindor , Harry and Ronald find Hermione , who informs them that the Ministry has decided to execute Buckbeak despite the help she provided for Buckbeak 's defence .",0.4,1," 195",0.25,0,0,0,0.25,0.25,0,0.25,0.708,-1.235,0.708
" Buckbeak 's impending execution causes the friends to reconcile .",-0.6,1," 196",0.166666666666667,0.166666666666667,0,0.333333333333333,0,0.166666666666667,0,0.166666666666667,0.2625,-0.5575,0.095
" Ronald promises to help Hermione work on filing an appeal for Buckbeak 's case , since Harry will be too busy with Quidditch practise sessions for the final match .",1.35,1," 197",0.166666666666667,0.333333333333333,0,0.166666666666667,0,0.333333333333333,0,0,0.65,-1.2425,0.545
" After Malfoy mocks Rubeus during one of his classes , Hermione smacks him in the face .",-0.5,1," 198",NA,NA,NA,NA,NA,NA,NA,NA,0.188,-0.594,0.408
" She then accidentally skips Charms .",-0.6,1," 199",0,0,0,0,0,0,1,0,1.05,-0.62,0.89
" In Divination , Hermione finally explodes and drops the class .",-0.2,1," 200",0,0.333333333333333,0.166666666666667,0,0.166666666666667,0,0.166666666666667,0.166666666666667,-0.22,-0.19333,-0.66
" In May , the Quidditch final takes place : Gryffindor vs. Slytherin .",0,1," 201",NA,NA,NA,NA,NA,NA,NA,NA,0.1975,-1.0925,0.31
" Gryffindor needs to be more than fifty points ahead before Harry can catch the Golden in order to win the Quidditch .",1.9,1," 202",0.333333333333333,0,0,0,0,0.333333333333333,0.333333333333333,0,0.93389,-1.16333,0.98
" On the morning of the match , Harry catches another glimpse of the dog , this time with Crookshanks .",0,1," 203",0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,0,0,1.07167,-1.1175,0.74417
" In the match , Gryffindor take an early lead , and Slytherin resorts to cheating .",-0.75,1," 204",NA,NA,NA,NA,NA,NA,NA,NA,0.89375,-1.14,0.3925
" This helps the Gryffindor team to gain penalty shots and get further ahead .",1.6,1," 205",0.166666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,0.166666666666667,0,0.166666666666667,0.07833,-0.66,0.49667
" Harry manages to catch the snitch at the right moment , allowing Gryffindor to come in first in the overall points and win the Quidditch at last .",0.3,1," 206",0.333333333333333,0,0,0,0,0.333333333333333,0.333333333333333,0,0.93167,-0.8825,1.0525
" The students take their end-of-year exams in June .",0,1," 207",NA,NA,NA,NA,NA,NA,NA,NA,0.18667,-0.35333,0.27
" Buckbeak 's appeal is scheduled on the final day of the exams .",0.6,1," 208",0,1,0,0,0,0,0,0,0.40667,-1.07667,0.255
" After Harry 's Divination final , Trelawney issues a genuine prediction that Tom 's servant will return to him that night and Tom will once again rise to full power stronger than before .",1,1," 209",0.166666666666667,0.333333333333333,0,0,0,0.166666666666667,0,0.333333333333333,0.575,-0.98417,0.84917
" Meanwhile , Buckbeak 's appeal fails .",0.1,1," 210",0,1,0,0,0,0,0,0,-0.685,-0.465,0.05
" That night , after Hermione retrieves Harry 's Invisibility from the one-eyed witch 's hump -LRB- where Rubeus hid it after Malfoy spotted Rubeus in Hogsmeade -RRB- , Harry , Ronald , and Hermione use the cloak to go to Rubeus 's cabin to console him before Buckbeak is executed . Hermione finds Peter in a milk jug and returns him to Ronald .",-0.075,2," 211 212",0.333333333333333,0,0.166666666666667,0.166666666666667,0,0.333333333333333,0,0,0.56194,-1.03111,0.34806
" After the trio depart , Albus , Cornelius , a representative of the Committee for the Disposal of Dangerous Creatures , and the executioner , Walden , arrive .",-1.7,1," 213",0.125,0.25,0,0.25,0,0.25,0,0.125,-0.38444,-0.31556,-0.25889
" Buckbeak is then apparently executed . Shortly afterwards , Scabbers escapes from Ronald 's grasp .",-0.125,2," 214 215",0,1,0,0,0,0,0,0,0.2675,-0.545,0.615
" Harry , Ronald and Hermione run after him and spot the black dog and Crookshanks . After Ronald catches Peter , the dog grabs Ronald by the arm and pulls him in a passage under the Whomping , breaking his leg in the process .",-0.425,2," 216 217",0.333333333333333,0,0,0,0,0.666666666666667,0,0,0.69846,-0.76731,0.49654
" Harry , Hermione , and Crookshanks follow after them . The passage leads them to the Shrieking , where they find Ronald , Peter , and Sirius . Black turns out to be an unregistered Animagus whose animal form is a black dog ; he was the one who dragged Ronald down into the Shrieking . Harry manages to overpower and subdue Black , who admits that he is responsible for the death of his parents . Lupin then arrives and is accused by Hermione of being Black 's accomplice and a werewolf .",-0.45,5," 218 219 220 221 222",0.25,0.0625,0.0625,0.125,0,0.375,0.0625,0.0625,0.35532,-1.08871,0.44677
" Hermione deduced this following Severus 's lesson on werewolves , since Remus was always absent on nights of the full moon and Lupin 's Boggart turned into the moon .",-0.2,1," 223",0,0.333333333333333,0,0,0,0.333333333333333,0,0.333333333333333,0.63091,-1.35091,0.52727
" Remus admits that he is a werewolf , but denies the charge of helping Black .",0.35,1," 224",0,0,0,0,0,1,0,0,0.19429,-0.78143,0.19
" He explains that he found out where Harry , Ronald and Hermione went through the Marauder 's Map , since he had helped to create it and knew that the three of them would visit Rubeus that night due to Buckbeak 's execution .",1.4,1," 225",0.222222222222222,0,0,0.111111111111111,0.222222222222222,0.222222222222222,0,0.222222222222222,0.94857,-0.80857,0.545
" He also adds that he saw a supposedly dead person on the map with the trio ; Peter , who is also an Animagus and had been living for years as Peter . Harry , Ronald and Hermione refuse to believe that Pettigrew is alive , pointing out that he was murdered by Black .",-1.25,2," 226 227",0.166666666666667,0.166666666666667,0,0,0.166666666666667,0.333333333333333,0,0.166666666666667,0.56632,-1.03211,0.52263
" Black denies this , and Remus convinces him to tell Harry the truth of what happened .",0.85,1," 228",0.25,0,0,0,0,0.5,0,0.25,0.43667,-0.87167,0.605
" Remus tells the story about his time at Hogwarts ; he had been bitten as a child , and Albus took precautions for his stay at Hogwarts , having the Shrieking and the passage leading to it built to provide Lupin with a safe place to transform .",2.4,1," 229",0,0.285714285714286,0,0,0.285714285714286,0,0,0.428571428571429,0.73711,-1.04026,0.68421
" The Whomping was planted on the entrance to the tunnel to prevent anyone from running into the transformed Remus .",-0.25,1," 230",0,0,0,1,0,0,0,0,0.95714,-0.77429,0.66786
" The rumours that the Hogsmeade residents started about the Shack being haunted by violent ghosts were allowed to spread to keep people from guessing that it was actually a werewolf making those sounds .",-1.5,1," 231",0.125,0,0.25,0.25,0,0.25,0.125,0,0.30812,-0.85813,0.21875
" Eventually , Remus 's friends , Sirius , Pettigrew and James , discovered Remus 's secret , and became Animagi to support him .",0.5,1," 232",0,0,0,0,0,0,0,1,1.502,-0.878,1.16
" Sirius became a dog to keep Remus under control with James , and Pettigrew became a rat so he could disable the Willow by scurrying under its branches and touching a certain spot on its trunk .",-0.2,1," 233",0,0,0.25,0.5,0,0.25,0,0,0.25929,-1.0825,0.26214
" Remus admits that he has not told Dumbledore about Sirius being an Animagus , as it would have meant admitting that he had betrayed his trust and led three students into illegally becoming Animagi .",0,1," 234",0,0,0,0,0,0,0,1,0.564,-1.18567,0.46433
" He also reveals the reason for Severus 's animosity towards him during the year : during their days at school , Sirius had played a near-fatal trick on Severus involving Remus in his transformed form but James saved him .",0.15,1," 235",0.222222222222222,0,0.111111111111111,0.222222222222222,0,0.222222222222222,0.111111111111111,0.111111111111111,0.8075,-0.85083,0.6875
" Severus thought both of them were involved with Sirius ' trick .",-0.5,1," 236",0,0.5,0,0,0,0,0.5,0,0.7975,-0.9125,0.125
" Just then , Severus arrives using Harry 's Invisibility , which he had left at the foot of the Whomping .",0,1," 237",0.5,0,0,0,0,0.5,0,0,0.355,-0.95333,0.68333
" Severus arrives and tries to arrest Remus and Black , but Harry , Ronald , and Hermione , curious to hear the rest of the story , stun Snape .",-0.6,1," 238",0.333333333333333,0,0,0,0,0.666666666666667,0,0,0.85778,-0.54333,0.58444
" Sirius reveals he broke out of Azkaban after seeing the Weasley in Egypt in the Daily Prophet .",-0.15,1," 239",0,0.4,0,0.2,0,0.2,0,0.2,0.423,-0.985,0.338
" He saw Peter and immediately recognised it was Pettigrew in his Animagus form -LRB- Pettigrew was missing a finger , Peter was missing a toe -RRB- .",-0.5,1," 240",0,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0,0,0.52111,-1.32333,0.51444
" He searched for Pettigrew to kill him and avenge Harry-James-Campaign-Ginevra ; Crookshanks helped , since he could tell that Peter was no rat and Black was no dog .",-0.45,1," 241",0.142857142857143,0,0.142857142857143,0.285714285714286,0,0.428571428571429,0,0,0.21,-0.384,0.2665
" Sirius explains after he gained Crookshanks ' trust , Crookshanks helped him get into Gryffindor by stealing Neville 's list of passwords .",1.05,1," 242",0,0,0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,0.68,-1.02688,1.0975
" According to Black , Pettigrew was Harry-James-Campaign-Ginevra 's Secret-Keeper .Peter , not Black , revealed the location of Harry-James-Campaign-Ginevra 's hiding place to Tom .",-0.25,1," 243",0.2,0,0,0.2,0,0.4,0,0.2,0.83571,-1.33143,0.90286
" He was a spy for Tom .",0,1," 244",NA,NA,NA,NA,NA,NA,NA,NA,0.43,-0.915,-0.33
" After Harry-James-Campaign-Ginevra 's murder , Sirius confronted Pettigrew , who killed the twelve Muggles and faked his own death by cutting his finger and turning into a rat and escaping , thus framing Black for the crimes .",-4.4,1," 245",0.2,0.05,0.2,0.2,0,0.25,0.1,0,-1.12071,-0.06679,-0.27286
" Sirius was innocent all along and means no harm to Harry , Ronald , and Hermione .",0.05,1," 246",0.25,0,0,0.25,0,0.25,0,0.25,-0.23,-0.46,0.18
" Black and Lupin force Scabbers to turn into Pettigrew .",-0.85,1," 247",0.333333333333333,0,0,0.333333333333333,0,0.333333333333333,0,0,0.24167,-1.03333,0.40333
" During their interrogation , Sirius explains the obvious reason why Pettigrew remained as a rat : he was afraid that Tom 's followers would try to kill him , thinking Pettigrew betrayed Tom .",-2.4,1," 248",0,0,0.142857142857143,0.571428571428571,0,0.142857142857143,0,0.142857142857143,-0.44357,-0.66571,-0.01357
" Black also knows that Pettigrew only stayed with the Weasley to keep up on the news until he felt it was safe to find and rejoin his master .",0.5,1," 249",0,0,0,0,0.333333333333333,0.333333333333333,0,0.333333333333333,1.16455,-1.38182,0.59091
" Hermione asks how Sirius escaped .",0,1," 250",0,0,0,1,0,0,0,0,0.725,-0.985,0.865
" He reveals that the knowledge that he was innocent kept him sane : it was not a happy thought , so Dementor could not drain it from him .",2.75,1," 251",0,0.4,0,0,0.2,0,0,0.4,1.413,-0.935,1.096
" He also often transformed into a dog , since Dementors can not affect animal emotions .",0,1," 252",NA,NA,NA,NA,NA,NA,NA,NA,1.29083,-0.66333,0.75
" After learning where Pettigrew was and knowing Pettigrew would use the opportunity to capture Harry and regain favour with his allies , Black escaped while in his Animagus form . At long last , Harry believes Black .",0.525,2," 253 254",0.222222222222222,0.222222222222222,0,0.111111111111111,0,0.444444444444444,0,0,1.06667,-1.016,0.85733
" Pettigrew admits it 's all true and begs for mercy . Before Remus and Sirius can kill Pettigrew , Harry stops them , saying that James would not want his two best friends to become killers . The group takes Pettigrew back to Dementor . Sirius and Harry talk about the former 's friendship with Harry-James-Campaign-Ginevra , including that Sirius is Harry 's godfather . Sirius tells Harry that he can choose to live with him if he wishes . Harry quickly and happily agrees , knowing this would mean he would never have to Marjorie-Petunia-Vernon-Dudley .",0.725,6," 255 256 257 258 259 260",0.266666666666667,0,0,0.0666666666666667,0.2,0.333333333333333,0,0.133333333333333,0.77294,-1.03735,0.62162
" Unfortunately , the full moon rises , causing Remus , who had not taken his Wolfsbane , to turn into a werewolf .",-1,1," 261",NA,NA,NA,NA,NA,NA,NA,NA,0.5675,-1.13,0.6125
" This allows Pettigrew to knock Ronald out , turn into a rat , and escape .",-0.75,1," 262",0,0.25,0.25,0.5,0,0,0,0,0.198,-0.834,0.178
" Harry and Hermione run after Remus and Black -LRB- who has transformed into a dog -RRB- . After seriously injuring Black , Remus flees to the Forbidden .",-1,2," 263 264",0.25,0,0,0,0,0.75,0,0,0.47,-0.35,0.42812
" A hundred Dementors arrive and suck the happiness from Harry , Hermione , and Black and attempt to perform a Kiss on them .",0.25,1," 265",0.1,0.4,0,0,0.2,0.2,0.1,0,1.30438,-0.01625,1.11813
" Before they all faint , Harry sees a familiar figure across the lake conjure a powerful stag-shaped Patronus that drives Dementor away . Harry , Hermione , and Ronald are taken to the Hospital Wing , and Black is taken to West , where he is sentenced to a Dementor 's Kiss . When Albus arrives , Harry and Hermione try to tell him what actually happened , but Albus tells them that Albus can not save Black , as the evidence against Albus is too great .",0.5,3," 266 267 268",0.16,0.12,0.04,0.08,0.12,0.24,0.08,0.16,0.74417,-1.042,0.54033
" Severus had lied about what happened earlier to Cornelius , and the Minister will not take the words of under-age students seriously .",-0.5,1," 269",1,0,0,0,0,0,0,0,0.13375,-1.09,0.75875
" Albus gives the group cryptic instructions and bids them good luck .",1.5,1," 270",0,0.333333333333333,0,0,0.222222222222222,0,0.222222222222222,0.222222222222222,0.99,-0.92214,0.55071
" Hermione then reveals she has a Time-Turner , a device that will take them back through time .",0,1," 271",0,1,0,0,0,0,0,0,0.45214,-1.51571,0.72429
" Minerva gave the device to her during the Sorting on their first day back ; this explains why throughout the year , there had been occasions of Hermione taking multiple classes at the same time and apparently disappearing into thin air .",0,1," 272",0,1,0,0,0,0,0,0,0.83559,-1.08706,0.59118
" Harry and Hermione travel three hours into the past , watching themselves move through previous events .",0,1," 273",0.5,0,0,0,0,0.5,0,0,0.60125,-0.835,0.68625
" They realise that Albus wanted them to travel three hours back to not only save Buckbeak from being wrongfully executed , but also to use Buckbeak to free Black from West . After narrowly rescuing Buckbeak at the right moment before Walden can execute him -LRB- so Albus and Rubeus would not be accused of setting Buckbeak free -RRB- , Harry and Hermione hide near the Whomping in the Forbidden to wait for the `` other Harry and Hermione '' and everyone else to return from the Shrieking . During this time , Harry tells Hermione about the man he saw across the lake and how he thinks it was his father who conjured the Patronus . After two hours , following Remus 's transformation , Harry decides they need to head back to Rubeus 's empty cabin so Remus does n't attack them . After spending some time in hiding , Harry leaves the cabin to check out the present situation and sees himself , Hermione , and Black fainting from Dementors . He realises that the silver stag he saw earlier across the lake was not cast by his dad and conjures a powerful Patronus that drives Dementor away . When it returns to him , he pets it and realises that it was the same Patronus as `` James , '' his father . After Hermione and Buckbeak catch up , they wait until they see Walden leave the castle to retrieve Dementor . He and Hermione then fly Buckbeak up to West and rescue Black .",-0.105555555555556,9," 274 275 276 277 278 279 280 281 282",0.155555555555556,0.155555555555556,0.0222222222222222,0.133333333333333,0.0888888888888889,0.2,0.111111111111111,0.133333333333333,0.81756,-0.99981,0.58119
" Harry and Sirius say their goodbyes before Sirius flies away on Buckbeak .",0,1," 283",0.5,0,0,0,0,0.5,0,0,0.985,-0.335,1.08
" Harry and Hermione make it back to the hospital wing just in time for Albus to magically lock the door . Shortly afterwards , Snape bursts in , followed by Cornelius and Albus , and accuses Harry of freeing Black .",-0.375,2," 284 285",0.2,0.2,0,0.1,0,0.4,0,0.1,0.23708,-0.9775,0.21333
" Fudge assumes Severus is simply delirious because his chances of receiving the Order of Merlin have gone up in smoke .",0.1,1," 286",0,0.25,0,0,0.25,0.25,0.25,0,0.716,-0.648,0.6
" Fudge leaves to inform the Daily Prophet of the news and agrees to remove Dementor from Hogwarts , since Dementor 's attempt to perform the Dementor 's Kiss on Harry proves them to be more harmful than helpful .",1.85,1," 287",0.157894736842105,0.210526315789474,0.0526315789473684,0.105263157894737,0.105263157894737,0.157894736842105,0.0526315789473684,0.157894736842105,0.781,-0.85,0.625
" Shortly after they leave , Ronald wakes up from his unconscious state . The next day , while most of the other students are at Hogsmeade , the trio learns that Remus is resigning because Severus told the Slytherin house Remus 's secret . Harry goes to see Remus and is unable to sway Remus 's mind , since Remus does not want to risk endangering the students again .",-0.866666666666667,3," 288 289 290",0.111111111111111,0.222222222222222,0,0.111111111111111,0,0.333333333333333,0.111111111111111,0.111111111111111,0.58308,-0.87577,0.46154
" Remus confirms Harry 's suspicions that James ' Animagus form was indeed a stag .",-0.5,1," 291",0.5,0,0,0,0,0.5,0,0,0.214,-0.76,0.762
" Lupin then gives Harry his Invisibility Cloak back , along with the Marauder 's Map , and leaves with Dumbledore to catch his carriage .",0,1," 292",0.333333333333333,0,0,0,0,0.333333333333333,0.333333333333333,0,0.68625,-1.20188,0.4925
" Later , while talking with Albus , Harry confesses that he feels bad for not letting Remus and Black kill Pettigrew , realising that he was the servant that would aid with Tom 's return from Trelawney 's prophecy . Albus reminds Harry that he saved Black , an innocent man , from a terrible fate .",-0.325,2," 293 294",0.2,0.1,0.1,0.15,0,0.35,0,0.1,0.09542,-0.86708,0.25942
" Furthermore , Pettigrew owes a life debt to Harry for saving him , which Albus is sure will prove useful later on .",1.15,1," 295",0.333333333333333,0,0,0,0,0.666666666666667,0,0,0.63222,-0.81222,0.62556
" Before he leaves , Albus mentions that Harry has some of his father 's qualities , which is why his Patronus took the form of James .",0,1," 296",0.333333333333333,0,0,0,0,0.333333333333333,0,0.333333333333333,0.78875,-1.2775,0.62125
" At the end-of-the-year feast , Gryffindor wins both the Quidditch and the House Cup .",0.5,1," 297",NA,NA,NA,NA,NA,NA,NA,NA,1.9175,-0.645,1.44
" The students return to London aboard the Hogwarts .",0.25,1," 298",NA,NA,NA,NA,NA,NA,NA,NA,1.18,-1.23,1.25
" Hermione mentions to Harry and Ronald that she gave up the Time-Turner because it caused her too much stress .",-0.75,1," 299",0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,0,0,0.0125,-1.145,0.0175
" She has decided to drop Muggle Studies so she can have a normal schedule again .",0,1," 300",NA,NA,NA,NA,NA,NA,NA,NA,0.49643,-1.64,0.91571
" Ronald announces that he is planning to invite Harry to the  , since his father can get them tickets from work . Ronald also has a telephone that he can use to contact Harry now .",0.575,2," 301 302",0.181818181818182,0.181818181818182,0,0,0.0909090909090909,0.181818181818182,0.0909090909090909,0.272727272727273,0.74786,-1.20357,0.74786
" A tiny owl from Black then arrives on the train with a letter .",-0.25,1," 303",0,0.5,0,0,0,0.5,0,0,0.83,-1.0075,0.81917
" In the letter , Black reveals that he is travelling far away from Hogwarts to avoid causing further problems and admits he bought Harry the Firebolt with Crookshanks ' help .",-0.65,1," 304",0.2,0.2,0,0.2,0,0.4,0,0,0.71182,-1.00045,0.74045
" A separate section of the letter provides Harry with permission to visit Hogsmeade ; Harry knows Albus will accept it .",2.2,1," 305",0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,0,0,0.70111,-1.39833,0.66944
" Sirius also mentions that the tiny owl is a gift for Ronald -LRB- later named Pigwidgeon by Ginevra -RRB- , since it is Black 's fault that Ronald no longer has a rat .",-0.75,1," 306",0,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.142857142857143,0,0.45818,-1.14727,0.23091
" After arriving at King 's Cross , Ronald says Ronald will contact Harry about the finals of the  , and Harry heads back to Little Whinging with Vernon .",0.5,1," 307",0.4,0,0,0.2,0,0.4,0,0,0.657,-1.12,0.554
" Harry is happy Ronald now has a true family member to depend on and mentions to Vernon that Ronald has a godfather who had escaped from wizard prison and likes to check up on Ronald .",1.4,1," 308",0.133333333333333,0.2,0,0.133333333333333,0.133333333333333,0.133333333333333,0.0666666666666667,0.2,1.095,-0.98187,0.66688
